"","g21716","g21710","g41942","g5046","g33595","g39876","g38026","adi2mcaRNA19725_R8","g19474","g33272","g11665","g25713","g24487","g31011","g44547","g536","adi2mcaRNA22623_R7","g41679","g45705","g62808","g56275","g31692","adi2mcaRNA41444_R0","g10225","adi2mcaRNA18329_R0","g46335","g19954","g25426","adi2mcaRNA23140_R2","g28147","g27049","g68777","g59483","g3452","g4227","g55697","g61141","g52742","g67842","g52872","g63821","g54942","g5892","g22425","g53131","g32010","g10025","g57176","g25995","g51181","g33952","g63510","g23101","g49264","g49267","adi2mcaRNA28781_R0","g45775","g362","adi2mcaRNA24690_R0","g12951","g55383","g39266","g7593","g67068","g43265","g65357","adi2mcaRNA18532_R1","g39540","g37318","g64247","g46711","g67456","g26425","g26427","adi2mcaRNA14033_R0","adi2mcaRNA14033_R1","g16154","adi2mcaRNA31528_R1","g46694","g58527","g23021","g58378","g32928","adi2mcaRNA16923_R1","g58945","g38620","g55702","g28344","g39989","adi2mcaRNA26390_R1","g13841","g62824","g34656","g55129","g45530","g45538","g31707","g38364","adi2mcaRNA21098_R0","g23508","adi2mcaRNA40105_R0","g67741","g35088","g2854","g33738","g42238","g43720","adi2mcaRNA16154_R0","g29278","g29277","g27772","g8815","g54439","g36628","g35958","g21628","g25539","g71423","g34638","g50880","g23853","g32238","g45179","g50734","g45222","g33579","g70101","g44633","g61838","g7118","adi2mcaRNA27324_R1","adi2mcaRNA28656_R0","g37208","g10683","g3851","g15669","g6742","g34599","g46330","g64751","g50909","g67588","g27604","g47061","g18284","g41136","g65309","g54280","g9929","g14602","g14606","g45309","g17404","g22522","g22529","g61122","g8997","g35179","g2920","g52607","g12481","g45561","g16816","g70598","g70035","adi2mcaRNA36593_R0","g36704","g22457","g69363","g59544","g26246","g51104","g5052","g13162","g26000","g29205","g70203","g15335","g58241","g49917","g18709","g27610","g44544","g30051","g37083","g29285","g56768","g23129","adi2mcaRNA23599_R0","adi2mcaRNA36751_R0","g14918","g25352","g33836","g38089","g58056","g33241","g107","g68005","g48630","g41953","g40384","g70997","g49178","g43853","g45338","g33465","g37505","adi2mcaRNA37444_R0","g16174","g25116","g31917","adi2mcaRNA18779_R8","g49651","g32486","g33975","adi2mcaRNA13109_R0","g47468","g33588","g29937","adi2mcaRNA29184_R0","g5297","g33427","g55687","g47243","g49943","g41494","g28537","g30640","g22435","g25802","g8351","g56979","g53333","g34007","g53874","g7078","g50752","g42218","g33169","adi2mcaRNA27166_R0","g48358","g24224","g15807","g33652","g32216","g47155","adi2mcaRNA20786_R0","g54276","g50380","g34538","g310","g28243","g7895","g23832","g36890","g24070","g28903","g49510","g12285","g27203","g27208","g54164","g32298","g25484","g28624","g36174","g41830","g64935","g60651","adi2mcaRNA19210_R4","g5229","g32313","adi2mcaRNA30750_R0","g60687","g8639","g3955","adi2mcaRNA40972_R3","g23330","g46373","adi2mcaRNA19992_R1","g22540","g31440","g61952","g65829","g88","adi2mcaRNA4963_R1","g70892","adi2mcaRNA3526_R0","g2325","g60178","g12998","g35096","g13102","g41776","g29269","g29262","g52492","adi2mcaRNA10443_R0","g38104","g19814","g21656","g28079","g56519","g1944","g12461","g329","g29630","g67111","g20731","g55059","g69003","g69008","g35103","adi2mcaRNA25445_R0","g62582","g60345","adi2mcaRNA23140_R0","g37344","g62653","g6783","g29301","adi2mcaRNA29280_R0","g21091","g39938","g35868","g40913","g48109","adi2mcaRNA19717_R0","g59066","g21704","g67342","g56206","g42513","g246","adi2mcaRNA19301_R8","g10816","g9158","adi2mcaRNA27289_R1","g16706","g5425","g23910","g54937","g17192","g38357","g27861","g32752","g50735","g71132","g25245","adi2mcaRNA1913_R1","g51546","g51542","g53332","adi2mcaRNA30198_R0","g24090","g39291","g54241","g25434","g27053","adi2mcaRNA1941_R1","g30123","adi2mcaRNA37780_R0","g11516","g35176","g35040","adi2mcaRNA16923_R0","g44531","adi2mcaRNA37448_R0","g39939","g60310","g25678","g43582","g63509","g39003","g68054","g70331","g56895","g69571","g35286","g35427","g22494","adi2mcaRNA12554_R0","g70558","g25323","g22808","g17816","g7583","g53519","g5671","g33339","adi2mcaRNA6021_R0","g37900","g57307","g52474","g36975","adi2mcaRNA29437_R0","g4666","g66164","g71287","g36422","g60649","g45152","adi2mcaRNA33649_R0","adi2mcaRNA6430_R0","g59715","g55719","g5736","g31426","g67242","g67868","adi2mcaRNA18850_R0","adi2mcaRNA18498_R0","g60712","g53999","g53991","g38036","g55966","g43039","g36290","adi2mcaRNA10252_R8","g17271","g27530","g60900","g15992","g51413","adi2mcaRNA8957_R0","g32780","g47983","g38788","g51505","g64052","g63846","adi2mcaRNA12486_R0","adi2mcaRNA12486_R1","g20226","g4767","g51370","g55614","g44827","adi2mcaRNA20406_R0","g48536","g66112","g55078","g58844","g7603","g809","g65079","g36024","g28905","g25931","adi2mcaRNA6538_R1","g60153","adi2mcaRNA26073_R0","g32505","adi2mcaRNA27180_R0","g15611","g60722","adi2mcaRNA35119_R0","g32280","g70369","g66392","g54326","g6752","g37740","g37741","g8622","g31743","g64768","g65414","g8142","adi2mcaRNA8483_R0","g56222","g26218","g11872","g49619","g5683","g57602","g19487","g27249","g32116","g28123","g64945","g49134","g6446","g32775","g33168","g42299","g48227","g25222","adi2mcaRNA7643_R3","g39412","g16867","adi2mcaRNA9843_R0","g62858","g62854","g36739","g65828","g14222","g66934","adi2mcaRNA12104_R0","g34906","g43370","g26842","adi2mcaRNA30260_R0","adi2mcaRNA6309_R0","g67832","g27998","adi2mcaRNA26863_R1","adi2mcaRNA15198_R0","g20729","g68340","g12593","g22401","g60114","g1008","g1007","g33511","g51215","g57180","adi2mcaRNA7339_R0","g5142","g5143","g62770","g33617","g67652","g35935","adi2mcaRNA34785_R0","g30145","g37574","g15264","g26470","g43377","g18932","g38388","g31717","g71154","g32064","g27851","g48620","g33458","1-Methylhistidine","1-Methylimidazole acetic acid","2-Furoyl glycine","2-Hydroxybutyric acid","2-Hydroxyglutarate","3-Indo-L-tyrosine","3-Methylindole","3-Phenylbutyric acid","4-Aminobutyrate","4-Guanidinobutanoic acid","5- Methylthioadenosine","5-Hydroxylysine","5-Hydroxytryptophan","5-Methylcytosine","5-methylthioadenosine","a-ketoglutarate","Acetyl CoA","Acetyl glycine","Acetyl-arginine","Acetyllysine","Adenosine","Adipic acid","ADP","ADP-D-Glucose","ADP-ribose","Alanine","Alanine-Alanine","Arginine","Arginine-Alanine","Arginine-Glutamine","Asparagine","Aspartate","ATP","Betaine","Carbamoyl phosphate","Carnitine","Carnosine","CDP-Choline ","CDP-ethanolamine","Cellobiose","Citrate","Citrulline","CMP","Coenzyme A","Creatine","Creatinine","Cresol","CTP","Cyclic AMP","Cytosine","Deoxyadenosine","Deoxycarnitine","Dihydroorotate","Dihydroxyacetone phosphate","Dopamine","FAD","Fructose","Fumarate","Galactitol","GDP","GDP-Mannose","Glucose","Glucose-6-phosphate","Glucuronic acid","Glutamate","Glutamine","Glutaric acid","Glutathione","Glycerol-3-phosphate","Glycerophosphocholine ","Glycine","Glycyl-L-proline","GMP","GTP","Guanidinoacetate","Guanosine","Histidine","Homoarginine","Homocitrulline","Homocysteine","Hydroxyoctanoic acid","Hypotaurine","Hypoxanthine","IMP","Indole","Inosine","Inositol","Isoleucine","Isopentenyl pyrophosphate","Itaconic acid","L-Octanoylcarnitine","L-Palmitoylcarnitine","Lactate","Lumichrome","Lysine","Lysine-Glutamine","Malonic acid","Mannose-6-phosphate","Methionine","Methionine sulfoxide","Methylphenyllactate","Montiporic Acid A","Montiporic Acid B","Montiporic Acid C","Montiporic Acid D","N N N-Trimethyllysine","N-Acetyl-Glucosamine","N-acetyl-glutamate","N-Acetylaspartate","N-octanoylglycine","N6-Acetyl-L-lysine","NAADP","NAD+","NADH","NADP+","NADPH","NG-dimethyl-L-arginine","Nicotinamide riboside","Nicotinamide ribotide","Nicotinate","Norvaline","O-Acylcarnitine","O-Decanoyl-L-carnitine","O-Phosphorylethanolamine","Ophthalmate","Ornithine","Orotate","Pantothenate","Phenethylamine","Phenylalanine","Phosphocholine ","Phosphoenolpyruvate","Pipecolic acid","Pirbuterol","Porphobilinogen","Proline","Pterin","Pyroglutamate","Pyruvate","Raffinose","Ribitol","Riboflavin","Ribothymidine","S-Adenosyl-homocysteine","S-adenosyl-L-methionine","S-Carboxymethyl-L-cysteine","Sedoheptulose","Serine","Sorbitol","Succinate","Sucrose","Taurine","Threonic acid","Threonine","Thymidine","Trigonelline","Tryptamine","Tryptophan","Tyrosine","UDP","UDP-D-Glucose","UDP-N-acetyl-glucosamine","UMP","Uric acid","Uridine","Urocanate","UTP","Valine"
"g21716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g21710",NA,0.972902125819272,0.954874320306751,0.963344026025406,NA,0.967395392580741,NA,NA,NA,NA,0.967812126703261,NA,NA,0.9418508134198,NA,NA,NA,0.971621694752424,NA,NA,NA,0.980297089206633,0.962607016334607,0.95211884860633,NA,0.967790860806719,0.924185536531454,NA,0.94890400445064,NA,NA,NA,0.956856592665218,NA,NA,0.943871835066726,NA,NA,NA,0.978734272039583,0.963781410834681,0.948457677073416,0.940899069622073,NA,NA,0.960173833736738,0.9272789930777,NA,NA,NA,0.956476558802969,0.923533241799443,NA,NA,NA,NA,NA,0.942338542358753,NA,NA,NA,NA,0.975813264966632,NA,0.982120423750506,NA,NA,NA,NA,NA,NA,0.953020712884323,0.958677274673719,NA,0.969123931716632,0.96621652269176,0.948682721093328,NA,NA,NA,NA,NA,NA,NA,NA,0.961489529582814,NA,0.962838394744813,0.946362939344532,0.95303675084732,0.94549211125149,0.954982307394994,NA,0.963492964836589,0.946456556681353,0.948807966910809,0.975468191169103,NA,0.979191778510102,NA,NA,0.927223174256612,0.951342254239346,NA,NA,NA,0.947484732074482,0.957606660577717,NA,0.969037336051047,0.971357679323908,0.951766359288765,NA,NA,NA,NA,NA,0.97881862990019,0.968042285197702,0.958257782344729,0.956469354696707,NA,NA,NA,NA,NA,0.95401600766026,NA,NA,0.920137644121003,0.971571052304232,NA,0.943712196380884,0.95601387316655,NA,0.976266793561395,0.968518808606977,NA,0.943988712846859,0.968010602462554,NA,0.962854701042509,0.96337357882498,0.969771255526447,NA,0.941644072962731,NA,NA,0.944864066987841,0.949837756735059,NA,NA,NA,0.920664825150562,NA,NA,NA,0.945321658341809,NA,0.947367980125867,0.945193039051781,0.956910294303809,0.951047228602189,NA,0.926432311464788,0.970337541750855,0.930691838632169,0.955739595236933,0.945568881976634,0.95164008887823,NA,NA,NA,0.962519901306769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95000130636116,NA,NA,NA,NA,0.959369062653543,NA,NA,0.969544562399114,0.945967194553751,NA,NA,0.971591724111556,NA,NA,NA,0.98477335881593,NA,NA,NA,0.9524617348545,NA,NA,NA,NA,0.966010146674013,NA,0.936119626872077,0.962335654479253,NA,NA,0.954826403449948,NA,NA,0.976159161579862,0.935005362244544,0.954427129199734,0.937858358398198,0.94704932971621,0.958932205982176,NA,NA,NA,NA,0.962329561148274,NA,NA,NA,0.927237838913049,NA,0.950795688549221,NA,NA,NA,NA,NA,NA,0.959678795176447,NA,0.967818871595217,NA,0.938444946250816,0.959432358102381,NA,NA,NA,0.971026452760867,NA,NA,NA,0.958617048008662,NA,NA,NA,0.955966688376364,NA,0.961312552159784,NA,0.95123183138314,NA,NA,NA,NA,NA,NA,NA,0.950585486346441,0.937270456679551,NA,NA,0.949386372851613,0.927828544259724,NA,NA,0.967390018719265,0.974590645748336,0.957669576344689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958859924103987,NA,NA,NA,0.952269352938174,0.960685099338107,0.958998737330473,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927499632007313,NA,NA,0.951650382885864,NA,0.966018027606779,0.978896042541947,0.942559509211828,0.955352290856454,0.967915636980037,NA,0.965931006802983,NA,0.949876250373445,NA,NA,0.944520406894281,NA,NA,0.969533623146857,NA,NA,NA,NA,NA,0.9559989124609,0.956740801539395,NA,0.957904159147902,0.953858111611445,NA,0.925803965836156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939442486676217,NA,NA,NA,NA,0.956348470104815,NA,NA,0.974534671711689,0.924614025929397,NA,NA,NA,NA,0.952170937599031,NA,NA,NA,NA,0.957663877115812,NA,NA,NA,0.969914677157995,NA,NA,NA,NA,NA,NA,NA,NA,0.964846184234414,NA,NA,0.950923624272145,0.950803932346513,NA,NA,NA,NA,NA,NA,0.94493047566135,NA,0.961708941882817,0.926838947709601,NA,NA,NA,0.949862868806611,NA,0.948096424939603,NA,0.952013714835049,NA,NA,NA,NA,0.951341193230335,NA,NA,NA,NA,0.973687012927708,NA,0.951529223739458,NA,NA,0.952701567861469,NA,0.949958177087909,0.971667276438529,0.942678217193005,NA,NA,NA,NA,NA,NA,NA,0.953749661685529,NA,NA,NA,0.96505630189175,0.938535007230307,0.961239679415973,0.974230704351142,NA,NA,NA,NA,NA,0.959565246868888,NA,NA,NA,NA,NA,0.973167407212706,NA,NA,NA,NA,NA,NA,NA,NA,0.95509171914049,0.93843538742525,NA,0.963283000338918,NA,NA,NA,0.954294090514091,NA,NA,NA,NA,0.959475712008565,NA,0.952190377293556,NA,0.948224160383618,0.938357829314729,NA,NA,NA,NA,NA,0.963759102552909,NA,0.945573605913538,NA,0.95176378122873,NA,NA,NA,0.962486748844166,NA,NA,0.960380448071862,0.969541780103295,NA,0.949109343047777,NA,NA,0.947569867825832,0.959249841228438,0.940495030797771,0.977767483256096,0.977025367300767,NA,0.955521506720632,0.94210484844844,0.952588360513117,NA,0.962272386135203,0.959911553811124,NA,NA,0.961985230048496,NA,0.954247142534163,NA,NA,NA,NA,0.937253988167876,NA,0.954382698750346,NA,0.953740406166452,NA,0.947157761139349,NA,0.963684193745386,0.980574026977735,0.92450650500718,NA,NA,NA,0.965765189410206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902405567495908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921059200520604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948488678283579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92082261170219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914121839425075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g41942",NA,0.954874320306751,0.939028891757538,0.953493864386388,NA,0.953670388440321,NA,NA,NA,NA,0.945180030716201,NA,NA,0.922728561470886,NA,NA,NA,0.949771922200848,NA,NA,NA,0.965012463066653,0.946567520808752,0.940556973673533,NA,0.94770683171343,0.919553508666153,NA,0.93925976582485,NA,NA,NA,0.948419513454519,NA,NA,0.933996425212068,NA,NA,NA,0.95875937994113,0.943934171099509,0.94088631157246,0.929312976156616,NA,NA,0.939323819686285,0.911505891444684,NA,NA,NA,0.947968556124508,0.916679657158897,NA,NA,NA,NA,NA,0.921702773255267,NA,NA,NA,NA,0.961657153264128,NA,0.964343690281942,NA,NA,NA,NA,NA,NA,0.944220314630251,0.948593067324504,NA,0.952898457579819,0.952924829680734,0.923874198325791,NA,NA,NA,NA,NA,NA,NA,NA,0.938154867366713,NA,0.941336564020526,0.937471287737256,0.939246787157241,0.933767709243533,0.944967303725381,NA,0.945554890490412,0.933982021845364,0.936665556647722,0.953908996092241,NA,0.961069568299343,NA,NA,0.906612956720558,0.93780296800832,NA,NA,NA,0.940579155431423,0.945286437176215,NA,0.953113846434745,0.955922017576389,0.930938164837306,NA,NA,NA,NA,NA,0.963574703192641,0.950144891230402,0.941403816866172,0.943741225460956,NA,NA,NA,NA,NA,0.941538691981089,NA,NA,0.910132954119745,0.948147291149861,NA,0.932914069087102,0.934046251576914,NA,0.960774682932932,0.94905712295234,NA,0.927154510616513,0.952103155786794,NA,0.94430161733438,0.943007390451048,0.948354401723643,NA,0.933602647902295,NA,NA,0.935787853449941,0.938256594719184,NA,NA,NA,0.90074381942372,NA,NA,NA,0.931096178534286,NA,0.939019420651988,0.932177003070505,0.934540417717176,0.940257535591133,NA,0.921327379702013,0.949738173742491,0.919039733180408,0.933407638050484,0.92030668753376,0.940537768869339,NA,NA,NA,0.942357662975677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939620514571615,NA,NA,NA,NA,0.948890730413634,NA,NA,0.947271870990361,0.937894168786866,NA,NA,0.950070191662906,NA,NA,NA,0.966229788048933,NA,NA,NA,0.938318361358,NA,NA,NA,NA,0.956490982932893,NA,0.923527493552914,0.938290334672445,NA,NA,0.943935888047943,NA,NA,0.96276367018082,0.929812818938374,0.931550487683821,0.927876192823805,0.930852931722229,0.943545180377795,NA,NA,NA,NA,0.947629629534395,NA,NA,NA,0.922447695512995,NA,0.934464651687533,NA,NA,NA,NA,NA,NA,0.939826456349027,NA,0.943322488693327,NA,0.928352609055446,0.940858448272531,NA,NA,NA,0.957196683194638,NA,NA,NA,0.941782461435295,NA,NA,NA,0.932351004314176,NA,0.941736262990608,NA,0.943820026919474,NA,NA,NA,NA,NA,NA,NA,0.927093817082141,0.930445140028956,NA,NA,0.938329117429171,0.922795089001874,NA,NA,0.946777428846912,0.95239508648791,0.947777409351314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941776610902944,NA,NA,NA,0.943141480072834,0.942488241360802,0.939755064839081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915988094417585,NA,NA,0.937314831662305,NA,0.954868534806987,0.961692542928098,0.934116565703097,0.941837834448583,0.948940429208549,NA,0.950895943585599,NA,0.933426751759006,NA,NA,0.927733524788352,NA,NA,0.948423431834236,NA,NA,NA,NA,NA,0.938975435992861,0.946183008366412,NA,0.940573320942545,0.940853158505246,NA,0.916461489275471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928511202801915,NA,NA,NA,NA,0.946434524888447,NA,NA,0.958788047468305,0.912886644234939,NA,NA,NA,NA,0.941994193217551,NA,NA,NA,NA,0.936964246958584,NA,NA,NA,0.949624756281851,NA,NA,NA,NA,NA,NA,NA,NA,0.950316779292253,NA,NA,0.939775022894672,0.941309378905017,NA,NA,NA,NA,NA,NA,0.934248945972249,NA,0.946384236474965,0.923683119454516,NA,NA,NA,0.938868408252745,NA,0.930709436044178,NA,0.931447298305763,NA,NA,NA,NA,0.936289338121028,NA,NA,NA,NA,0.950032052779939,NA,0.941723090524104,NA,NA,0.942946851171365,NA,0.92735848080548,0.94780661132774,0.924836553800161,NA,NA,NA,NA,NA,NA,NA,0.930002942234264,NA,NA,NA,0.941647888281805,0.933621040125277,0.947794703045986,0.95602019137457,NA,NA,NA,NA,NA,0.948706203717949,NA,NA,NA,NA,NA,0.957001520599837,NA,NA,NA,NA,NA,NA,NA,NA,0.936591415974921,0.91256813317733,NA,0.945891422870992,NA,NA,NA,0.939612842408234,NA,NA,NA,NA,0.943824014989108,NA,0.94224430583396,NA,0.931133086245233,0.928994409456272,NA,NA,NA,NA,NA,0.941508705062097,NA,0.930406984562917,NA,0.929925069587452,NA,NA,NA,0.95079281438323,NA,NA,0.940073429114412,0.957239806861361,NA,0.930455200248864,NA,NA,0.935502365559387,0.942196854400312,0.929631755408342,0.957866317290239,0.957705610086263,NA,0.930419441747535,0.934510250717939,0.93704106864788,NA,0.951361728386323,0.940456884773461,NA,NA,0.945102646683254,NA,0.943038466460678,NA,NA,NA,NA,0.931103076848699,NA,0.936004097008115,NA,0.929956654155107,NA,0.937205780658963,NA,0.944078937500008,0.963115342887734,0.92093403579642,NA,NA,NA,0.950191419177041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907699126311149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921478086001591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
