label	Group	numOtus	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190	Otu0191	Otu0192	Otu0193	Otu0194	Otu0195	Otu0197	Otu0198	Otu0199	Otu0200	Otu0201	Otu0202	Otu0203	Otu0204	Otu0205	Otu0206	Otu0207	Otu0208	Otu0209	Otu0210	Otu0211	Otu0212	Otu0213	Otu0214	Otu0216	Otu0218	Otu0219	Otu0220	Otu0221	Otu0222	Otu0223	Otu0224	Otu0225	Otu0226	Otu0227	Otu0228	Otu0229	Otu0230	Otu0231	Otu0232	Otu0233	Otu0234	Otu0235	Otu0236	Otu0237	Otu0238	Otu0239	Otu0240	Otu0242	Otu0243	Otu0244	Otu0245	Otu0246	Otu0247	Otu0248	Otu0249	Otu0250	Otu0252	Otu0254	Otu0255	Otu0256	Otu0257	Otu0258	Otu0259	Otu0260	Otu0261	Otu0262	Otu0263	Otu0264	Otu0265	Otu0266	Otu0267	Otu0268	Otu0269	Otu0270	Otu0271	Otu0272	Otu0273	Otu0274	Otu0275	Otu0276	Otu0277	Otu0278	Otu0280	Otu0281	Otu0282	Otu0283	Otu0284	Otu0285	Otu0286	Otu0287	Otu0288	Otu0289	Otu0290	Otu0291	Otu0292	Otu0293	Otu0294	Otu0295	Otu0296	Otu0297	Otu0298	Otu0299	Otu0300	Otu0301	Otu0302	Otu0303	Otu0304	Otu0305	Otu0306	Otu0307	Otu0308	Otu0309	Otu0310	Otu0312	Otu0313	Otu0314	Otu0315	Otu0316	Otu0318	Otu0319	Otu0320	Otu0321	Otu0322	Otu0324	Otu0326	Otu0327	Otu0328	Otu0329	Otu0330	Otu0331	Otu0333	Otu0334	Otu0335	Otu0336	Otu0337	Otu0338	Otu0339	Otu0341	Otu0342	Otu0343	Otu0344	Otu0345	Otu0346	Otu0347	Otu0348	Otu0350	Otu0351	Otu0352	Otu0353	Otu0354	Otu0355	Otu0356	Otu0357	Otu0358	Otu0360	Otu0361	Otu0362	Otu0363	Otu0364	Otu0365	Otu0366	Otu0367	Otu0368	Otu0369	Otu0370	Otu0373	Otu0374	Otu0375	Otu0377	Otu0378	Otu0380	Otu0382	Otu0383	Otu0384	Otu0386	Otu0387	Otu0388	Otu0390	Otu0392	Otu0393	Otu0395	Otu0396	Otu0397	Otu0398	Otu0399	Otu0400	Otu0401	Otu0403	Otu0404	Otu0406	Otu0408	Otu0409	Otu0412	Otu0413	Otu0414	Otu0415	Otu0416	Otu0417	Otu0418	Otu0419	Otu0420	Otu0421	Otu0422	Otu0423	Otu0424	Otu0425	Otu0427	Otu0428	Otu0430	Otu0433	Otu0434	Otu0436	Otu0437	Otu0438	Otu0439	Otu0440	Otu0442	Otu0443	Otu0444	Otu0445	Otu0446	Otu0447	Otu0448	Otu0449	Otu0450	Otu0451	Otu0452	Otu0453	Otu0454	Otu0455	Otu0457	Otu0459	Otu0464	Otu0465	Otu0466	Otu0467	Otu0469	Otu0471	Otu0472	Otu0473	Otu0475	Otu0480	Otu0481	Otu0483	Otu0484	Otu0485	Otu0486	Otu0487	Otu0488	Otu0490	Otu0492	Otu0494	Otu0496	Otu0497	Otu0500	Otu0505	Otu0507	Otu0508	Otu0509	Otu0510	Otu0511	Otu0516	Otu0519	Otu0521	Otu0522	Otu0523	Otu0525	Otu0526	Otu0527	Otu0528	Otu0531	Otu0532	Otu0533	Otu0534	Otu0535	Otu0539	Otu0540	Otu0541	Otu0543	Otu0546	Otu0547	Otu0548	Otu0549	Otu0553	Otu0554	Otu0555	Otu0559	Otu0560	Otu0561	Otu0564	Otu0565	Otu0566	Otu0567	Otu0568	Otu0570	Otu0571	Otu0572	Otu0574	Otu0577	Otu0579	Otu0580	Otu0581	Otu0582	Otu0586	Otu0587	Otu0588	Otu0589	Otu0593	Otu0595	Otu0596	Otu0597	Otu0600	Otu0605	Otu0606	Otu0609	Otu0611	Otu0612	Otu0613	Otu0614	Otu0615	Otu0616	Otu0617	Otu0618	Otu0620	Otu0622	Otu0627	Otu0628	Otu0631	Otu0632	Otu0635	Otu0637	Otu0638	Otu0639	Otu0642	Otu0644	Otu0645	Otu0646	Otu0647	Otu0648	Otu0649	Otu0654	Otu0655	Otu0657	Otu0659	Otu0660	Otu0662	Otu0664	Otu0667	Otu0668	Otu0673	Otu0674	Otu0675	Otu0677	Otu0679	Otu0680	Otu0681	Otu0682	Otu0684	Otu0685	Otu0689	Otu0691	Otu0695	Otu0696	Otu0697	Otu0700	Otu0701	Otu0703	Otu0704	Otu0705	Otu0707	Otu0712	Otu0713	Otu0714	Otu0718	Otu0721	Otu0722	Otu0723	Otu0724	Otu0726	Otu0728	Otu0731	Otu0733	Otu0734	Otu0735	Otu0737	Otu0738	Otu0740	Otu0745	Otu0747	Otu0748	Otu0749	Otu0750	Otu0751	Otu0753	Otu0755	Otu0758	Otu0759	Otu0760	Otu0769	Otu0773	Otu0774	Otu0783	Otu0786	Otu0787	Otu0791	Otu0792	Otu0793	Otu0794	Otu0799	Otu0800	Otu0802	Otu0803	Otu0807	Otu0809	Otu0810	Otu0812	Otu0814	Otu0815	Otu0816	Otu0821	Otu0824	Otu0825	Otu0827	Otu0828	Otu0831	Otu0832	Otu0836	Otu0841	Otu0844	Otu0846	Otu0848	Otu0849	Otu0851	Otu0852	Otu0853	Otu0858	Otu0860	Otu0863	Otu0865	Otu0870	Otu0878	Otu0889	Otu0890	Otu0892	Otu0894	Otu0896	Otu0902	Otu0906	Otu0908	Otu0918	Otu0924	Otu0925	Otu0929	Otu0930	Otu0931	Otu0936	Otu0937	Otu0940	Otu0941	Otu0942	Otu0943	Otu0944	Otu0948	Otu0952	Otu0958	Otu0959	Otu0962	Otu0963	Otu0964	Otu0967	Otu0973	Otu0974	Otu0976	Otu0980	Otu0983	Otu0984	Otu0988	Otu0989	Otu0993	Otu0994	Otu0996	Otu0999	Otu1006	Otu1010	Otu1011	Otu1016	Otu1022	Otu1024	Otu1025	Otu1026	Otu1029	Otu1031	Otu1034	Otu1036	Otu1037	Otu1040	Otu1041	Otu1044	Otu1048	Otu1049	Otu1052	Otu1053	Otu1056	Otu1060	Otu1061	Otu1062	Otu1065	Otu1066	Otu1071	Otu1077	Otu1078	Otu1079	Otu1084	Otu1087	Otu1088	Otu1089	Otu1090	Otu1091	Otu1100	Otu1101	Otu1103	Otu1104	Otu1105	Otu1106	Otu1113	Otu1114	Otu1115	Otu1118	Otu1119	Otu1120	Otu1121	Otu1123	Otu1128	Otu1131	Otu1135	Otu1141	Otu1143	Otu1150	Otu1151	Otu1157	Otu1158	Otu1171	Otu1175	Otu1179	Otu1184	Otu1192	Otu1201	Otu1202	Otu1212	Otu1218	Otu1219	Otu1221	Otu1232	Otu1236	Otu1237	Otu1238	Otu1240	Otu1246	Otu1256	Otu1259	Otu1268	Otu1269	Otu1271	Otu1275	Otu1279	Otu1282	Otu1287	Otu1289	Otu1292	Otu1298	Otu1301	Otu1302	Otu1307	Otu1312	Otu1316	Otu1318	Otu1319	Otu1321	Otu1323	Otu1326	Otu1332	Otu1347	Otu1355	Otu1366	Otu1370	Otu1375	Otu1377	Otu1378	Otu1384	Otu1386	Otu1387	Otu1393	Otu1394	Otu1399	Otu1406	Otu1411	Otu1412	Otu1418	Otu1422	Otu1429	Otu1438	Otu1439	Otu1441	Otu1444	Otu1445	Otu1446	Otu1456	Otu1459	Otu1461	Otu1463	Otu1464	Otu1465	Otu1468	Otu1471	Otu1480	Otu1485	Otu1486	Otu1487	Otu1489	Otu1500	Otu1505	Otu1509	Otu1510	Otu1511	Otu1514	Otu1520	Otu1523	Otu1531	Otu1534	Otu1539	Otu1541	Otu1542	Otu1544	Otu1548	Otu1567	Otu1572	Otu1601	Otu1602	Otu1608	Otu1621	Otu1626	Otu1631	Otu1632	Otu1633	Otu1634	Otu1641	Otu1643	Otu1656	Otu1662	Otu1663	Otu1665	Otu1666	Otu1676	Otu1677	Otu1678	Otu1679	Otu1687	Otu1700	Otu1707	Otu1722	Otu1723	Otu1726	Otu1728	Otu1730	Otu1736	Otu1740	Otu1747	Otu1749	Otu1759	Otu1765	Otu1776	Otu1780	Otu1781	Otu1782	Otu1783	Otu1798	Otu1809	Otu1813	Otu1826	Otu1832	Otu1841	Otu1843	Otu1862	Otu1863	Otu1870	Otu1873	Otu1876	Otu1882	Otu1897	Otu1900	Otu1905	Otu1922	Otu1923	Otu1931	Otu1950	Otu1952	Otu1954	Otu1955	Otu1971	Otu1977	Otu1982	Otu1998	Otu2017	Otu2024	Otu2031	Otu2032	Otu2047	Otu2049	Otu2061	Otu2063	Otu2064	Otu2070	Otu2080	Otu2082	Otu2087	Otu2089	Otu2105	Otu2107	Otu2111	Otu2112	Otu2113	Otu2115	Otu2125	Otu2126	Otu2134	Otu2147	Otu2153	Otu2154	Otu2208	Otu2212	Otu2213	Otu2227	Otu2228	Otu2253	Otu2254	Otu2267	Otu2275	Otu2282	Otu2288	Otu2295	Otu2309	Otu2316	Otu2345	Otu2346	Otu2347	Otu2351	Otu2356	Otu2376	Otu2379	Otu2392	Otu2400	Otu2405	Otu2420	Otu2455	Otu2470	Otu2525	Otu2531	Otu2550	Otu2562	Otu2564	Otu2575	Otu2598	Otu2601	Otu2613	Otu2704	Otu2720	Otu2725	Otu2755	Otu2756	Otu2760	Otu2799	Otu2808	Otu2846	Otu2859	Otu2871	Otu2886	Otu2904	Otu2912	Otu2916
0.03	WSH174	969	0	0	2	1	0	22	1	3	0	3	7	0	6	9	2	16	0	2	0	0	8	1	0	0	2	0	2	0	0	1	3	0	0	8	0	0	0	0	0	0	0	1	0	1	1	0	0	4	1	0	0	0	0	0	0	2	0	0	1	0	0	5	1	12	3	0	0	0	4	0	1	0	0	0	1	2	0	0	4	0	7	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8	2	0	0	0	0	0	0	10	0	0	0	4	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	1	0	0	1	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	WSH175	969	2	0	3	4	0	2	0	2	0	0	2	0	3	5	1	5	2	11	0	0	4	0	1	1	4	0	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	6	17	2	0	0	0	0	0	1	2	0	15	0	1	10	0	0	0	3	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	1	1	3	1	0	0	0	5	0	0	1	0	0	0	1	0	1	2	6	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	1	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	WSH176	969	23	0	11	4	15	2	7	0	6	18	0	0	2	7	4	1	4	13	0	0	4	0	4	1	8	0	0	0	3	2	1	0	2	0	0	0	0	0	3	0	3	1	0	0	1	0	0	4	0	0	0	0	0	0	0	8	1	0	7	0	0	0	0	0	1	2	1	1	1	4	0	4	0	0	0	0	0	0	2	0	2	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	2	0	1	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	WSH177	969	0	0	1	0	0	24	3	0	1	5	20	0	6	0	15	17	1	6	0	0	2	0	0	0	2	0	7	19	0	8	2	1	0	0	0	0	0	0	2	1	0	2	0	3	0	0	0	5	2	0	0	1	0	0	0	1	0	0	1	0	1	2	1	1	6	3	0	0	3	0	0	0	0	0	0	5	0	0	4	0	0	2	1	5	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	1	6	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	5	0	2	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
