gene_id,MM.2
g58959,-0.962189020848892
g61266,-0.878267641252228
g69576,-0.929853929877016
g1582,-0.746799947352311
g59516,-0.892479692492006
g3738,-0.838149919262741
g50384,-0.950103044141532
g68181,-0.806573014889441
g24210,-0.935490647053274
g28971,-0.870454643994149
g24216,-0.933644284111949
g67828,-0.928036643089714
g61997,-0.829788526809568
g49483,-0.849456186231378
g36085,-0.8259519327467
g4119,-0.779250327295594
g65888,-0.873413081426229
g36962,-0.85374440696412
g65343,-0.973496590926113
adi2mcaRNA30791_R0,-0.972354252769759
g32477,-0.864942091232587
g5890,-0.942576518330235
g58309,-0.944035713743459
g56961,-0.916907715696869
g71540,-0.90846527666488
g12316,-0.859373905935134
g33273,-0.917735495044723
g70445,-0.820585752540466
g18226,-0.766584848407023
adi2mcaRNA32162_R3,-0.896760931971302
adi2mcaRNA5480_R1,-0.855837246252091
g6273,-0.901286145011499
adi2mcaRNA19502_R1,-0.945721202531458
g43629,-0.715941946772794
adi2mcaRNA34805_R0,-0.91580124212878
g35079,-0.733074835253663
g35252,-0.916362056598639
g51665,-0.888012796571582
g34878,-0.8547361205388
g13022,-0.904589277156424
g15779,-0.635191913616027
g15357,-0.733863970401481
g2148,-0.824249782291884
g37957,-0.725385230959883
g68207,-0.958034563208825
adi2mcaRNA13418_R0,-0.943905236083409
g24425,-0.882769221899826
g7061,-0.857243686380132
g63389,-0.738333330609156
g45183,-0.79813079369794
g36006,-0.846943017239964
g35595,-0.786994558344099
g66824,-0.972220600154911
g24047,-0.568235351060475
g32954,-0.779554179397531
g14044,-0.90803678359498
adi2mcaRNA38839_R0,-0.777543785522586
g36107,-0.957942475278185
adi2mcaRNA2251_R2,-0.930671105624785
g58366,-0.527162122353568
g69842,-0.750110064962949
g5676,-0.857262917646997
g16868,-0.758847521870956
g7259,-0.879802674179667
g27621,-0.822698218719918
adi2mcaRNA12432_R0,-0.907801867688983
adi2mcaRNA30875_R0,-0.836026997801462
g70359,-0.86414340457719
g10916,-0.887693153355495
g55143,-0.932677327047693
g57805,-0.738313174898863
g36063,-0.832172655885021
g55710,-0.842404715748571
g56759,-0.782429354674493
g49297,-0.957743701821157
g68857,-0.693529140213518
g45458,-0.753781091726096
adi2mcaRNA28093_R2,-0.801402310623049
g19771,-0.885983171891136
g59013,-0.864873182670674
g35989,-0.925754839452384
g61014,-0.937479719185266
g25829,-0.918613745243649
g50910,-0.891329903227832
g40318,-0.846936294029363
g13828,-0.850930168876508
g47598,-0.742266273302154
g61983,-0.933544288385892
g36317,-0.633224570400638
g9301,-0.916772837399079
g64965,-0.930049106462727
g30592,-0.911124349759966
g64608,-0.930688266740185
g47550,-0.910679903424722
g62961,-0.950644612700747
adi2mcaRNA22237_R0,-0.929776118596489
g7635,-0.9387353385535
g28693,-0.939631780934966
g1930,-0.497700656449539
g21665,-0.807594210816901
adi2mcaRNA26694_R0,-0.96819767911483
adi2mcaRNA26115_R0,-0.815842487047212
g41410,-0.882710202397542
g38322,-0.806149474638535
g34922,-0.878853657997873
adi2mcaRNA10013_R0,-0.956823158543193
adi2mcaRNA22823_R4,-0.855940655206486
g7028,-0.84126131945014
adi2mcaRNA15413_R8,-0.916768083860798
g53479,-0.875042815533687
g39542,-0.866166415734553
g43279,-0.951384313765992
g58483,-0.86392207951141
g22604,-0.949744982849544
adi2mcaRNA17773_R0,-0.821911925625252
g18629,-0.926980022571734
g52847,-0.817805790179035
g22550,-0.935479666114052
g44803,-0.877956578501692
g28810,-0.887878799232401
g35527,-0.912108615827571
g46746,-0.894441369097567
g43427,-0.743177992799196
adi2mcaRNA15625_R0,-0.970876994530695
g62778,-0.960539234700492
g6674,-0.827406776295915
g66995,-0.730468254924636
g5372,-0.885816909499461
g35939,-0.896605003294651
g17206,-0.958355047515785
g23804,-0.858362539999538
g1328,-0.926761171545713
g31753,-0.947690173936097
g46962,-0.659274419281559
g55756,-0.658792334173414
g25374,-0.765069371516008
g35029,-0.909672722204081
g67909,-0.865432164552172
g54412,-0.809923400509359
g70308,-0.953799234148034
g52713,-0.970453151159998
g41047,-0.834012341449292
g7033,-0.917896456574083
adi2mcaRNA14061_R0,-0.687265060648538
g49608,-0.844752072660358
g46396,-0.863913409485508
g21595,-0.944047025500564
g70669,-0.774824408792198
g44689,-0.924202644099548
adi2mcaRNA7124_R1,-0.882524735874181
g62857,-0.942553982930072
g44602,-0.556135818442779
g43542,-0.844112072166089
g24979,-0.946791535534452
g34416,-0.835482940055845
g22551,-0.872059729047045
g35294,-0.906364777151363
g44666,-0.869709748865815
g19600,-0.771167108696007
g35510,-0.853408008930253
g36324,-0.644996756248558
g41670,-0.923074319689768
g8655,-0.947129515819987
g3078,-0.846592820009594
g19663,-0.841540820019073
g60699,-0.864172612795674
g36820,-0.304807963738013
adi2mcaRNA24820_R0,-0.897719377602224
g15510,-0.890190887467382
g13922,-0.697483778128486
g41646,-0.978447518563609
g21702,-0.923037297525798
g39660,-0.713457660516959
adi2mcaRNA36665_R0,-0.976188581798543
g14965,-0.921732728142322
g14824,-0.959695483635604
g17450,-0.837527360200626
g53337,-0.777779327478532
g35506,-0.635375845435968
g66332,-0.866204235189434
adi2mcaRNA10924_R1,-0.691744086042397
g46083,-0.948634545663924
g29224,-0.95084433408652
adi2mcaRNA26115_R7,-0.950952102584049
g44011,-0.857205579763516
g12064,-0.639818787384861
g24251,-0.839963950675266
g22741,-0.930960846498792
g52856,-0.77745032088459
g58272,-0.92799461593212
adi2mcaRNA32202_R1,-0.867868808756239
g4904,-0.699182197117625
g55721,-0.630841602704292
g38037,-0.953755945084555
g1540,-0.838454530753158
g16466,-0.933197322730034
g31744,-0.968626044796971
g26273,-0.849360478875581
g12571,-0.580228085963653
g45297,-0.814737692151245
g60035,-0.787114707450388
g4271,-0.935170100331442
g68083,-0.84300286693266
g49072,-0.965650890139264
g52458,-0.929856642488586
g65372,-0.894792638235916
g19219,-0.863320781301072
g48608,-0.835837298418314
g56215,-0.879359281435385
g35094,-0.828705159904745
g47507,-0.91798334394051
g2189,-0.959762611294285
g19346,-0.904664910527532
adi2mcaRNA15863_R0,-0.761261308115064
g56373,-0.754782978169678
adi2mcaRNA3884_R1,-0.839726685875949
g26500,-0.964939273525721
adi2mcaRNA6287_R0,-0.34236278673195
g28907,-0.859968573296823
g15946,-0.692653481284412
adi2mcaRNA8409_R0,-0.967558794040339
g32943,-0.931019930089354
g36108,-0.949995615096501
g701,-0.228747891327902
g29280,-0.813566104125361
g639,-0.820525042619597
g51654,-0.839527153593273
g24174,-0.823830470843264
g45828,-0.906499780366142
g19801,-0.925006792017319
g60364,-0.895446431817985
g70633,-0.568414230875243
g9931,-0.877606706674014
g42434,-0.697438630371173
g3366,-0.718224193329534
g37505,-0.640528290954241
g22276,-0.81076315374744
g36972,-0.854162830918951
adi2mcaRNA7035_R1,-0.844854851069231
g65311,-0.647069587334289
adi2mcaRNA22481_R1,-0.600820506783712
g49310,-0.916379428635591
g8193,-0.911825263481608
g289,-0.838852548006402
g60696,-0.961024281377954
g32000,-0.879880103722454
g49669,-0.849972590855587
g20257,-0.818775002389114
g69868,-0.779899979803778
adi2mcaRNA17305_R5,-0.902535078123778
adi2mcaRNA5847_R0,-0.910118232331462
g22628,-0.711956986056156
g23,-0.851036596519209
g35082,-0.669852519715321
g67664,-0.878583115778769
g67651,-0.948980089706489
g40393,-0.871762364092928
g49919,-0.801591291329354
g59626,-0.845678931386253
g54983,-0.885939554650896
g2969,-0.733438161253254
g39155,-0.961863764576661
adi2mcaRNA10863_R1,-0.820759524292651
g48434,-0.864127219238923
adi2mcaRNA13718_R1,-0.725297961070114
adi2mcaRNA32084_R0,-0.876009292341187
adi2mcaRNA27853_R1,-0.80925745538409
g40421,-0.834011790377525
g52615,-0.901859204645477
g48488,-0.855135633608086
g19028,-0.893429771712408
g36431,-0.944221112247972
g5078,-0.90994599134615
g24039,-0.863716969045066
g12351,-0.923306409945492
g14939,-0.734235551562803
g54581,-0.866241410111334
adi2mcaRNA1589_R3,-0.797851620339798
g17733,-0.792617191620702
g25228,-0.849095047632254
adi2mcaRNA23538_R3,-0.683346296673103
g5828,-0.925856891498589
g28497,-0.800542028751941
g48049,-0.826971364846505
adi2mcaRNA26115_R9,-0.863214834134351
g70332,-0.73385212976713
g60695,-0.804704844957001
adi2mcaRNA11407_R0,-0.95584750857498
g70504,-0.910005423080242
g30089,-0.844187920193189
g19601,-0.721744361583283
adi2mcaRNA25030_R0,-0.79096834152645
g13943,-0.864347872385283
g8095,-0.909731801921471
adi2mcaRNA18654_R0,-0.926982021826015
adi2mcaRNA32829_R0,-0.845882054976775
g28331,-0.836168089311216
g22975,-0.683054954572456
adi2mcaRNA32698_R0,-0.841446447189157
adi2mcaRNA24523_R3,-0.768801107160386
g66451,-0.801317865086405
g54252,-0.809815195636785
adi2mcaRNA27141_R0,-0.928755861578093
g22490,-0.823445705499316
g66868,-0.866791522098536
g42621,-0.904416268972739
g21536,-0.960225367430727
g27917,-0.733648233694675
g36086,-0.846372158084567
g13947,-0.892282214702135
g16448,-0.768050558003678
g26283,-0.940968286354269
adi2mcaRNA12_R4,-0.822871201523303
g45455,-0.883946753874682
adi2mcaRNA32162_R2,-0.848674588118529
g46726,-0.950506417506607
g37213,-0.875949314402551
g16337,-0.93539356244403
g11840,-0.733999920849656
g51104,-0.772728676646811
