gene_id,MM.4
g23876,-0.224420312714664
g36290,-0.286912727962736
g61122,-0.363157474905258
g50752,-0.212060219983046
g34599,-0.179847949372181
g39156,0.0275384095277775
g25409,-0.435848536175724
g6370,-0.244692510174324
g53887,-0.416023576925293
g48109,-0.444012973162192
g24269,-0.248276602499326
g35046,-0.302733054471978
g48819,-0.445479639376214
g38364,-0.370630769221502
g25687,-0.469159999970795
g55623,-0.163957093840598
g49134,-0.182794321400951
g67242,-0.261172795416154
g53132,-0.332564072387447
g12998,-0.354810177317501
g10421,-0.329367458050222
g58926,-0.146801149726884
g49267,-0.29686013194443
adi2mcaRNA35119_R0,-0.198946312492025
g32752,-0.427123468885154
g12285,-0.434989656785092
g41403,-0.402804460943217
g50380,-0.267417517845963
g23861,-0.227713496586166
g60687,-0.375391096078465
g27843,-0.384300224414272
g46373,-0.413751377093613
g64247,-0.159561152079008
g44633,-0.300185591765553
g47990,-0.00777923125336068
g53997,-0.236599424947355
g44802,-0.42037094158999
g7583,-0.180022985405312
g62607,-0.0677888625583243
g46369,-0.399603450259468
adi2mcaRNA9037_R0,-0.331786131892094
adi2mcaRNA30198_R0,-0.48222460149159
g36451,-0.402888341527535
g68176,-0.203443301955293
g26427,-0.193115472755591
g67827,-0.450827744066719
g57151,-0.447921028658216
g56478,-0.423772184876535
g55195,-0.518866607339883
g62002,-0.483559360423699
g62770,-0.418030124810233
g67111,-0.444366529573835
g69045,-0.328333426370199
g12570,-0.522107674799478
g46547,-0.481314689716705
adi2mcaRNA3152_R1,-0.348677588175073
g4664,-0.441303318064465
g49490,-0.393910791067365
g62715,-0.490792780974132
g17679,-0.22877470204995
g27208,-0.463736633729204
g34656,-0.465292361167258
g57675,-0.523604877214171
g56768,-0.484752197661497
g58599,-0.514133588958189
g21633,-0.314356253965642
g41830,-0.35556093463466
g42218,-0.47834963322081
g53999,-0.429419091967809
adi2mcaRNA27032_R1,-0.477236579844022
g48529,-0.384543308166862
g15170,-0.412782071436482
g14606,-0.336206041061542
g61952,-0.457065847836578
g43098,-0.476695277048326
g43322,-0.436218026821374
g88,-0.488853338016279
g71132,-0.497547217435252
adi2mcaRNA23574_R0,-0.410385930725386
g37074,-0.306592580505962
g35177,-0.314035854760974
g29880,-0.502082379314157
adi2mcaRNA8511_R1,-0.235523135798717
g35102,-0.2979528879859
g10624,-0.538936199330092
adi2mcaRNA9843_R0,-0.406945116746868
g58549,-0.34274649019311
g19246,-0.404520891751129
g36975,-0.47569655095227
g70558,-0.467712120682322
g27887,-0.3124590239769
g19712,-0.450694022973826
g68716,-0.478255985349945
g15364,-0.349272034984417
g27910,-0.398602812670046
g36179,-0.255490921643474
g6446,-0.417045172267482
g9360,-0.446866834510598
g63466,-0.439109290442705
g14701,-0.535990762402152
g41442,-0.101509596837227
g14605,-0.468726542390587
g55196,-0.248773373012853
g8981,-0.468518655152137
g56275,-0.454063291738329
adi2mcaRNA8957_R0,-0.473662441399413
g65827,-0.426371714179435
g38208,-0.534103130857355
g18729,-0.429155747611224
g65962,-0.170819587440451
g53780,-0.501584400693668
g62771,-0.458286215112701
g22494,-0.404034089363835
g34405,-0.530531149812506
g21698,-0.496093973899751
g11631,-0.560417500051045
adi2mcaRNA5211_R0,-0.130552183196145
g48644,-0.567836896800709
g58925,-0.368101161408835
g55624,-0.358534396371559
g32928,-0.492863146721577
g5415,-0.515728503526659
g28147,-0.491948312812109
g29934,-0.456949648283585
g17816,-0.452584357093593
g29205,-0.509896888849826
g71511,-0.476029181536586
g52048,-0.523911253401252
g68777,-0.30278953708064
g13102,-0.323696209547407
g69630,-0.473543970837672
g3409,-0.397752492568294
g24976,-0.32524875180399
g16338,-0.531120074921243
g68166,-0.542383009979382
g62791,-0.468159331483854
g62719,-0.540035092988215
g32785,-0.168029401861333
g49847,-0.52779666962519
g71123,-0.500082698355324
adi2mcaRNA16924_R2,0.118578796046139
g70486,-0.44867990418338
g60738,-0.517618112127733
g71356,-0.508707111304714
g64090,-0.284682632454604
g28905,-0.202260739303464
g39409,-0.568550762658393
g22808,-0.312819904765545
g37399,-0.351456244803043
g63810,-0.499016947092011
g63050,-0.282598144623833
g38026,-0.403457940228824
g38253,-0.49863323697423
g66745,-0.486526707774463
g62835,-0.0855763462527233
g45308,-0.245430981098255
g67731,-0.558986521645589
g54778,-0.422706955091943
g54698,-0.549142028924777
g33677,-0.540358729780419
g37742,-0.570638616472242
g34995,-0.528007157551815
g69050,-0.49129030898324
g5463,-0.264196266446745
g6182,-0.385007805789435
g41463,-0.562509111128469
g68178,-0.557882081113598
adi2mcaRNA15683_R0,-0.362606868906717
g43833,-0.364009836083383
g56978,-0.414905551763231
adi2mcaRNA4299_R0,-0.307544887083909
g60214,-0.488395286576066
g27542,-0.530409083159428
g63375,-0.506081103110499
g36767,-0.590131168791857
g57645,-0.473525652679766
adi2mcaRNA2517_R0,-0.508986526199249
g45511,-0.557137042744581
g22428,-0.514645794951683
g4181,-0.516165563878192
g28571,-0.527969700300729
adi2mcaRNA24733_R0,-0.546253283547395
g47418,-0.444734836726103
g55163,-0.457328269538011
g68355,-0.376778100342761
g13222,-0.551367860759025
adi2mcaRNA27477_R0,-0.50980314302502
g31001,-0.555235953755244
g24271,-0.55521877882753
g22623,-0.411742518244696
g44531,-0.355568065027253
g55965,-0.460666434724139
g49269,-0.497266003734037
g38203,-0.567922724999353
g10419,-0.557024352474942
g11236,-0.428359727381404
g39879,-0.190194053319781
g31456,-0.0822232249452765
g41221,-0.422263864889681
g54341,-0.469770545604451
g474,-0.593851066064478
g36228,-0.394940418407985
g71424,-0.34553500749947
g60073,-0.511139947527429
g57099,-0.421903637494197
g57634,-0.385088390913429
g28318,-0.414619089874147
g31881,-0.505572263680381
g29875,-0.515670110418002
g71448,-0.406676911042352
g53865,-0.469468552380288
g23832,-0.411825142217314
g46686,-0.524984733026982
g67772,-0.0336919344643202
g64765,-0.517489144040693
g8603,-0.516124100306204
g34648,-0.421256377400889
g2955,-0.472885299765909
g12287,-0.483027118227951
adi2mcaRNA12403_R0,-0.133978767823401
g24111,-0.484055939816428
g68200,-0.526347078094113
g40461,-0.550623182949652
g47453,-0.349504074667739
g18687,-0.508659646964167
g43321,-0.412452638632266
g67660,-0.429948347325372
g62597,-0.535286525217428
g42338,-0.46312010313014
g71047,-0.436509712381134
adi2mcaRNA14912_R0,-0.522511714070141
adi2mcaRNA6492_R0,-0.38343296131476
g42831,-0.542740660161543
g54280,-0.336431576751866
g35004,-0.532924402043166
adi2mcaRNA6487_R1,-0.570057717513695
g13257,-0.444760461148696
g55446,-0.499345335739239
g27861,-0.421937291328467
g49928,-0.457155435173502
g31824,-0.561326101076444
g39439,-0.515198598009856
adi2mcaRNA12557_R0,-0.539017402557156
g8899,-0.559976809906382
g70612,-0.581477744468871
g56112,-0.429980641790308
g53133,-0.516378343191718
g68918,-0.509252361637838
g3320,-0.555831307823465
g7167,-0.365649856636801
g2920,-0.426976884089409
g15155,-0.5676099624323
g2144,-0.564748844725422
g56262,-0.500206765063122
g40747,-0.450205355422011
g12314,-0.501132094123605
g53229,-0.552238589418003
g70335,-0.510393922961757
g26515,-0.55588353512629
adi2mcaRNA3630_R0,-0.494280069384724
adi2mcaRNA155_R0,-0.214614950601676
adi2mcaRNA35168_R1,-0.394113254126723
g10420,-0.36281118040104
g6229,-0.493446083810694
g31738,-0.451183430380276
g33679,-0.526636320341059
g60497,-0.456701354866262
g28979,-0.496049922968342
g9989,-0.540778855179629
g32305,-0.461164302653929
g25489,-0.569597775712852
g49974,-0.264051107772289
g64064,-0.510800203992444
g63849,-0.433603265685257
g21653,-0.230001093187087
g37216,-0.258682561628359
g38615,-0.548526375992552
g10474,-0.538860162439766
g33278,-0.494502786307512
g70994,-0.531944297955357
g47455,-0.500074239854498
g58961,-0.574178477149819
g41730,-0.50596959549709
g35178,-0.272527014084861
g50751,-0.286874122715507
adi2mcaRNA41172_R0,-0.54858923904534
g16778,-0.529609343867846
g18920,-0.52537625366099
g58096,-0.556301503676278
g32230,-0.552130672040412
g49543,-0.326880929929402
g54265,-0.0951408806626891
g29187,-0.576078390235816
g53888,-0.550797836601577
g52828,-0.14006978863199
adi2mcaRNA3566_R1,-0.427594994075806
g59960,-0.572310691179357
g49978,-0.508906312255161
g61998,-0.535040447418378
g63461,-0.485863138644374
g69042,-0.564090964688006
adi2mcaRNA35770_R1,-0.547327705354742
g49538,-0.574742244141584
g4862,-0.533127204709669
g71386,-0.58297613985079
g29176,-0.394284725551036
g36440,-0.53717909665093
g39448,-0.332859863644031
g15705,-0.349249622994826
g27154,-0.526154876594332
adi2mcaRNA26831_R1,-0.456667044768954
g58440,-0.482339838973862
g45704,-0.526364418460398
g66109,-0.517140991843251
g64599,-0.499397459675562
g12122,-0.49158935131476
g35321,-0.473654089796537
g42409,-0.554250651149794
g10290,-0.395359249198356
g31857,-0.559282576473698
g66532,-0.579848987189331
g50677,-0.531235266230275
g48818,-0.246361890020727
adi2mcaRNA354_R0,-0.458840816743071
g30189,-0.506964982809819
adi2mcaRNA29396_R0,-0.506598611460224
g16600,-0.454062748388551
g48582,-0.583288984443298
g16355,-0.570925249773955
g66185,-0.549085460225385
g30461,-0.574848811934791
g34002,-0.368536426000342
adi2mcaRNA2699_R0,-0.541115566465828
g60308,-0.404345601291854
g16051,-0.419598408727692
g49151,-0.546558787663414
g31842,-0.527420128506109
g47443,-0.389740492462781
g37095,-0.498949953778958
adi2mcaRNA4135_R0,-0.463228919372809
g38092,-0.434004208661039
g66110,-0.034458044311239
g58529,-0.519996573364392
g3043,-0.283135887395725
g5055,-0.545018752089228
g20165,-0.542263057570576
adi2mcaRNA11434_R0,-0.478033767616732
g6542,-0.596874296233158
g35144,-0.510543065776798
adi2mcaRNA6487_R0,-0.599440988320367
g43945,-0.127742963832371
adi2mcaRNA3566_R0,-0.397625391555822
g4179,-0.403082224459248
adi2mcaRNA26115_R2,-0.542689083777299
g67459,-0.565366339402842
g67119,-0.560672304716442
g55326,-0.60001319190983
g42822,-0.486742160288781
g71045,-0.499492319988554
g5724,-0.594924029377828
g25543,-0.525087249435759
g2555,-0.545707032094955
g41674,-0.575958348768618
g61594,-0.465101947289287
g4767,-0.30132931979185
g41481,-0.332511720719643
g67870,-0.354987537025223
g49258,-0.40399636994018
g55020,-0.509181688736922
g67746,-0.537625484926145
g70590,-0.0513555637957356
adi2mcaRNA35487_R0,-0.565238891504809
g64207,-0.491789751894315
g70218,-0.56124515315423
g33291,-0.334709590649981
adi2mcaRNA5725_R0,-0.57383115511253
adi2mcaRNA2679_R0,-0.281253756908556
g38017,-0.563204244421541
g54361,-0.114688873314952
adi2mcaRNA189_R1,-0.27674912202772
g48871,-0.548302252502494
adi2mcaRNA29018_R0,-0.447037688226182
g16357,-0.571596804055907
g53180,-0.618270248858368
g24191,-0.556853108431617
g51411,-0.339009178490964
g41458,-0.552951349090345
g67448,-0.491593344685989
g60644,-0.554577384909944
g57454,-0.39798417373512
g40455,-0.418607236850504
g70589,-0.230660663964799
g9313,-0.574307906225506
g39630,-0.530302934978786
g43271,-0.587516798699542
g62768,-0.5226339808164
g66594,-0.546736314542649
g47410,-0.506265061613395
g68745,-0.449170425258308
g68549,-0.520601522220359
g33588,-0.415690765471788
g53471,-0.577571962405421
g1890,-0.603994010527998
adi2mcaRNA354_R1,-0.461848339659281
g14823,-0.578351998608871
g3111,-0.521218240213371
g62261,-0.455323385442232
g47409,-0.57131798399671
adi2mcaRNA29163_R0,-0.153898400579167
g45330,-0.437403437120117
g55628,-0.402304981047521
g36643,-0.501815106156098
g8094,-0.553086413040387
g48106,-0.562997251531677
g43737,-0.479548971793805
g58241,-0.305254963364041
g22586,-0.602032282120683
g6034,-0.629134295741691
g14711,-0.562363619293681
g62140,-0.541611439210628
g22625,-0.360539097541679
g65534,-0.332742893957595
g35035,-0.410457600595226
g57433,-0.597412050675433
g64063,-0.560810694800077
g23862,-0.507468700940674
g41114,-0.368327180141738
g31994,-0.457022151571813
g67172,-0.57278591374986
g59538,-0.50170367925057
g43299,-0.570677942777416
g69583,-0.539805059713032
g58547,-0.458335931319714
adi2mcaRNA20408_R1,-0.491740238126087
g23825,-0.46685352839573
g57167,-0.511760812605696
g41794,-0.524648139897366
g28537,-0.439280878373001
g67361,-0.0658624152908768
g41123,-0.560098115201568
g32273,-0.565414785742252
adi2mcaRNA2413_R0,-0.563491020382174
g49921,-0.482806526340777
g35290,-0.494834222265915
g51693,-0.520828396481563
g27883,-0.405467280760232
g53993,-0.474815909279165
g37499,-0.576807284118831
g29413,-0.255659182197077
g59876,-0.211947741623496
g16312,-0.467660635225012
g62897,-0.273983791113477
g23810,-0.476950567240093
g68892,-0.37427255614921
g14639,-0.528756923147501
g5672,-0.563480685556068
g12822,-0.279701330370983
g59962,-0.578162273417497
g56463,0.0439950670786761
g61593,-0.584002275253875
g38094,-0.28476449991954
g65418,-0.572296158556413
g64705,-0.570408146259733
g61128,-0.470974368116513
g41484,-0.36439889260753
g6456,-0.559114898970438
g40930,-0.216011693228319
g5580,-0.312416154185633
g29881,-0.426437434373913
g2599,-0.45741777504846
g70157,-0.310639139528418
g32409,-0.556419319994956
g43017,-0.206561721954249
g60066,-0.560585493811099
adi2mcaRNA7685_R0,-0.550301464270574
g32289,-0.278998861125825
g21673,-0.183540840782064
adi2mcaRNA2054_R0,-0.583237113736694
g58439,-0.523100220347245
adi2mcaRNA22733_R0,-0.480232552703775
g27746,-0.496165156976927
g16336,-0.585545312485979
adi2mcaRNA40105_R0,-0.329950985806956
g36425,-0.499373355749667
adi2mcaRNA32698_R1,-0.419080354144547
adi2mcaRNA19502_R0,-0.586821687753061
g45306,-0.547789713447764
adi2mcaRNA25523_R0,-0.544603520930271
g49299,-0.597538449685952
g27246,-0.186786938956943
g46544,-0.478300772483914
g15485,0.155358856325545
g11961,-0.555696492037626
g55629,-0.315045410086497
g37101,-0.602820887625467
g52077,-0.519707723762162
g47454,0.019433300489191
g22999,-0.564911247116604
g17611,-0.496195577796613
g28800,-0.265687737335304
g33927,-0.0995168597844795
adi2mcaRNA35121_R0,-0.483835540619206
g62691,0.0597651873283704
g5286,-0.500465525387398
