gene_id,MM.12
g23876,-0.86599180946158
g36290,-0.957710906149101
g61122,-0.837555800902429
g50752,-0.909853162645357
g34599,-0.877473770403706
g39156,-0.84844082899242
g25409,-0.814018819176084
g6370,-0.837762619360676
g53887,-0.836988758758977
g48109,-0.902959536663823
g24269,-0.905546933493429
g35046,-0.792993956207357
g48819,-0.827415991262151
g38364,-0.938788481106212
g25687,-0.889497210892011
g55623,-0.828985436411252
g49134,-0.929206319468917
g67242,-0.909243568187111
g53132,-0.807619212882785
g12998,-0.940012513031289
g10421,-0.899978196286313
g58926,-0.819042570543729
g49267,-0.905010454735819
adi2mcaRNA35119_R0,-0.847247951713357
g32752,-0.932548374152198
g12285,-0.854748966981407
g41403,-0.897149228342326
g50380,-0.891025128871829
g23861,-0.703320254289459
g60687,-0.916449088188732
g27843,-0.923438902479672
g46373,-0.927758185274456
g64247,-0.873776441002106
g44633,-0.932112676200074
g47990,-0.776330204732491
g53997,-0.894055448140917
g44802,-0.919859926865073
g7583,-0.866881845272322
g62607,-0.810038955617865
g46369,-0.86025268748662
adi2mcaRNA9037_R0,-0.935667640419546
adi2mcaRNA30198_R0,-0.892939961509531
g36451,-0.922019652561796
g68176,-0.795066722049696
g26427,-0.915923952681479
g67827,-0.887676361638449
g57151,-0.866055666988274
g56478,-0.835829549062062
g55195,-0.852149128244353
g62002,-0.898632523488001
g62770,-0.844926228657271
g67111,-0.862121815954517
g69045,-0.823549769313227
g12570,-0.85347761549742
g46547,-0.824443562469493
adi2mcaRNA3152_R1,-0.843550128624726
g4664,-0.884170495121532
g49490,-0.89465426696817
g62715,-0.898042360099146
g17679,-0.825165488554155
g27208,-0.898015047144414
g34656,-0.875823174594687
g57675,-0.837156722241084
g56768,-0.908538799151768
g58599,-0.745891636929746
g21633,-0.869262346787151
g41830,-0.898761804554869
g42218,-0.891559179567701
g53999,-0.910801950472074
adi2mcaRNA27032_R1,-0.887611546562485
g48529,-0.778205764489873
g15170,-0.77985008413468
g14606,-0.844795291455953
g61952,-0.860887888177585
g43098,-0.851168238113377
g43322,-0.876056250763718
g88,-0.870337456898615
g71132,-0.864996184132865
adi2mcaRNA23574_R0,-0.831978738212216
g37074,-0.757368789924509
g35177,-0.814882434958795
g29880,-0.872338866330071
adi2mcaRNA8511_R1,-0.818747330762714
g35102,-0.843002396919829
g10624,-0.798213794178851
adi2mcaRNA9843_R0,-0.911772487785192
g58549,-0.848730865462196
g19246,-0.885474195528995
g36975,-0.881302616773174
g70558,-0.852185889398271
g27887,-0.685847896048099
g19712,-0.879555517827885
g68716,-0.822584057559024
g15364,-0.860460323032714
g27910,-0.815950201022236
g36179,-0.782042369261094
g6446,-0.860503926983555
g9360,-0.861343903562916
g63466,-0.807240137648406
g14701,-0.858688052223094
g41442,-0.803395702621168
g14605,-0.825749723308552
g55196,-0.724949774495496
g8981,-0.90081665597949
g56275,-0.842296101546479
adi2mcaRNA8957_R0,-0.840157416389074
g65827,-0.840015087306942
g38208,-0.817769620744689
g18729,-0.880506844444873
g65962,-0.762546618715593
g53780,-0.873634191710794
g62771,-0.864268300427582
g22494,-0.827027922147401
g34405,-0.869930660607125
g21698,-0.819108600173354
g11631,-0.799769231900013
adi2mcaRNA5211_R0,-0.704112500972199
g48644,-0.830886911534519
g58925,-0.836625926048683
g55624,-0.840104578625949
g32928,-0.847722008143653
g5415,-0.85925407714953
g28147,-0.856633458792937
g29934,-0.732014711661403
g17816,-0.927500942345508
g29205,-0.892234393749986
g71511,-0.78223115595447
g52048,-0.891875066589318
g68777,-0.843118223539142
g13102,-0.862487599368748
g69630,-0.783444005575349
g3409,-0.795314719942245
g24976,-0.900995821169301
g16338,-0.860824868057894
g68166,-0.84944677685754
g62791,-0.886002436377
g62719,-0.845543982267316
g32785,-0.625798215516694
g49847,-0.820135597159891
g71123,-0.840320019080194
adi2mcaRNA16924_R2,-0.878275371675883
g70486,-0.901130448552598
g60738,-0.863413720218541
g71356,-0.857003123487972
g64090,-0.733895748139829
g28905,-0.914169851212338
g39409,-0.819596159001323
g22808,-0.872167510265579
g37399,-0.840340766730161
g63810,-0.823613844905753
g63050,-0.831550558595968
g38026,-0.839516254745081
g38253,-0.821657079173404
g66745,-0.778191918695985
g62835,-0.708793999376108
g45308,-0.75903879227202
g67731,-0.84683290934736
g54778,-0.865064692968373
g54698,-0.830714553324692
g33677,-0.855449282290114
g37742,-0.807757421972999
g34995,-0.898659184627077
g69050,-0.835504481077461
g5463,-0.884600068903136
g6182,-0.772623413432461
g41463,-0.803509681402522
g68178,-0.819118702485257
adi2mcaRNA15683_R0,-0.708659231659462
g43833,-0.798941657043538
g56978,-0.850867513472975
adi2mcaRNA4299_R0,-0.773148037654471
g60214,-0.894605477893355
g27542,-0.83897623779505
g63375,-0.810278689082039
g36767,-0.823641901184794
g57645,-0.826871288530015
adi2mcaRNA2517_R0,-0.843685647169841
g45511,-0.825283959441629
g22428,-0.862057664777121
g4181,-0.8940111979655
g28571,-0.810327060024848
adi2mcaRNA24733_R0,-0.86692045175758
g47418,-0.821482676350702
g55163,-0.663060157737257
g68355,-0.733202426428949
g13222,-0.826911604624463
adi2mcaRNA27477_R0,-0.814784937406878
g31001,-0.841716120460599
g24271,-0.8392211916314
g22623,-0.837495774546185
g44531,-0.891298989188769
g55965,-0.809735150634694
g49269,-0.851631115221644
g38203,-0.806214512850562
g10419,-0.823497891282885
g11236,-0.820044947921193
g39879,-0.929322461980821
g31456,-0.774464651767452
g41221,-0.944025699353415
g54341,-0.848058782068868
g474,-0.818344159255988
g36228,-0.863432262760151
g71424,-0.740271755235134
g60073,-0.89656483796738
g57099,-0.880065292906127
g57634,-0.761342040120041
g28318,-0.879801186068796
g31881,-0.90243742163853
g29875,-0.859842936445056
g71448,-0.715906496288393
g53865,-0.866865611242529
g23832,-0.826085199629227
g46686,-0.836652995922631
g67772,-0.702923273169878
g64765,-0.855317402420796
