gene_id,MM.5
g23876,-0.184672054545329
g36290,-0.243915995634964
g61122,-0.323254194268495
g50752,-0.181818073325207
g34599,-0.134993506914246
g25409,-0.396488798602565
g39156,0.0689280181732054
g48109,-0.402582714866666
g6370,-0.205456064881086
g55623,-0.122670090013068
g53887,-0.376346383023156
g24269,-0.2019320886439
g38364,-0.325864935952295
g48819,-0.408646770708312
g58926,-0.105629093315586
g35046,-0.262387756410023
g25687,-0.432170180688541
g49267,-0.269506164050526
g53132,-0.297028388743958
g67242,-0.21986212269555
g12998,-0.309865080385167
g49134,-0.169897423587943
g10421,-0.287779833567827
g12285,-0.397351052251354
g32752,-0.390960110319527
g41403,-0.364760669160596
adi2mcaRNA35119_R0,-0.154515652657327
g60687,-0.362938308383377
g23861,-0.192221798377978
g64247,-0.121042830907801
g44633,-0.253813195510853
g27843,-0.346753648831654
g46373,-0.37178707639429
g7583,-0.143459188243225
g50380,-0.289858025256433
g62607,-0.0305220506542013
g46369,-0.364532672039371
g44802,-0.38238111466884
g47990,0.0364380417227228
g68176,-0.163766564621327
adi2mcaRNA30198_R0,-0.446638888367999
g53997,-0.198478656620326
g36451,-0.362736360112882
adi2mcaRNA9037_R0,-0.288831912494753
g67111,-0.410981521596149
g26427,-0.154516782224168
g67827,-0.41058665510589
g57151,-0.412534708014991
g55195,-0.482082241318124
g56478,-0.381929335648161
adi2mcaRNA3152_R1,-0.347916004816578
g34656,-0.425645105296741
g62002,-0.4470973951002
g12570,-0.485833048688393
g62770,-0.379337500713463
g4664,-0.401124272487702
g46547,-0.445180474526159
g41830,-0.316986000702909
g69045,-0.285931999294256
g62715,-0.452314304520742
g27208,-0.427683828678637
g57675,-0.486499189144566
g42218,-0.443682514540075
g17679,-0.188742806545263
g56768,-0.449871893064739
g49490,-0.352871964106658
g21633,-0.273214636311954
g58599,-0.480410769742913
g48529,-0.345803752131056
g14606,-0.326778159083272
g53999,-0.392736865274857
adi2mcaRNA27032_R1,-0.437814662902867
adi2mcaRNA9843_R0,-0.382269096780519
g43322,-0.400748532953566
g61952,-0.422073664546083
g43098,-0.439767362870876
g37074,-0.275273686787092
g15364,-0.335077229569081
g15170,-0.37600981479364
g35177,-0.273995435157259
g29880,-0.470412541571971
g88,-0.450794353397196
adi2mcaRNA23574_R0,-0.382299529641573
g58549,-0.307587405626099
g10624,-0.502119684581291
adi2mcaRNA8511_R1,-0.195693887158217
g70558,-0.431941211562988
g19712,-0.411342992864888
g8981,-0.428746149466019
g36975,-0.439695169933752
g27910,-0.365535965217502
g36179,-0.212614669501717
g35102,-0.256961197755024
g55196,-0.217934124735924
g68716,-0.447487729425015
g19246,-0.363844855921989
g41442,-0.10598970706118
g27887,-0.27268691126025
g9360,-0.414304366804963
g71132,-0.476160982121378
g6446,-0.380960999735669
g14701,-0.503322760801475
g63466,-0.401893156594309
g56275,-0.433112881171171
adi2mcaRNA8957_R0,-0.437404424320625
g14605,-0.438407591533227
g65962,-0.128664346278414
g53780,-0.465898858335664
g22494,-0.366637990495297
g58925,-0.339688048014335
g62771,-0.416840942512489
g65827,-0.386151309270578
g18729,-0.390666925391197
g34405,-0.499661682403383
g38208,-0.498598315134581
adi2mcaRNA5211_R0,-0.090176902519343
