gene_id,MM.7
g23876,0.352570407332167
g36290,0.399860986373255
g61122,0.334400482245144
g50752,0.285973071518802
g34599,0.306677969753532
g25409,0.206546268155318
g39156,0.371882439802538
g48109,0.372152304542679
g6370,0.361181314853094
g55623,0.433187227742669
g53887,0.416049443592555
g24269,0.263419952285435
g38364,0.438995213211336
g48819,0.371367293553172
g58926,0.420814402736881
g35046,0.409992939634538
g25687,0.411237086605205
g49267,0.408868572257198
g53132,0.234897796852261
g67242,0.539263865545128
g12998,0.44563820009805
g49134,0.452691424351896
g10421,0.21385265345061
g12285,0.257943483465219
g32752,0.409026874630164
g41403,0.168057150335117
adi2mcaRNA35119_R0,0.381931868702931
g60687,0.316174299199537
g23861,0.142740196984424
g64247,0.142886127039934
g44633,0.508173498742985
g27843,0.512205015687897
g46373,0.348573034903505
g7583,0.128086793946722
g50380,0.352385664621593
g62607,0.0349779720794877
g46369,0.235072826888324
g44802,0.480097851271183
g47990,0.456528664954143
g68176,0.112798656255472
adi2mcaRNA30198_R0,0.380341099035907
g53997,0.604638179661204
g36451,0.408400980917608
adi2mcaRNA9037_R0,0.411266667404765
g67111,0.266318044820228
g26427,0.351428809574723
g67827,0.476171714184433
g57151,0.313405193696069
g55195,0.306739734466402
g56478,0.445689387948306
adi2mcaRNA3152_R1,0.204631619724343
g34656,0.322153344551631
g62002,0.319978551453374
g12570,0.302623149286764
g62770,0.356181088855583
g4664,0.508610679591251
g46547,0.393880123747561
g41830,0.328634060285128
g69045,0.503938004332837
g62715,0.45818507788986
g27208,0.378244514711491
g57675,0.304359594978828
g42218,0.312990527042682
g17679,0.540286826511529
g56768,0.274113283096964
g49490,0.522807581305615
g21633,0.158262392515865
g58599,0.392968004630172
g48529,0.207526703604111
g14606,0.292626484753122
g53999,0.340305299089148
adi2mcaRNA27032_R1,0.458292186346707
adi2mcaRNA9843_R0,0.308229824995171
g43322,0.427553488087907
g61952,0.334903172543432
g43098,0.337421701599157
g37074,0.264192381818538
g15364,0.324078186303556
g15170,0.474359393332421
g35177,-0.0226303226176032
g29880,0.410431377574844
g88,0.38056168034875
adi2mcaRNA23574_R0,0.46056283348952
g58549,0.226679362808816
g10624,0.423297373664503
adi2mcaRNA8511_R1,0.550360334562681
g70558,0.240062802373664
g19712,0.523566362978347
g8981,0.441797659664652
g36975,0.420674674730142
g27910,0.335377011332853
g36179,0.0368802552577719
g35102,0.430691508552391
g55196,0.42775691310349
g68716,0.292938543270544
g19246,0.524673347532449
g41442,0.335664973180308
g27887,0.170730945881097
g9360,0.223109276888692
g71132,0.344701771908523
g6446,0.422882781400784
g14701,0.387632754118095
g63466,0.487784162021144
g56275,0.307235420281149
adi2mcaRNA8957_R0,0.193068528376142
g14605,0.304420730465724
g65962,-0.0636308796132115
g53780,0.280863468350876
g22494,0.302631152411954
g58925,0.29130085794973
g62771,0.547650594282909
g65827,0.379540558234271
g18729,0.530419162742373
g34405,0.418147996117866
g38208,0.511138230032567
adi2mcaRNA5211_R0,0.251901227035386
g11631,0.41337704033139
g48644,0.395200804232166
g55624,0.394914519669148
g45308,0.13704841171926
g68777,0.40905172268018
g5415,0.327948680060429
g28147,0.392562608606853
g29205,0.30326905890682
g22808,0.495741088419926
g17816,0.329025032318762
g64090,0.194802063433598
g52048,0.399942689416681
g38026,0.196139767550344
g71511,0.463673512665164
g13102,0.286054025890112
g69630,-0.00231075950100609
g29934,0.461808381113714
adi2mcaRNA16924_R2,0.136810578467423
g62719,0.444928949532141
g71123,0.460718671657193
g16338,0.309428589649778
g68166,0.499809591973868
g24976,0.604928619135854
g32928,0.166481276794418
g62791,0.414643020601766
g60738,0.186009526139721
adi2mcaRNA2517_R0,0.128497684631356
g3409,0.502119217931943
g66745,0.0841085171916692
g70486,0.329379767601821
g37399,0.486278069122699
g39409,0.333442603530339
g38253,0.283534323735145
g32785,0.357283462260146
g63810,0.378701661091556
g21698,0.249513531266607
g69050,0.475309793252698
g71356,0.452612236912332
adi2mcaRNA15683_R0,0.332111005384955
g28905,0.386340026616293
g63050,-0.0134131630981792
g67731,0.255987561452973
g54778,0.0791972182796872
g5463,0.100847439826107
g37742,0.261667507777393
g55965,0.21631544806337
g33677,0.260430797098731
g68178,0.324346169095432
g34995,0.404105086999944
g27542,0.244935979898005
g41463,0.116020355887617
g23832,0.265586352266455
g43833,0.377527833672171
g62835,0.247469328000054
g47418,0.507236948325149
g6182,0.0435007069476073
