gene_id,MM.16
g23876,0.519392805339273
g36290,0.474246225227878
g61122,0.387491216703571
g50752,0.468891483879986
g34599,0.540657809142554
g39156,0.61824065081851
g25409,0.355337054726897
g6370,0.484680127028341
g53887,0.348315349298094
g48109,0.337459984833687
g24269,0.564194874467251
g35046,0.474741515739171
g48819,0.319103460292265
g38364,0.450285898305256
g25687,0.3079270597699
g55623,0.503778761017408
g49134,0.546336321433261
g67242,0.450458622786877
g53132,0.343355921909071
g12998,0.460311310429669
g10421,0.467406463932711
g58926,0.506660565849044
g49267,0.478982122991142
adi2mcaRNA35119_R0,0.519251921454078
g32752,0.372207095042927
g12285,0.334366779616374
g41403,0.412855739652579
g50380,0.459028414176149
g23861,0.386232574325067
g60687,0.424895984827495
g27843,0.417601464879741
g46373,0.394058403372092
g64247,0.506345642057866
g44633,0.449741767868183
g47990,0.664047963733272
g53997,0.520591908381388
g44802,0.344676865326358
g7583,0.48176923070279
g62607,0.546590327031083
g46369,0.292214640197052
adi2mcaRNA9037_R0,0.468831519731928
adi2mcaRNA30198_R0,0.288978897387682
g36451,0.417638690684264
g68176,0.462289222785084
g26427,0.474074968221978
g67827,0.346332422680723
g57151,0.263812808223859
g56478,0.365499107628313
g55195,0.249921814662326
g62002,0.312030072787996
g62770,0.344678315962137
g67111,0.330347283877102
g69045,0.484324190335456
g12570,0.245355220463238
g46547,0.252002997323822
adi2mcaRNA3152_R1,0.329575399842896
g4664,0.302710643660023
g49490,0.392028509276197
g62715,0.297778029713495
g17679,0.445484496162302
g27208,0.311963322192291
g34656,0.305022272245519
g57675,0.277656516676231
g56768,0.303347143239034
g58599,0.237021690854646
g21633,0.523388992177985
g41830,0.401829848618046
g42218,0.271288513887655
g53999,0.340280980444154
adi2mcaRNA27032_R1,0.289874314110392
g48529,0.272631564989649
g15170,0.34417545599158
g14606,0.382203386396672
g61952,0.266417268722137
g43098,0.255600714778818
g43322,0.281787589496063
g88,0.290256107365249
g71132,0.244833068290919
adi2mcaRNA23574_R0,0.314853716402386
g37074,0.346741767331485
g35177,0.481659882368476
g29880,0.254664268894479
adi2mcaRNA8511_R1,0.439261220305585
g35102,0.501204175729275
g10624,0.261649472597418
adi2mcaRNA9843_R0,0.370105730832658
g58549,0.355056930346752
g19246,0.377986830516337
g36975,0.281763661980695
g70558,0.291119260202235
g27887,0.39091309857267
g19712,0.288719376719696
g68716,0.240330628222192
g15364,0.332559641415389
g27910,0.320810797312403
g36179,0.47878175456204
g6446,0.300220704817142
g9360,0.260720496104582
g63466,0.3243287383518
g14701,0.205728405802026
g41442,0.508656292899038
g14605,0.247799333270636
g55196,0.455176243848449
g8981,0.318773768067134
g56275,0.262720576432158
adi2mcaRNA8957_R0,0.269290639746095
g65827,0.397713260119029
g38208,0.227868782554069
g18729,0.356738009731487
g65962,0.564906606032213
g53780,0.234984539301538
g62771,0.320825061261721
g22494,0.292898083259676
g34405,0.214943822209795
g21698,0.213445084365773
g11631,0.223754281355925
adi2mcaRNA5211_R0,0.504933682896949
g48644,0.197894888987304
g58925,0.300706243829963
g55624,0.303211188526971
g32928,0.251987125371722
g5415,0.248762427381949
g28147,0.237517409902707
g29934,0.25986271603603
g17816,0.306482266814763
g29205,0.274613446456168
g71511,0.272901272921322
g52048,0.244499302490681
g68777,0.402720053147255
g13102,0.32881101079877
g69630,0.260646308009185
g3409,0.385782344225912
g24976,0.426681786300256
g16338,0.234686898811246
g68166,0.209543527937804
g62791,0.263169859442282
g62719,0.221930041995364
g32785,0.447565773122666
g49847,0.209321964265578
g71123,0.218071921273009
adi2mcaRNA16924_R2,0.748091668006251
g70486,0.300243390611043
g60738,0.24342043324872
g71356,0.214969193306044
g64090,0.401992909759277
g28905,0.467112927286472
g39409,0.161295611348157
g22808,0.405031367858501
g37399,0.31703752077688
g63810,0.246630912722795
g63050,0.406818134196003
g38026,0.315656281411402
g38253,0.176440550726253
g66745,0.224644658444688
g62835,0.631937643111193
g45308,0.45341183313891
g67731,0.184657993492067
g54778,0.348955730501965
g54698,0.192426140440087
g33677,0.211014135860413
g37742,0.148584000118783
g34995,0.242781671971604
g69050,0.204564102651435
g5463,0.398401815104394
g6182,0.303308768908295
g41463,0.19465241916461
g68178,0.16051781227589
adi2mcaRNA15683_R0,0.272901135892638
g43833,0.323799688261287
g56978,0.305843388074105
adi2mcaRNA4299_R0,0.368520760772692
g60214,0.286155066208908
g27542,0.220156249696224
g63375,0.183868732408014
g36767,0.153890107403679
g57645,0.218246744010984
adi2mcaRNA2517_R0,0.241102537657549
g45511,0.155465588657287
g22428,0.209282945576416
g4181,0.267777703661761
g28571,0.189430344197074
adi2mcaRNA24733_R0,0.192859164846657
g47418,0.312312202305779
g55163,0.257718255155738
g68355,0.334891185129367
g13222,0.163577420893404
adi2mcaRNA27477_R0,0.277144585373014
g31001,0.163650520479835
g24271,0.204148981192046
g22623,0.310157727357406
g44531,0.363488678183838
g55965,0.245972410475844
g49269,0.200926065991713
g38203,0.140860799048149
g10419,0.202350148817377
g11236,0.285594143603106
g39879,0.589784347979216
g31456,0.598450179569953
g41221,0.353123513875811
g54341,0.262984953378012
g474,0.156636624429809
g36228,0.334165134817816
g71424,0.267468027661582
g60073,0.235625082799004
g57099,0.245534789565238
g57634,0.27552264594481
g28318,0.305820262574469
g31881,0.269120131135539
g29875,0.21316951503615
g71448,0.25208726802496
g53865,0.242780667848346
g23832,0.316135230466609
g46686,0.166357047854497
g67772,0.544494597287122
g64765,0.208856325407687
g8603,0.173254124161604
g34648,0.232029815386041
g2955,0.261776805960003
g12287,0.179715759161744
adi2mcaRNA12403_R0,0.432272030648311
g24111,0.181145662841779
g68200,0.165563760710877
g40461,0.179664103441225
g47453,0.321806861440979
g18687,0.234518907597403
g43321,0.300791757422438
g67660,0.317665100411744
g62597,0.146767566981405
g42338,0.32419254628776
g71047,0.249076172715437
adi2mcaRNA14912_R0,0.169759073903323
adi2mcaRNA6492_R0,0.338781709024317
g42831,0.177194899608375
g54280,0.357305262048985
g35004,0.163262260128418
adi2mcaRNA6487_R1,0.164358977752186
g13257,0.291432353400891
g55446,0.177099400715665
g27861,0.322258556658438
g49928,0.262043003282512
g31824,0.152416150882876
g39439,0.253129271576188
adi2mcaRNA12557_R0,0.156601568988303
g8899,0.179838620395303
g70612,0.14006987183156
g56112,0.343890391099092
g53133,0.165571863683636
g68918,0.190246892412629
g3320,0.146006954081578
g7167,0.27066231731052
g2920,0.272496200278846
g15155,0.123063058824925
g2144,0.141710253337472
g56262,0.198046078640328
g40747,0.258700414859833
g12314,0.223676024785111
g53229,0.15876736768493
g70335,0.147204256198039
g26515,0.147998114666896
adi2mcaRNA3630_R0,0.168898828557726
adi2mcaRNA155_R0,0.503582602448217
adi2mcaRNA35168_R1,0.280238594707569
g10420,0.416572272558227
g6229,0.192049075148164
g31738,0.284135681912576
g33679,0.200588307773782
g60497,0.26719386730906
g28979,0.196153240500751
g9989,0.166904630801631
g32305,0.210449678426217
g25489,0.140437769276117
g49974,0.346920442202932
g64064,0.158119601869367
g63849,0.200220129800549
g21653,0.564631206077279
g37216,0.497300953452033
g38615,0.256035639092248
g10474,0.176367866440974
g33278,0.257022922149948
g70994,0.181624594066403
g47455,0.153961502218611
g58961,0.112261824719088
g41730,0.182311457054704
g35178,0.347343501620602
g50751,0.322316160299782
adi2mcaRNA41172_R0,0.193138711046775
g16778,0.173872507301251
g18920,0.210664637275858
g58096,0.124456594276413
g32230,0.160299126786859
g49543,0.338492025897946
g54265,0.656765846424483
g29187,0.123695501977174
g53888,0.134750204802657
g52828,0.391926065738023
adi2mcaRNA3566_R1,0.314832370796077
g59960,0.15471425713719
g49978,0.232315850261562
g61998,0.167283805258889
g63461,0.199270909168742
g69042,0.144389618496396
adi2mcaRNA35770_R1,0.169504766504829
g49538,0.121792259224413
g4862,0.178071737460301
g71386,0.11184431099424
g29176,0.267270306096798
g36440,0.134780804001964
g39448,0.294484206257612
g15705,0.371082091848329
g27154,0.238563720674306
adi2mcaRNA26831_R1,0.270554140661569
g58440,0.198453616561366
g45704,0.145251936883813
g66109,0.146159411277977
g64599,0.264953478466889
g12122,0.192580363394362
g35321,0.184205939372969
g42409,0.151562454002568
g10290,0.254037426519261
g31857,0.164935432309949
g66532,0.138316994789614
g50677,0.141012363100864
g48818,0.418897966293225
adi2mcaRNA354_R0,0.313255942731255
g30189,0.164116980943346
adi2mcaRNA29396_R0,0.170471784614326
g16600,0.280082629466884
g48582,0.140900577658323
g16355,0.130137094817044
g66185,0.239449593311244
g30461,0.120671204844692
g34002,0.310313826877632
adi2mcaRNA2699_R0,0.153085185610235
g60308,0.205612289680313
g16051,0.262985597029931
g49151,0.125900283347971
g31842,0.221426982046281
g47443,0.343967623026036
g37095,0.157296466323562
adi2mcaRNA4135_R0,0.248232745762557
g38092,0.249506477386145
g66110,0.526948158245821
g58529,0.180325120286662
g3043,0.355130599490581
g5055,0.157140227716732
g20165,0.153906153676486
adi2mcaRNA11434_R0,0.231813446927137
g6542,0.108957193860119
g35144,0.206802538026506
adi2mcaRNA6487_R0,0.112091082864407
g43945,0.640852618575396
adi2mcaRNA3566_R0,0.328022322299408
g4179,0.231992941134504
adi2mcaRNA26115_R2,0.143792981770169
g67459,0.123523099843649
g67119,0.217361783290327
g55326,0.160373607997488
g42822,0.180126099305944
g71045,0.155961336336886
g5724,0.121262379431279
g25543,0.150568199974886
g2555,0.141155170186123
g41674,0.133990274476007
g61594,0.267322192050431
g4767,0.381043709409201
g41481,0.255123515777394
g67870,0.250814963662551
g49258,0.268465334550009
g55020,0.157604724964328
g67746,0.218842089829756
g70590,0.710302035120046
adi2mcaRNA35487_R0,0.106649208847042
g64207,0.143650951791401
g70218,0.148296489327457
g33291,0.344711988398218
adi2mcaRNA5725_R0,0.100940247521616
adi2mcaRNA2679_R0,0.302270461950616
g38017,0.119488615589074
g54361,0.450395080705423
adi2mcaRNA189_R1,0.492029776124314
g48871,0.133596146829401
adi2mcaRNA29018_R0,0.28573585436296
g16357,0.122065423453404
g53180,0.127818646632452
g24191,0.126634479038595
g51411,0.2648504337336
g41458,0.146859635408184
g67448,0.202556974442319
g60644,0.0949478976779474
g57454,0.294950445089308
g40455,0.226306724535913
g70589,0.339524412697761
g9313,0.1151982252956
g39630,0.196900422917534
g43271,0.132558005599094
g62768,0.12914693499618
g66594,0.173092814944848
g47410,0.165327064472245
g68745,0.245088329215711
g68549,0.186909709129041
g33588,0.284236193308866
g53471,0.0945599483195136
g1890,0.126856995476923
adi2mcaRNA354_R1,0.294629390680365
g14823,0.1565916156501
g3111,0.16996318141019
g62261,0.178648739604814
g47409,0.111087031614952
adi2mcaRNA29163_R0,0.548994095723191
g45330,0.237610271348648
g55628,0.227775473907762
g36643,0.201730513772513
g8094,0.145175171600407
g48106,0.148564412746986
g43737,0.205004468389458
g58241,0.399875076692309
g22586,0.0873573623873693
g6034,0.112106759563025
g14711,0.124774020134441
g62140,0.124853971585383
g22625,0.273564144791663
g65534,0.255873277213479
g35035,0.233121564945831
g57433,0.157185440792076
g64063,0.105176565449296
g23862,0.161741168457902
g41114,0.238077376476531
g31994,0.360850725997869
g67172,0.110786939078235
g59538,0.196518177459476
g43299,0.111625828339704
g69583,0.146691186770798
g58547,0.241371535983668
adi2mcaRNA20408_R1,0.137006861626547
g23825,0.180418427696399
g57167,0.176202672032927
g41794,0.152485434891273
g28537,0.249212586696433
g67361,0.539925526924683
g41123,0.111553569200818
