gene_id,MM.18
g23876,-0.15595803338114
g36290,-0.234229084966854
g61122,-0.246252124806188
g50752,-0.335370621388927
g34599,-0.172490501533389
g39156,-0.102390917236877
g25409,-0.269012685454369
g6370,-0.15025694851458
g53887,-0.188955789502772
g48109,-0.313047239073296
g24269,-0.11374310171858
g35046,0.0318538746031726
g48819,-0.240270298862422
g38364,-0.134355100728249
g25687,-0.294186279817117
g55623,-0.0515323736752096
g49134,-0.110303384513612
g67242,-0.124439816320377
g53132,-0.366872544929172
g12998,-0.116802122640615
g10421,-0.25455265451589
g58926,-0.0743398753638131
g49267,-0.117546444414361
adi2mcaRNA35119_R0,-0.0332356166006463
g32752,-0.251934790708031
g12285,-0.316468676525096
g41403,-0.342763686382513
g50380,-0.217931877870545
g23861,-0.300741602764693
g60687,-0.246071670863469
g27843,-0.118328446297136
g46373,-0.251215400593118
g64247,-0.345463873657191
g44633,-0.134412339361505
g47990,0.208182577809257
g53997,0.0743452882938691
g44802,-0.247079880031917
g7583,-0.371393196707115
g62607,-0.391159954009254
g46369,-0.473043355497564
adi2mcaRNA9037_R0,-0.155997221769525
adi2mcaRNA30198_R0,-0.335635003805415
g36451,-0.17632428484041
g68176,-0.346995800468959
g26427,-0.305838161756984
g67827,-0.177329426623639
g57151,-0.425849127143034
g56478,-0.108999679139919
g55195,-0.374470081227248
g62002,-0.339720281710324
g62770,-0.233042437784644
g67111,-0.326087660768065
g69045,0.0930426102034529
g12570,-0.387826284650117
g46547,-0.307356952842616
adi2mcaRNA3152_R1,-0.407166969725588
g4664,-0.236424260002764
g49490,-0.104426586349134
g62715,-0.255307987723792
g17679,-0.0635351566173007
g27208,-0.308913583036863
g34656,-0.360774054847483
g57675,-0.291499251591735
g56768,-0.400938806639997
g58599,-0.196971927345444
g21633,-0.130689599700476
g41830,-0.246839716515397
g42218,-0.420488543710586
g53999,-0.305574228022319
adi2mcaRNA27032_R1,-0.273553978064023
g48529,-0.435627706667213
g15170,-0.0238778476823203
g14606,-0.24617393374247
g61952,-0.398734885978734
g43098,-0.392585170497215
g43322,-0.339341638528343
g88,-0.273951360766794
g71132,-0.370248868388826
adi2mcaRNA23574_R0,-0.189420214349921
g37074,-0.319211093630186
g35177,-0.296418179802938
g29880,-0.321009571796307
adi2mcaRNA8511_R1,-0.0503806371720436
g35102,0.0798218421153173
g10624,-0.177168405806264
adi2mcaRNA9843_R0,-0.328506011590192
g58549,-0.424427491743995
g19246,-0.106876847816805
g36975,-0.295992260606175
g70558,-0.376677168024391
g27887,-0.120493979163315
g19712,-0.231657672890074
g68716,-0.407197383201954
g15364,-0.348082370068314
g27910,-0.265361359827647
g36179,-0.233362081025048
g6446,-0.296668201955077
g9360,-0.485710508628206
g63466,-0.0752800348496103
g14701,-0.382509870528888
g41442,-0.173214633677415
g14605,-0.395855292376486
g55196,0.0430431120824362
g8981,-0.250560476248584
g56275,-0.383794939327542
adi2mcaRNA8957_R0,-0.456754873584584
g65827,-0.0620279612573812
g38208,-0.197987536294485
g18729,-0.0806188636725932
g65962,-0.198093442228305
g53780,-0.46355858869319
g62771,-0.125265941918425
g22494,-0.360260501495902
g34405,-0.365134964406577
g21698,-0.473724974760394
g11631,-0.239415055796674
adi2mcaRNA5211_R0,-0.0932276889270039
g48644,-0.306419802008648
g58925,-0.38996873771617
g55624,-0.316436602194088
g32928,-0.468733091466694
g5415,-0.328093107450577
g28147,-0.340123818434934
g29934,-0.110059595208954
g17816,-0.392244522093959
g29205,-0.359470172903819
g71511,-0.130223758631504
g52048,-0.347741225474358
g68777,-0.160499315165077
g13102,-0.422611595415326
g69630,-0.51197824095762
g3409,0.0185400468989771
g24976,-0.0160956210637323
g16338,-0.395040752815645
g68166,-0.272371194028461
g62791,-0.365621770557622
g62719,-0.271885865454182
g32785,0.00127274477471902
g49847,-0.348501625542127
g71123,-0.303925045495023
adi2mcaRNA16924_R2,-0.116173815635689
g70486,-0.357267038469983
g60738,-0.486299398819776
g71356,-0.33681570387272
g64090,-0.22819684414957
g28905,-0.251558206549201
g39409,-0.434151366542944
g22808,-0.131019530943671
g37399,-0.22475543122158
g63810,-0.311718650858218
g63050,-0.488151947537581
g38026,-0.407678211363374
g38253,-0.502550721990044
g66745,-0.51857032614157
g62835,0.119661965819876
g45308,-0.130269402234643
g67731,-0.458903205019685
g54778,-0.465585794276933
g54698,-0.334293493812814
g33677,-0.467470608230138
g37742,-0.487683192487269
g34995,-0.338595200790072
g69050,-0.32393785877948
g5463,-0.474801703616892
g6182,-0.502800010955557
g41463,-0.513854415424561
g68178,-0.455214666896143
adi2mcaRNA15683_R0,-0.198722527569564
g43833,-0.274774875283473
g56978,-0.18082791172084
adi2mcaRNA4299_R0,-0.462179430894067
g60214,-0.420909542977618
g27542,-0.452868867831903
g63375,-0.411960797365136
g36767,-0.36189850102141
g57645,-0.364250934960336
adi2mcaRNA2517_R0,-0.51735050844332
g45511,-0.461970885545126
g22428,-0.300520788614468
g4181,-0.317969889247634
g28571,-0.438039774970943
adi2mcaRNA24733_R0,-0.377510522754099
g47418,-0.110078616610497
g55163,-0.234621526098875
g68355,-0.276079407170876
g13222,-0.419120262063183
adi2mcaRNA27477_R0,-0.193009971380481
g31001,-0.402077560867291
g24271,-0.470961420862189
g22623,-0.16323144703912
g44531,-0.313471283259754
g55965,-0.447640009223949
g49269,-0.362392756196217
g38203,-0.486507695521463
g10419,-0.457907998121062
g11236,-0.4992079062858
g39879,0.0869599639578208
g31456,0.157737798798294
g41221,-0.223967963338996
g54341,-0.277239395437609
g474,-0.322160302205152
g36228,-0.0785564655234787
g71424,-0.579368237574147
g60073,-0.308737148390306
g57099,-0.471193778619353
g57634,-0.34048932169205
g28318,-0.277134252021337
g31881,-0.268080333775358
g29875,-0.407069192564666
g71448,-0.17931771367081
g53865,-0.32142864796772
g23832,-0.294157070416911
g46686,-0.428813927984652
g67772,0.113089017853611
g64765,-0.445815312997221
g8603,-0.551904731445834
g34648,-0.436774398664065
g2955,-0.177875724814294
g12287,-0.450694549024792
adi2mcaRNA12403_R0,-0.409932368494975
g24111,-0.420120200314163
g68200,-0.47825341128095
g40461,-0.522595739107236
g47453,-0.541786685076529
g18687,-0.226291272398652
g43321,-0.0634687576962046
g67660,-0.399620781372559
g62597,-0.48745211691578
g42338,-0.245753359083309
g71047,-0.528110410155736
adi2mcaRNA14912_R0,-0.461701396950255
adi2mcaRNA6492_R0,-0.12083091458762
g42831,-0.325490529867738
g54280,-0.31044769670777
g35004,-0.311357477352833
adi2mcaRNA6487_R1,-0.430637476297147
g13257,-0.217439641699534
g55446,-0.520788309454807
g27861,-0.377377262540324
g49928,-0.0384269870152065
g31824,-0.481920691117325
g39439,-0.423858111266409
adi2mcaRNA12557_R0,-0.363231823110302
g8899,-0.496560094991307
g70612,-0.448349024482711
g56112,-0.00078209273086282
g53133,-0.475963090309903
g68918,-0.540627113076427
g3320,-0.418290069746128
g7167,-0.561037022368578
g2920,-0.371838358654831
g15155,-0.444380693629916
g2144,-0.448061441381914
g56262,-0.197792595885392
g40747,-0.231048343723903
g12314,-0.43514394333175
g53229,-0.360830673775561
g70335,-0.392526495464347
g26515,-0.523193545997144
adi2mcaRNA3630_R0,-0.35806045588329
adi2mcaRNA155_R0,-0.256983545052763
adi2mcaRNA35168_R1,-0.58060368379185
g10420,-0.205404570517406
g6229,-0.53388209001418
g31738,-0.323438328853678
g33679,-0.451434571342956
g60497,-0.402041104837076
g28979,-0.510044156009976
g9989,-0.413269917793333
g32305,-0.2593050648742
g25489,-0.396554416431509
g49974,-0.456537255740186
g64064,-0.474809247654395
g63849,-0.589568138482031
g21653,-0.0243366329641168
g37216,-0.0243866178271878
g38615,-0.113607855464124
g10474,-0.319696194870707
g33278,-0.358135150460386
g70994,-0.446879629290264
g47455,-0.46505615507265
g58961,-0.493317498420395
g41730,-0.582656890803225
g35178,-0.454098035494702
g50751,-0.449077142911274
adi2mcaRNA41172_R0,-0.421943429819539
g16778,-0.368021551964692
g18920,-0.219928156942627
g58096,-0.413110767657769
g32230,-0.325713160243029
g49543,-0.553136610017869
g54265,0.0507962701192889
g29187,-0.464290015603505
g53888,-0.56430570213844
g52828,-0.264827572975156
adi2mcaRNA3566_R1,-0.144270895902968
g59960,-0.44982511822924
g49978,-0.305603404944439
g61998,-0.446893970684673
g63461,-0.525568789554054
g69042,-0.390513649299265
adi2mcaRNA35770_R1,-0.447084047654891
g49538,-0.416181198237468
g4862,-0.241126006031237
g71386,-0.434933474113681
g29176,-0.284362917514121
g36440,-0.551421594935635
g39448,-0.604845870285254
g15705,-0.00528453782489108
g27154,-0.176427856136132
adi2mcaRNA26831_R1,-0.369104221868708
g58440,-0.561425272706666
g45704,-0.56280138434543
g66109,-0.430439257646517
g64599,-0.203495604703953
g12122,-0.596625449381562
g35321,-0.305856136127475
g42409,-0.466318620020685
g10290,-0.213940028436525
g31857,-0.380417093734821
g66532,-0.477242235245661
g50677,-0.578979587185796
g48818,-0.26549387332628
adi2mcaRNA354_R0,-0.0609210623183698
g30189,-0.471771495978988
adi2mcaRNA29396_R0,-0.508033032785065
g16600,-0.107286616581177
g48582,-0.381777039796191
g16355,-0.400181057851537
g66185,-0.284013906447183
g30461,-0.513978168040695
g34002,-0.183786419673499
adi2mcaRNA2699_R0,-0.479810696887156
g60308,-0.469881263069876
g16051,-0.216961498720036
g49151,-0.490681417603517
g31842,-0.48528464724238
g47443,0.0482097663955248
g37095,-0.378487522077817
adi2mcaRNA4135_R0,-0.333675135855059
g38092,-0.252008644850662
g66110,-0.130566265435273
g58529,-0.461482091922208
g3043,-0.236712790843056
g5055,-0.384794734543522
g20165,-0.576833169900175
adi2mcaRNA11434_R0,-0.345508855778483
g6542,-0.415906470042483
g35144,-0.302545497216212
adi2mcaRNA6487_R0,-0.473605561640836
g43945,0.234856130169213
adi2mcaRNA3566_R0,-0.0325949011291078
g4179,-0.324166727972326
adi2mcaRNA26115_R2,-0.576166890884694
g67459,-0.490786096195223
g67119,-0.276651349250961
g55326,-0.337773720548313
g42822,-0.249305441087774
g71045,-0.440313967622058
g5724,-0.463894970935527
g25543,-0.589984444171533
g2555,-0.437255461030921
g41674,-0.425345326563955
g61594,-0.226493827410985
g4767,-0.190586148053485
g41481,-0.491131522599092
g67870,-0.492555060113015
g49258,-0.408362447736544
g55020,-0.506687049372645
g67746,-0.317236082469294
g70590,0.178632950588955
adi2mcaRNA35487_R0,-0.460029706714126
g64207,-0.569410573890077
g70218,-0.356159656468599
g33291,-0.466501474647679
adi2mcaRNA5725_R0,-0.540747028962678
adi2mcaRNA2679_R0,-0.230991017088276
g38017,-0.309398638503514
g54361,-0.317871329349679
adi2mcaRNA189_R1,-0.225681897154802
g48871,-0.465739240032603
adi2mcaRNA29018_R0,-0.158668553651336
g16357,-0.410488123672545
g53180,-0.492619393324
g24191,-0.321792975949522
g51411,-0.424909374475843
g41458,-0.361691966021724
g67448,-0.466981893450469
g60644,-0.381391966099282
g57454,-0.267655305948185
g40455,-0.400080186276376
g70589,-0.216867746126033
g9313,-0.444694198573894
g39630,-0.309019647586911
g43271,-0.379641005334593
g62768,-0.465432789369733
g66594,-0.387823989925012
g47410,-0.305136306085573
g68745,-0.273202201079688
g68549,-0.493287515908731
g33588,-0.261581651496669
g53471,-0.485418078036995
g1890,-0.504446581453421
adi2mcaRNA354_R1,-0.0617379454704993
g14823,-0.259059629780991
g3111,-0.443517173737931
g62261,-0.369659719875278
g47409,-0.522203565621174
adi2mcaRNA29163_R0,0.158857251720324
g45330,-0.496493597722043
g55628,-0.327721598333194
g36643,-0.474573133416536
g8094,-0.51800214869702
g48106,-0.567886068551433
g43737,-0.331353801555394
g58241,-0.252940854411643
g22586,-0.493681441457013
g6034,-0.433903597042159
g14711,-0.526930697692563
g62140,-0.575738451315534
g22625,-0.573766584941153
g65534,-0.55016604258177
g35035,-0.344275489513013
g57433,-0.403643660050591
g64063,-0.539320057122599
g23862,-0.57675961420895
g41114,-0.491639020534937
g31994,-0.0793115023846108
g67172,-0.504368751767512
g59538,-0.5237707452468
g43299,-0.403678001046089
g69583,-0.478857674958242
g58547,-0.0967251015496514
adi2mcaRNA20408_R1,-0.569584412960096
g23825,-0.369810645672673
g57167,-0.607006856496355
g41794,-0.402212230457359
g28537,-0.367033724906017
g67361,-0.220841382788697
g41123,-0.384938044067511
g32273,-0.576367706652128
adi2mcaRNA2413_R0,-0.598870764781362
g49921,-0.421460676760545
g35290,-0.463581108590668
g51693,-0.362221197051322
g27883,-0.321443548634768
g53993,-0.372079175304628
g37499,-0.575267799529534
g29413,0.0560616323166732
g59876,-0.18584280274803
g16312,-0.258953363880541
g62897,-0.491642699642644
g23810,-0.440423471706088
g68892,-0.327187681609302
g14639,-0.394990416778245
g5672,-0.417887109455519
g12822,-0.0237184792616524
g59962,-0.514729686330297
g56463,-0.436309451352187
g61593,-0.514084281529577
g38094,-0.144092731831116
g65418,-0.525087108907388
g64705,-0.434235599348108
g61128,-0.614027280927588
g41484,-0.13141012638719
g6456,-0.580493966536291
g40930,-0.13043513588075
g5580,-0.104129401045911
g29881,-0.149421742025245
g2599,-0.544789725297851
g70157,-0.18479888403713
g32409,-0.521140773799345
