gene_id,MM.15
g23876,-0.479960519975355
g36290,-0.407534457877209
g61122,-0.350649392406942
g50752,-0.400008374468128
g34599,-0.497855895958803
g39156,-0.595677104345976
g25409,-0.312838097672146
g6370,-0.438793967073208
g53887,-0.310948775163295
g48109,-0.259226525173365
g24269,-0.486625674712116
g35046,-0.488253251109396
g48819,-0.285722611352509
g38364,-0.382695642440214
g25687,-0.245816378925447
g55623,-0.505124934389768
g49134,-0.486939764517713
g67242,-0.403717895482094
g53132,-0.301377690292846
g12998,-0.389935036386411
g10421,-0.385200196347778
g58926,-0.500736864862147
g49267,-0.413916754506368
adi2mcaRNA35119_R0,-0.491746608193414
g32752,-0.299372005816084
g12285,-0.280254710038047
g41403,-0.315683826072461
g50380,-0.408903734734441
g23861,-0.387306303869955
g60687,-0.334677260328202
g27843,-0.353839754357443
g46373,-0.30978772853166
g64247,-0.436591415413718
g44633,-0.393606965178482
g47990,-0.677685513243377
g53997,-0.492670567280902
g44802,-0.277510943968941
g7583,-0.409984997097296
g62607,-0.472073052150012
g46369,-0.21857787031415
adi2mcaRNA9037_R0,-0.390546062243583
adi2mcaRNA30198_R0,-0.213354021915008
g36451,-0.346640415181927
g68176,-0.400495973492735
g26427,-0.392362338331754
g67827,-0.287285075920601
g57151,-0.198597346505478
g56478,-0.311066262233149
g55195,-0.186262120008872
g62002,-0.235356628348576
g62770,-0.296903986448475
g67111,-0.257698249574417
g69045,-0.456628340211802
g12570,-0.175716317313069
g46547,-0.213423186038876
adi2mcaRNA3152_R1,-0.255351744513342
g4664,-0.247664999685431
g49490,-0.346201474045061
g62715,-0.23456455838803
g17679,-0.440313791172728
g27208,-0.240232484212238
g34656,-0.222641940479594
g57675,-0.215220841472689
g56768,-0.207690148232545
g58599,-0.222899568895916
g21633,-0.439057407274964
g41830,-0.332461156877143
g42218,-0.184385364491614
g53999,-0.260456500323013
adi2mcaRNA27032_R1,-0.227099802764888
g48529,-0.226422548230265
g15170,-0.338985719733681
g14606,-0.350321755111673
g61952,-0.200457273473273
g43098,-0.195134914566418
g43322,-0.215232124100403
g88,-0.229007628080742
g71132,-0.180594837684532
adi2mcaRNA23574_R0,-0.274502230784561
g37074,-0.278305625318152
g35177,-0.392624586992736
g29880,-0.190843354568561
adi2mcaRNA8511_R1,-0.432185831323281
g35102,-0.482866763194462
g10624,-0.241617621508421
adi2mcaRNA9843_R0,-0.284687562289086
g58549,-0.27445507728103
g19246,-0.332667804793498
g36975,-0.216373270857297
g70558,-0.22046535210756
g27887,-0.417365869042185
g19712,-0.23321165636744
g68716,-0.185267237053595
g15364,-0.267387975032444
g27910,-0.273629464525029
g36179,-0.426414352468322
g6446,-0.24596921416726
g9360,-0.185862967246145
g63466,-0.32405631140861
g14701,-0.143662801653145
g41442,-0.488435708649747
g14605,-0.183805848326562
g55196,-0.42138366203684
g8981,-0.241604686144306
g56275,-0.21219654507568
adi2mcaRNA8957_R0,-0.178735547330803
g65827,-0.358209122644464
g38208,-0.202242128403419
g18729,-0.320787647038736
g65962,-0.496095276988691
g53780,-0.152916385802475
g62771,-0.275104096111779
g22494,-0.238303131133644
g34405,-0.149989158606971
g21698,-0.138387330431108
g11631,-0.19728921717042
adi2mcaRNA5211_R0,-0.527960862353269
g48644,-0.151310589656533
g58925,-0.257989977086192
g55624,-0.257677771798888
g32928,-0.167785327772471
g5415,-0.204466280713866
g28147,-0.185926285085184
g29934,-0.266408031841587
g17816,-0.212704304997993
g29205,-0.182684855079517
g71511,-0.268918840014453
g52048,-0.170818677531943
g68777,-0.378156995624606
g13102,-0.252195414878374
g69630,-0.172206294719185
g3409,-0.366390136927544
g24976,-0.375277705816912
g16338,-0.146913584882942
g68166,-0.161903318893414
g62791,-0.177598474937837
g62719,-0.174060788489969
g32785,-0.463755317794992
g49847,-0.15158212098711
g71123,-0.182956932911331
adi2mcaRNA16924_R2,-0.656372648582843
g70486,-0.219242684507281
g60738,-0.148613576547167
g71356,-0.158409950503231
g64090,-0.335650272389335
g28905,-0.373538522039224
g39409,-0.0985550564608664
g22808,-0.337378551526138
g37399,-0.289614686721699
g63810,-0.186230469340933
g63050,-0.298912084803994
g38026,-0.214266950885639
g38253,-0.108738062354265
g66745,-0.146303477625071
g62835,-0.599705774722542
g45308,-0.431755133254429
g67731,-0.111543684091277
g54778,-0.223052571675959
g54698,-0.130381725234968
g33677,-0.123279023143688
g37742,-0.0783100202910684
g34995,-0.168667062205598
g69050,-0.163971280109011
g5463,-0.304641614535165
g6182,-0.218849320638371
g41463,-0.106383580720512
g68178,-0.0965758826516307
adi2mcaRNA15683_R0,-0.256506984928092
g43833,-0.264145730359609
g56978,-0.259116597865435
adi2mcaRNA4299_R0,-0.27352717274598
g60214,-0.188361553352058
g27542,-0.122209588966564
g63375,-0.125516490076397
g36767,-0.105108913750221
g57645,-0.15564065571392
adi2mcaRNA2517_R0,-0.137247403159083
g45511,-0.0984496708107048
g22428,-0.150737397098251
g4181,-0.187896093415757
g28571,-0.123599179760146
adi2mcaRNA24733_R0,-0.121534269383942
g47418,-0.277868319855134
g55163,-0.259958925827136
g68355,-0.301610204582773
g13222,-0.0959665611735327
adi2mcaRNA27477_R0,-0.233623598349612
g31001,-0.101318571041676
g24271,-0.116260122970383
g22623,-0.260048786079051
g44531,-0.280587128474241
g55965,-0.166077138278158
g49269,-0.148526439604398
g38203,-0.0729165210028354
g10419,-0.130873282561336
g11236,-0.177911214243555
g39879,-0.520009321463835
g31456,-0.590857637872482
g41221,-0.26395944222468
g54341,-0.201684345808467
g474,-0.108813634969521
g36228,-0.307582917347378
g71424,-0.196038554271677
g60073,-0.161577975259455
g57099,-0.155438560418526
g57634,-0.252912205862548
g28318,-0.240790690619123
g31881,-0.189971399484806
g29875,-0.143591268300847
g71448,-0.257134194958959
g53865,-0.179723426590932
g23832,-0.248683411811319
g46686,-0.112042809156063
g67772,-0.571208503772791
g64765,-0.121845363987847
g8603,-0.093864295141594
g34648,-0.160670667848552
g2955,-0.219741977671476
g12287,-0.115605692023719
adi2mcaRNA12403_R0,-0.348815801196657
g24111,-0.115074666355711
g68200,-0.102248020204586
g40461,-0.101999334890391
g47453,-0.227935494047559
g18687,-0.181227876347336
g43321,-0.276304834430748
g67660,-0.220638205475395
g62597,-0.0812502344947805
g42338,-0.227026678669691
g71047,-0.157474629365956
adi2mcaRNA14912_R0,-0.104360944883023
adi2mcaRNA6492_R0,-0.29351036266265
g42831,-0.129046897848453
g54280,-0.286323555677808
g35004,-0.162460287662516
adi2mcaRNA6487_R1,-0.091421108209317
g13257,-0.23164945626713
g55446,-0.102524660286104
g27861,-0.220268349875603
g49928,-0.270429409198146
g31824,-0.0780608424779744
g39439,-0.159913165481182
adi2mcaRNA12557_R0,-0.102728650539292
g8899,-0.0937278017538659
g70612,-0.0658489761223141
g56112,-0.349250321929358
g53133,-0.101953259985884
g68918,-0.0897908943009733
g3320,-0.0864596439035891
g7167,-0.172958271527393
g2920,-0.195148439731158
g15155,-0.0787715050140353
g2144,-0.0767759865307869
g56262,-0.181933966226475
g40747,-0.197066970520988
g12314,-0.146870161300005
g53229,-0.0976511685124551
g70335,-0.102895442501911
g26515,-0.0649102121310424
adi2mcaRNA3630_R0,-0.130494017769446
adi2mcaRNA155_R0,-0.427868311773906
adi2mcaRNA35168_R1,-0.180842933400401
g10420,-0.339766056199186
g6229,-0.103186457540777
g31738,-0.249392421342523
g33679,-0.103045258221267
g60497,-0.167630635686303
g28979,-0.120161167779499
g9989,-0.0984231110881729
g32305,-0.181449095009941
g25489,-0.0834235964831649
g49974,-0.27503694193017
g64064,-0.0912150756240655
g63849,-0.102552048859446
g21653,-0.463863133798461
g37216,-0.399439246862384
g38615,-0.214286968802277
g10474,-0.122295371332786
g33278,-0.164095581217989
g70994,-0.106488613123199
g47455,-0.103241360873902
g58961,-0.0540754142019373
g41730,-0.108461951828455
g35178,-0.263680656789781
g50751,-0.2312839226088
adi2mcaRNA41172_R0,-0.117398245303691
g16778,-0.113597327708397
g18920,-0.163957413469318
g58096,-0.0776047756729264
g32230,-0.110541656229051
g49543,-0.222998107977847
g54265,-0.565501962367902
g29187,-0.0635295489963859
g53888,-0.0567736601178186
g52828,-0.344924964133688
adi2mcaRNA3566_R1,-0.245718160956758
g59960,-0.0790173599765074
g49978,-0.154059600861213
g61998,-0.0952757189889256
g63461,-0.118819113221059
g69042,-0.0818784912635314
adi2mcaRNA35770_R1,-0.0891485985355284
g49538,-0.0666763400344001
g4862,-0.159609359214903
g71386,-0.0590396857444343
g29176,-0.207584524908791
