sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
WSH057,196,-0.11144917359530027,0.01739997689206493,0.028115536925587933,-0.005409325729455258,-0.005352568911622074,0.017408294192198474,0.010008715492540073,-0.005109668911924543,-0.007260761574074566,-0.018266808520724268,-0.005618749924968619,-0.011420639361226802,-0.013553732152190082,-0.002355096743805549,0.003456292879706116,-0.0036265472950512004,0.0009482886144712769,-0.00046188639086705975,0.001459874845232861,-0.001172782761608011,0.0021401136069766685,-0.0004118780768836555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH058,197,-0.06519737035348015,-0.02746219145690295,0.042561272788831574,-0.0021503147258984793,0.017892538532920506,-0.008301060377000524,0.012226128813239843,-0.003201210351821596,0.0024946742092334076,0.00790638470001983,0.009150945629642108,0.005293048413381439,-0.0029875055516760587,-0.0047355528203012,0.004100806489691759,0.0021136252442810364,-0.00011136613391911044,0.005185633386152098,-0.00869897735485214,0.003289829905348497,-0.0011486492323612846,0.00046624782478882733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH059,198,0.06399269940779621,0.025057977060394254,0.04279435355720359,0.0016961627471664344,-0.016482518730812912,-0.02103437742496509,0.010062612833808937,0.005187423958822509,-0.003622804248437569,0.00697906177262894,-0.00147740770726623,0.009741620954278095,-0.011336674105837805,0.0006335838980162404,-0.004900254407522706,0.002395587210281543,0.005365623748234031,-0.001800011848744097,0.0008865283835240108,-0.0021378321418075025,-3.611948546551857e-05,-0.0008465823325364711,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH060,199,-0.08475163698934517,-0.02773308215022939,0.024045347088576377,0.006617448632968883,-0.011649188616160664,0.014389277185851966,-0.011315258726021918,0.007862037320089584,0.008269938435006929,0.00955702092650266,-0.014406296620157211,-0.014470405434959538,0.0013861121710234453,0.004767013761426948,-0.002570135701866388,0.002952730811972071,0.006787553924854044,-0.00586597648511027,-0.0001759100039869428,0.00021367006856817645,-0.003193611666015009,0.0005037013660892622,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH061,200,0.002658269183952608,0.04408720179490613,-0.04289709014476276,0.0036600193914223,-0.0033842966358086325,0.0023982749285922913,0.005961982455380851,-0.008377342558522549,0.005627945251053441,-0.004523100601755853,-0.004549600992113582,-0.02139098366026469,-0.0027467742436555246,-0.0003223080401698331,0.00041056678692702605,0.00422167436094899,0.0009668777200912296,-0.00016170288156376183,0.004081010502099843,-0.00025986966146034047,0.0019925759560882254,-0.0001395634362388889,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH062,201,0.030508821956033983,0.06364792575121477,0.005569511182095818,-0.019501901955029866,-0.0059644082083332075,-0.0013491811020001849,-0.011700720041193767,0.008678278561012517,0.0071110911821389705,0.007154051192448168,0.0026752918080097422,-0.007450704118460613,-0.0031913753715040734,-0.01864094527562251,0.0004921685682767333,0.0014896050130613792,-0.007508097941301665,-0.0028708351113769875,-0.0038791060395898026,0.0023079893501806626,0.0029084625573640764,0.00038076022069989803,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH063,202,0.007478062338314596,0.05117556571804472,-0.006680778108806533,-0.014203938090495024,0.007363107175533248,0.010715389510474783,-0.01907133361562185,0.0023950729089434464,0.005950066641407583,-0.009017829990058328,0.015060149013444933,0.007517469167710857,-0.001852121562561428,-0.0010537680408705232,0.0006094593639166802,0.002082497679718951,0.015255100792207934,-0.003061624015814935,-0.0002217384917798329,-0.0034661120674178664,-0.0008064411976107147,0.0023141110716139337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH064,203,-0.021500800675894258,-0.007043860118405161,-0.004871183889639775,-0.03152534474638388,0.018078246929152015,0.005768243989824315,0.0012270022884778848,-0.017996748815135508,0.022491952814012728,0.005921587223362825,-0.003081568240708793,0.007417158105463665,0.005263703718147375,-0.010643288618810757,0.001174646101692544,-2.0407550680032593e-05,-0.007272476969525766,0.0014681234687809427,0.0014545001580638487,-0.006106115279322146,0.0004760185240895721,-0.001091953391853128,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH065,204,-0.02357388034975967,-0.00303416283894862,-0.012003416225374682,0.003381161554833207,-0.018840334301306345,0.013317453653624965,-0.00127544538687609,-0.027708241658119723,-0.0022697049798714782,-0.0038930863075420275,0.0014889134583405837,0.003424978842017428,-0.0023138753076041236,-0.007453531215198474,0.001221856235344367,0.0034888768276420605,-0.0033132866889168393,-9.04809043873942e-05,-0.0071290301730089186,-0.0016630575019272425,-0.00410208761825963,0.00031809716109921024,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH066,205,0.010862465650898052,0.0348069655652408,-0.019633635948657465,-0.011880558505130135,0.010367853122862399,0.010192518432202737,0.014653407694137489,0.014317725358711304,-0.005843515564844558,0.012757317193023752,0.004500015955206553,-0.0020345490145140988,-0.003552981055193459,0.003411931771719709,-0.010980890885715154,-0.008371965351982058,-0.002455605778543949,0.004247939692550633,0.0016961501483387384,-0.002654219343524069,-0.0045509957677288175,0.0018723694393105853,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH067,206,0.0175093935284568,0.010205898141008089,0.01752674291803355,0.007500651147330058,0.005593226370615978,0.005261622703824678,0.011456637142699571,0.0013086838017264202,-0.0003975081142813747,0.003031937071567227,0.0034969039750455217,-0.005465794995900634,0.014096991419268335,0.007443544640505419,-0.005022956602209484,0.006258015624785669,-0.012111379084871404,-0.004040599663459611,-0.0024423136394806457,0.0033567424502827133,0.002939110738208215,0.0033509015590318042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH068,207,0.011470662512446562,0.04858532655546021,0.0004721646826500865,-0.016143137472337622,-0.008648511194404672,0.0063597307574425,-0.014291456675773364,0.01028690828027029,-0.00669332378718844,0.0011855275526940082,-0.0048379882625300555,-0.0016936331016822652,0.005570134034830662,0.008265272057487841,0.004611152051713609,-0.005219193054804378,-0.004161918165216167,0.0038878068793112724,0.003886172969799584,0.0025116925701491916,-0.003334528713581231,-0.0027185827060221307,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH069,208,0.061997734965042524,-0.016805341889495954,0.011341390101404636,-0.0018829962953016556,-0.000887960370282565,0.017202033101861657,0.016436153278935564,-0.03379068303786137,0.004056246850308674,0.014755313495064688,0.014145374376776891,-0.0032297257010810926,-0.0009512099047985241,0.006826977674041583,-0.0010502585353469082,-0.003993331025585103,0.0021602262611027916,-0.0021151845954032102,0.005362888446564921,0.0012616240079015694,-0.0006423879326365004,4.2582360054281013e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH070,209,0.0855717179021364,0.011952406367210022,0.029489918960118378,-0.04852831163848127,0.012047347253320104,-0.0027408246550545546,0.01397840141067955,-0.0021680467607354008,-0.014225252901945599,-0.0025305950414465173,-0.009295387574096724,-0.005807738077254608,0.012069729573734384,0.0023425226557026884,0.009613478271344492,-0.002629067590430638,0.002492205817411292,0.0026411018305716977,-0.00125511922613874,-0.0008327157293733809,-0.00011019080849120592,0.0006484136699951887,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH071,210,0.01812001004272922,-0.005255284833669712,-0.034982966792422104,0.010022963185787123,0.010067471493381868,-0.005640871800780279,-0.0034694269317231256,0.0005271974720527838,-0.016618063829603208,-0.011370570077467909,-0.005531024119558926,-0.0005766903216171715,0.006938288409182895,-0.005282878773365632,-0.0008754736543053837,-0.0028291468085141305,0.0016737837932478427,-0.000269132117723497,-0.009929260523335095,0.0017165546272543259,-0.00014904562957395337,-0.001155950345348848,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH072,211,0.03718470723774549,0.009088167587978839,0.010388249166921727,0.0012019216194393925,0.010550169928124608,0.015396317368618986,-0.012141068496736553,-0.005919023616334159,-0.010104548818456623,-0.004062413910152662,-0.010622978601869492,0.016456745660337176,-0.00971888525201558,0.0032695801159697397,-0.010661356274856043,0.006068396730734419,0.000421415730347368,-0.0013120231347838014,-0.000505716012134208,0.003127167890016526,-0.00016074385751628105,0.0008143971286490686,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH073,212,0.03734794212735571,0.00257349921571097,0.004145638987529777,0.003396618290721803,0.03807455477623872,-0.016933456520951354,-0.005092688455098147,0.0002300492089119701,0.007409187008943375,-0.00392302848645327,0.0009256957210469116,-0.002319429320366269,-0.005396900944939305,-0.00454996282025041,-0.0007784825673104969,0.004968223381523616,0.001578582895085999,-0.009031124900181885,0.008956756375472628,0.004263095095146668,-0.0033287775418787595,-0.0001395681857842921,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH074,213,0.026422734618256824,0.011874243449545355,0.0191439842820758,0.018558371995590437,0.022280018019631632,-0.0008160876260898098,0.0037587116532858513,0.010809706092397021,0.017355561383406135,-0.010023030451846313,0.0017443222293761769,-0.0064280295625639685,-0.004396074552018285,0.002651474187344964,-0.0014848923607480267,0.0066100122588169195,-0.0003867909597584404,0.0068656892149602106,-0.010140927831263876,-0.0011430704808989298,-0.0012886698149436305,-0.0034842450504350767,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH075,214,0.054011340511534195,-0.017521847124791,-0.0018405380370821072,0.03794218132959782,-0.0012051085771813555,-0.018901601102605362,0.017882751987211322,-0.01096451504411272,-0.007852063060941324,0.0009601415302675598,0.004043419584940876,-0.00688791659026133,-0.0030511832920722746,-0.004557497265080922,0.00279049546158058,-0.00877271839777612,0.0012954720454130288,-0.0016768852261357012,-0.0020172297191434116,-0.0027550661363104183,-0.00014274796056576116,-5.1681017126156825e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH076,215,0.0027434128619746177,-0.014110367968389735,0.006467442425167342,0.019540470188163288,-0.00793869223292549,-0.012135613500676481,0.008257719806719063,0.007501238183862637,0.0021656660980761016,-0.012949525603748516,0.0026175270255981297,-0.0005579411102299971,0.006314137631627667,-0.010917837404248062,-0.011621511470851838,-0.009483272554814794,0.004257318504617658,-0.0012077631678118473,0.005024188661197133,0.004525061760380571,0.0026161275595873615,-0.0006244779878999795,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH077,216,0.015358037571878187,-0.025439195523651998,-0.025035703178499905,0.022702132145755803,0.0004870283521886375,0.016785425557284944,-0.001632197255829831,0.0010632094624145499,-0.012497933356833656,-0.0008263799523399608,0.0029622249557050384,-0.003900380975912307,-0.007579449326738357,0.003986209088809182,0.00316842630776835,0.008880151801995202,-0.005359102363050231,0.003826624771232105,-0.000855600058867456,0.001279347060994766,-0.0035322809568374544,0.00034625613866373953,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH078,217,0.1078273600648752,-0.030004280179472573,0.02639057026347922,0.0020448852687305267,-0.011334932529883181,-0.00584016579819827,-0.03046427845258975,-0.008218238040683631,-0.01633079711734168,-0.00095767614343707,-0.00957399509893407,-0.005536764677260123,0.0004526285285188387,-0.005426078178339487,0.0005280391658792211,-0.0034465340022934794,-0.0009487788205645997,0.0010626360322480894,-9.456914304646837e-05,-0.003041428679648817,-0.0009139683475750276,0.0007112925951212709,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH079,218,0.013334628876159087,-0.012710092924858467,-0.003776591905824485,0.01609962898942432,0.017267559797236907,0.01605067153217871,0.013045475576375405,0.01798330385971957,-0.0008639480254600185,-0.0005557615019732853,-0.011298729464640016,0.00469442196183059,-0.0025430927056359167,0.003128864871492652,0.008858016469761023,0.0025440986380212524,0.0062057417870665715,0.0010356978743987942,-0.0008475920104129695,-0.004218693087362199,0.00633500472933036,0.003066656215096834,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH080,219,0.0871924873429986,-0.054791252616023876,-0.0036391168150938123,-0.02313352441236357,-0.05476357755019307,0.01095518419585025,0.004191497381064587,0.018797519989401528,0.011527609061154121,-0.009189666346794073,0.012209126202194354,0.0019449350182976538,-0.0005238585302339774,-0.000964047578502372,0.003979526462827771,0.008073366265652651,-0.001080508314514925,-0.0011912655679605843,0.00034693350009789507,0.001021780918348698,0.0009892443133528866,-0.0003804244551968727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH081,220,0.02587855785433617,-0.038595095016746,-0.005158615052573556,0.02537779991703842,0.00949345466292776,0.012679441055400323,-0.00961934862282789,0.016151929123716276,0.017725970064794816,0.0026615604480909965,-0.011787985906629727,0.005888906591728183,-0.001232085444985312,-0.0034894208478174113,0.005695402869424955,-0.012734156691414467,-0.009236861733752608,-0.005616080197982837,0.001424624127253934,-0.0011381099739529552,-0.0021000342296451763,0.0012393685480378467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH082,221,0.04720887463371401,-0.009470919721810307,-0.030187261915105443,-0.021943578150042057,-0.002576438822179308,-0.020534571821880888,0.00886861743610444,-0.004915280099363944,0.01139282443364414,-0.009326372329985953,-0.009243529275363968,0.0019402862380709157,-0.013199562154405478,0.014825424256363278,-0.008562076427877714,-0.001790042998304138,-0.006254836814894124,0.00021157568162614808,-0.0012020557466822957,-0.0010054645885302373,0.002066771363375633,-0.0006735884255910712,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH083,222,0.023932791241257155,-0.005355915731901662,0.00620263672632628,0.015605550335571759,0.010041586820727673,0.03031024664509529,-0.007119391034766842,0.01441736024007764,-0.002506928708057423,0.012448064869269478,0.01473798897847338,-0.00017014482634158723,0.0027664239708302656,0.0018410597892172774,-0.002787230156480826,-0.006699158443130791,0.003509589244839985,0.0041974631621816685,0.0018456456649231922,-0.0001648645372991942,0.003378084210669674,-0.00400369363910571,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH084,223,-0.07553945650919844,-0.017687001317145765,0.029959267105830443,0.009088264097802307,-0.005409998464397096,-0.007813553372940766,-0.006359355037432348,-0.005573632711356287,-0.004350908957662616,-0.0028697343250897,-0.0003288617966594938,-0.004340802348053859,0.009861367890994288,0.0017357732334279392,-0.011689692876836194,0.008612562680239985,-0.002750317827301971,-0.0009966399221418409,0.00585391352969223,-0.006987219707535298,0.0007830048197576907,-0.001028642554929787,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.4779432175990989,0.14704611650029922,0.07976663846416931,0.062239847183769126,0.04463627123201833,0.03287768113263515,0.026468259065597844,0.026316732030810634,0.01750235838071308,0.016269942254111866,0.013358376444544559,0.010115712469146073,0.008583184801310633,0.007711158438325114,0.006809087205634168,0.006068314461208776,0.00536286402236737,0.003860628234642179,0.003805935838650497,0.00167848046696781,0.0011287174865824549,0.00045047628739683485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
