Measurement Name :,0728_Run3,,Generated On :,"28/07/2020, 11:28:16",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.07.20 10:54:41,0.8,205.98,219.6,228.3,243.03,219.6,204.41,229.59,241.38,218,225.39,240.39,246.02,205.98,227.65,238.74,226.35,200.98,207.55,215.45,223.13,203.79,200.98,220.24,227.32,,26.2,965,34,26.68,
28.07.20 10:54:56,1.05,196.94,225.71,228.3,232.85,198.8,206.61,216.41,234.15,218.96,209.75,232.2,232.2,186.8,195.4,230.89,198.8,200.67,210.38,218,233.5,201.29,228.62,231.22,210.07,,26.2,965,34,26.66,
28.07.20 10:55:11,1.3,205.98,237.76,239.73,254.04,198.8,210.38,229.92,226.68,219.92,226.68,231.87,243.36,212.6,223.77,233.5,231.87,210.7,217.37,236.44,224.74,233.17,221.52,225.71,227.97,,26.2,965,34,26.65,
28.07.20 10:55:26,1.55,201.91,217.05,225.39,228.3,198.18,200.04,222.17,216.73,213.55,205.66,208.49,237.43,216.73,222.49,216.09,207.55,196.32,201.6,219.6,227.97,191.7,223.77,224.1,212.91,,26.2,965,34,26.65,
28.07.20 10:55:41,1.8,195.09,218.32,232.52,225.39,190.78,192.62,209.44,215.45,206.61,188.94,227.65,219.6,211.65,187.72,225.06,208.49,174.11,207.86,208.49,225.06,202.85,208.49,217.05,214.18,,26.2,965,34,26.65,
28.07.20 10:55:56,2.05,203.16,225.39,227,247.35,212.28,207.23,240.06,239.73,205.66,206.29,223.13,239.4,207.55,213.55,229.59,204.1,193.24,197.25,213.87,223.13,197.56,218.32,219.6,222.81,,26.2,965,34,26.64,
28.07.20 10:56:11,2.3,215.77,236.44,234.48,235.46,224.1,203.79,240.06,248.68,232.52,229.92,233.83,239.4,218.32,206.61,241.05,224.42,195.4,202.54,233.5,222.17,192.93,229.59,223.13,243.03,,26.2,965,34,26.65,
28.07.20 10:56:26,2.55,211.33,227.65,211.02,226.03,196.32,203.79,230.89,219.92,202.22,220.56,225.06,219.6,210.38,198.18,215.77,228.3,205.66,214.82,200.04,221.2,213.87,211.33,238.41,218.64,,26.2,965,34,26.65,
28.07.20 10:56:42,2.82,191.39,237.43,223.77,231.54,213.55,214.18,230.24,227.65,211.96,193.85,217.05,231.87,205.66,210.38,236.77,218.32,218.96,200.98,229.27,226.68,200.98,227.97,231.22,215.14,,26.2,965,34,26.65,
28.07.20 10:56:57,3.07,195.4,221.52,228.62,218,207.23,213.23,231.22,224.74,225.06,198.49,227.65,229.27,197.87,192.31,219.28,211.33,207.23,205.35,199.73,220.24,219.6,200.04,226.03,222.17,,26.2,965,34,26.66,
28.07.20 10:57:12,3.32,209.12,209.44,243.36,221.2,213.87,186.5,223.45,224.42,201.91,208.81,222.49,219.92,204.41,207.86,221.52,200.67,192.62,218,207.86,222.17,214.82,202.22,224.42,209.44,,26.2,965,34,26.66,
28.07.20 10:57:27,3.57,219.28,228.62,238.41,223.45,193.24,193.24,220.56,233.5,209.12,208.49,233.17,234.15,205.35,204.72,216.09,211.02,201.29,207.55,205.66,212.6,206.29,216.41,231.87,224.1,,26.2,965,34,26.68,
28.07.20 10:57:42,3.82,204.41,242.7,235.46,244.03,207.86,194.16,226.03,227.97,217.68,197.56,215.77,235.79,212.28,204.1,215.45,242.37,218,202.85,207.86,239.4,217.68,243.36,233.17,227.65,,26.2,965,34,26.69,
28.07.20 10:57:57,4.07,202.85,228.62,219.92,243.36,216.73,203.47,235.46,225.39,221.52,223.45,233.5,233.83,198.18,203.16,228.3,228.94,223.45,219.6,196.63,217.37,214.18,209.12,224.74,227.97,,26.2,965,34,26.71,
28.07.20 10:58:12,4.32,208.18,221.2,237.43,234.48,217.05,217.68,232.2,223.77,216.73,229.27,247.68,237.43,204.1,217.05,215.45,211.96,212.28,202.54,211.02,222.49,221.2,213.87,226.03,234.48,,26.2,965,34,26.72,
28.07.20 10:58:27,4.57,197.56,234.15,241.38,235.13,197.87,208.18,219.92,239.4,219.92,211.65,227.65,209.12,204.72,209.12,226.35,220.56,211.96,206.29,200.04,211.96,197.87,224.42,224.1,234.81,,26.2,965,34,26.72,
28.07.20 10:58:43,4.83,209.44,215.45,235.79,239.4,220.24,214.18,217.68,232.85,224.42,203.47,225.39,238.41,195.7,196.01,226.03,213.55,206.29,210.38,229.59,217.68,206.29,204.41,230.57,244.69,,26.2,965,34,26.74,
28.07.20 10:58:58,5.08,210.38,224.74,239.4,227.65,205.66,211.02,251.02,240.39,233.83,209.12,232.85,246.02,215.77,204.1,238.41,220.56,210.7,205.04,223.77,220.56,221.2,225.71,228.62,212.28,,26.2,965,34,26.76,
28.07.20 10:59:13,5.33,188.02,208.49,221.52,240.72,213.87,196.94,224.42,253.37,212.91,199.11,224.1,228.94,207.23,208.18,215.77,207.23,196.01,200.36,210.7,218.96,218.32,220.56,224.74,225.71,,26.2,965,34,26.76,
28.07.20 10:59:28,5.58,216.41,249.02,257.75,257.75,236.12,225.06,248.35,253.37,229.27,228.94,244.69,247.02,222.49,220.88,241.71,233.83,210.38,211.65,219.92,220.56,221.52,249.02,253.71,239.4,,26.2,965,34,26.78,
28.07.20 10:59:43,5.83,221.2,203.47,234.81,235.13,204.1,193.54,232.2,239.07,227.97,212.6,211.96,234.15,210.07,209.44,219.28,220.56,187.72,197.87,216.73,225.06,203.16,220.56,229.59,215.45,,26.2,965,34,26.79,
28.07.20 10:59:58,6.08,198.49,223.77,230.57,241.71,202.85,202.22,234.15,248.68,236.12,209.44,228.3,247.35,226.68,224.1,225.06,222.81,219.92,222.49,234.48,220.24,204.72,220.56,224.74,226.03,,26.2,965,34,26.82,
28.07.20 11:00:14,6.35,225.06,231.54,256.4,241.05,220.56,220.56,242.7,239.73,242.7,210.07,245.02,256.4,224.42,245.69,241.71,223.45,220.24,204.1,229.92,241.71,211.96,235.46,241.71,254.38,,26.2,965,34,26.8,
28.07.20 11:00:29,6.6,215.77,221.52,247.68,226.68,209.75,192.01,227.65,241.05,227.65,205.35,231.22,237.1,207.86,218.32,227.65,206.92,198.49,204.41,198.18,215.45,194.47,215.45,215.14,221.2,,26.2,965,34,26.83,
28.07.20 11:00:44,6.85,217.68,223.45,237.43,238.74,205.66,198.8,228.3,250.69,215.45,205.35,221.2,229.92,200.98,210.07,240.39,203.16,222.81,194.78,215.45,222.49,206.29,202.22,213.23,225.39,,26.2,965,34,26.83,
28.07.20 11:00:59,7.1,216.09,239.4,237.43,244.36,220.56,198.8,232.85,237.1,234.15,209.75,227.32,224.1,205.98,215.14,223.45,193.85,225.39,221.85,207.86,226.35,205.66,220.24,216.09,243.36,,26.2,965,34,26.86,
28.07.20 11:01:14,7.35,221.52,255.05,256.74,249.35,227,198.8,238.41,275.21,249.35,213.87,215.45,267.63,220.88,229.59,228.94,224.1,243.36,237.76,234.81,250.02,231.87,238.41,241.38,246.35,,26.2,965,34,26.86,
28.07.20 11:01:29,7.6,243.03,231.54,244.03,228.3,223.77,203.47,237.76,253.37,224.74,227.97,219.92,237.76,214.5,217.68,213.55,203.79,207.86,224.74,218,234.81,223.77,224.1,233.17,235.79,,26.2,965,34,26.88,
28.07.20 11:01:44,7.85,222.81,217.05,254.04,243.03,201.91,209.44,246.35,244.69,230.24,234.81,231.87,245.02,212.91,227.97,234.81,197.25,213.55,209.44,228.3,232.52,220.56,227,232.2,250.02,,26.2,965,34,26.88,
28.07.20 11:01:59,8.1,207.86,219.92,242.7,239.4,206.29,197.87,227,266.26,210.38,201.29,222.81,244.36,220.56,237.1,224.74,199.73,215.14,218.64,206.92,219.28,230.24,231.54,233.5,234.48,,26.2,965,34,26.9,
28.07.20 11:02:15,8.37,230.24,219.6,236.44,233.83,206.92,198.18,233.83,239.73,206.29,204.41,227.65,226.35,210.38,215.14,227.97,210.7,220.56,193.54,204.41,225.71,208.81,218.32,214.5,243.7,,26.2,965,34,26.9,
28.07.20 11:02:30,8.62,216.41,223.45,243.03,240.72,225.71,222.81,241.71,249.69,230.89,218.32,243.03,258.43,208.81,223.77,229.59,205.35,238.09,207.55,213.23,231.87,226.03,222.49,231.87,238.74,,26.2,965,34,26.91,
28.07.20 11:02:45,8.87,218.64,248.68,242.7,231.22,229.27,216.41,245.02,264.21,225.39,226.68,241.38,236.44,233.5,244.03,243.36,212.91,246.68,211.02,206.61,230.89,250.02,243.7,252.03,239.73,,26.2,965,34,26.93,
28.07.20 11:03:00,9.12,184.06,203.47,237.1,225.71,194.78,179.52,203.47,212.28,206.61,200.67,216.41,208.18,183.15,206.92,222.49,203.79,203.47,217.68,184.06,225.06,193.24,218.96,226.35,223.77,,26.2,965,34,26.93,
28.07.20 11:03:15,9.37,224.74,241.71,238.74,233.5,233.83,200.67,230.24,240.39,238.09,216.09,215.45,253.37,211.33,232.2,236.77,205.35,228.3,215.45,204.72,230.57,210.38,210.07,236.44,230.89,,26.2,965,34,26.96,
28.07.20 11:03:30,9.62,215.77,230.24,246.35,248.68,212.28,193.85,237.43,249.02,256.06,225.71,204.72,234.81,226.68,224.74,221.2,205.98,237.76,217.05,211.33,239.73,197.87,208.81,232.2,234.81,,26.2,965,34,26.96,
28.07.20 11:03:46,9.88,227.32,232.85,245.69,231.54,209.75,195.09,222.17,240.39,234.15,209.75,217.05,242.37,217.05,217.05,220.88,198.49,228.3,219.6,199.42,223.13,215.45,200.04,241.71,230.89,,26.2,965,34,26.97,
28.07.20 11:04:01,10.13,212.6,231.22,242.37,249.35,223.45,213.23,239.4,263.18,247.68,231.87,223.77,252.7,211.96,225.71,233.5,207.86,228.62,227,211.96,231.54,228.3,220.56,234.15,245.69,,26.2,965,34,26.97,
28.07.20 11:04:16,10.38,219.92,238.41,246.35,257.41,200.04,221.2,252.03,257.08,250.02,223.13,252.36,250.02,220.24,225.39,230.24,218.32,238.74,227.97,225.06,237.76,240.39,234.48,232.52,232.52,,26.2,965,34,27,
28.07.20 11:04:31,10.63,218.96,225.06,244.69,250.02,243.03,215.45,227.32,251.69,242.37,218.32,232.52,232.2,226.03,238.09,238.09,208.49,237.76,214.82,214.18,216.73,194.78,218.64,237.1,256.74,,26.2,965,34,27.01,
28.07.20 11:04:46,10.88,241.38,215.45,233.83,250.02,218.96,197.56,221.85,264.89,234.15,216.09,218.32,233.17,222.81,216.41,228.3,199.73,227,217.05,211.33,216.09,209.75,228.3,219.28,253.37,,26.2,965,34,27.01,
28.07.20 11:05:01,11.13,244.69,228.3,260.46,260.46,221.52,210.7,242.7,268.31,237.76,220.24,221.52,246.02,223.77,242.7,243.36,202.54,229.92,201.91,225.71,215.77,198.18,229.92,232.2,225.39,,26.2,965,34,27.01,
28.07.20 11:05:16,11.38,204.1,219.92,245.02,236.77,210.38,201.29,216.41,244.03,239.4,197.87,219.6,229.92,204.1,230.24,232.52,215.77,219.28,211.33,221.2,205.04,223.77,219.6,229.59,250.69,,26.2,965,34,27.04,
28.07.20 11:05:31,11.63,226.35,214.82,237.1,227,218,218.96,223.45,262.84,235.13,213.55,238.09,244.36,194.47,225.06,218,196.01,223.77,205.04,205.66,214.5,211.65,190.78,203.79,234.48,,26.2,965,34,27.04,
28.07.20 11:05:47,11.9,224.1,224.74,241.71,240.06,214.82,195.7,219.6,250.69,240.39,211.33,218,232.52,203.16,219.92,219.28,209.44,199.42,206.92,222.81,220.88,204.1,199.73,229.27,233.83,,26.2,965,34,27.05,
28.07.20 11:06:02,12.15,213.23,212.6,244.03,245.69,196.32,211.65,236.44,239.07,230.24,198.18,219.28,220.88,200.98,243.03,229.92,203.16,229.92,209.44,202.54,234.81,207.86,209.75,222.17,236.44,,26.2,965,34,27.08,
28.07.20 11:06:17,12.4,217.37,226.03,243.7,240.39,220.56,214.18,228.94,264.89,226.03,197.87,215.45,249.02,229.27,219.28,222.81,209.75,246.02,233.5,210.07,226.35,208.81,213.87,227.32,240.06,,26.2,965,34,27.1,
28.07.20 11:06:32,12.65,226.03,253.04,265.91,233.17,206.92,202.85,225.39,264.89,260.8,218.64,212.6,235.79,207.86,237.43,240.39,205.98,254.04,230.24,208.49,209.12,225.39,219.6,233.5,237.43,,26.2,965,34,27.1,
28.07.20 11:06:47,12.9,193.24,219.92,241.05,231.22,205.98,197.87,233.5,249.69,245.35,194.78,219.28,216.41,205.98,241.05,207.55,189.55,238.09,200.04,203.79,204.41,201.29,199.11,234.48,246.02,,26.2,965,34,27.1,
28.07.20 11:07:02,13.15,205.35,220.88,241.71,222.81,188.33,192.01,216.73,245.02,218.32,203.47,211.65,226.35,213.87,223.77,220.56,186.8,225.39,218.96,187.11,211.96,198.49,205.66,215.14,233.5,,26.2,965,34,27.13,
28.07.20 11:07:17,13.4,230.57,237.43,254.04,245.02,222.17,187.41,233.5,269,240.06,210.38,219.28,227.97,205.66,215.77,221.52,200.04,226.68,226.35,206.92,233.5,198.49,209.75,231.54,260.46,,26.2,965,34,27.13,
28.07.20 11:07:33,13.67,251.02,246.68,262.5,247.02,235.79,240.39,241.71,266.94,249.69,222.81,237.43,247.68,219.92,258.09,249.02,210.38,234.48,229.59,235.46,240.06,217.05,227,246.35,279.38,,26.2,965,34,27.14,
28.07.20 11:07:48,13.92,222.81,219.28,242.04,237.43,200.98,199.11,228.62,255.05,232.85,218.64,226.03,237.1,215.77,243.36,236.77,197.56,243.36,224.74,205.66,223.45,217.68,216.41,240.72,249.02,,26.2,965,34,27.15,
28.07.20 11:08:03,14.17,215.14,221.85,261.48,226.03,212.28,210.38,226.03,246.68,217.05,208.18,197.56,252.36,212.28,228.62,218.96,194.16,222.17,227.65,204.72,234.48,203.16,222.49,236.77,227.97,,26.2,965,34,27.18,
28.07.20 11:08:18,14.42,229.27,237.1,260.46,266.26,233.17,215.77,244.36,271.41,250.02,225.06,215.45,232.52,205.98,218.96,246.35,218.64,234.15,206.29,223.45,238.74,212.28,184.67,218.96,256.06,,26.2,965,34,27.18,
28.07.20 11:08:33,14.67,224.74,229.27,249.02,242.7,215.77,212.91,243.36,272.44,263.87,201.29,211.33,247.68,212.28,244.03,227,204.41,243.36,220.24,206.92,237.76,229.92,202.22,232.52,269.34,,26.2,965,34,27.19,
28.07.20 11:08:48,14.92,222.49,223.13,257.08,238.74,217.68,213.87,238.09,264.89,254.72,210.7,217.37,247.02,233.17,246.02,228.62,202.22,245.02,205.66,228.3,217.37,196.94,200.36,235.79,246.68,,26.2,965,34,27.21,
28.07.20 11:09:03,15.17,225.71,229.59,244.69,227,227.32,214.18,224.74,252.03,261.82,226.35,217.05,226.68,227.97,248.35,225.06,197.25,251.69,226.03,215.14,219.6,226.35,231.22,231.22,245.69,,26.2,965,34,27.22,
28.07.20 11:09:18,15.42,223.45,229.27,244.69,226.35,227.32,213.55,224.74,252.03,261.82,226.35,215.45,225.71,227.32,248.02,225.06,195.7,249.69,225.71,214.82,218,226.03,231.22,230.89,245.69,,26.2,965,34,27.19,
28.07.20 11:09:34,15.68,221.85,229.59,245.35,227,227.32,213.23,224.42,251.69,262.16,226.03,214.5,226.35,227.97,248.68,225.06,194.78,249.35,225.39,215.14,218.64,226.35,230.57,230.57,246.35,,26.2,965,34,27.16,
28.07.20 11:09:49,15.93,220.56,229.59,245.35,227.32,228.3,213.87,225.06,252.03,263.18,226.68,213.23,226.03,227.65,249.02,225.06,195.09,249.02,226.35,215.77,218.64,227.32,230.89,231.54,246.68,,26.2,965,34,27.14,
28.07.20 11:10:04,16.18,218,229.92,245.02,227.32,227.65,214.18,224.74,251.69,263.18,226.03,211.02,225.71,228.3,249.35,225.39,193.85,247.02,226.35,215.77,218.32,226.68,228.94,231.22,246.35,,26.2,965,34,27.11,
28.07.20 11:10:19,16.43,216.09,228.94,245.02,226.68,227.65,212.91,224.1,251.02,263.87,225.71,209.12,225.39,227,249.35,225.06,191.08,245.02,224.74,214.82,217.68,226.68,227.65,230.57,245.35,,26.2,965,34,27.1,
28.07.20 11:10:34,16.68,214.82,230.24,245.69,227.32,227.65,214.5,224.74,251.02,264.21,226.68,208.49,225.71,227.65,249.35,225.06,189.25,243.36,225.71,215.77,218.96,227,226.35,230.89,246.68,,26.2,965,34,27.08,
28.07.20 11:10:49,16.93,213.87,230.57,245.69,228.3,228.62,214.18,225.06,251.69,264.21,226.68,205.35,226.68,228.3,249.69,226.35,188.02,241.71,226.68,216.09,218.32,227.32,224.74,231.87,246.35,,26.2,965,34,27.07,
28.07.20 11:11:04,17.18,211.65,228.94,244.69,227,227.65,213.55,224.42,251.02,263.87,225.39,203.16,226.03,227,249.35,225.06,185.58,239.07,225.71,215.14,218,226.03,223.77,230.57,245.69,,26.2,965,34,27.04,
28.07.20 11:11:20,17.45,211.02,229.92,245.69,227.32,227.97,214.82,225.39,251.02,264.21,226.35,203.16,226.35,228.3,249.69,225.06,184.97,237.43,226.03,215.77,218.64,227,221.85,230.89,246.02,,26.2,965,34,27.03,
28.07.20 11:11:35,17.7,208.81,229.27,244.69,227.32,227,213.55,224.42,249.69,263.18,226.35,200.67,225.39,227.32,249.69,225.39,183.76,236.12,225.39,215.77,218,227,220.88,230.57,245.69,,26.2,965,34,27.01,
28.07.20 11:11:50,17.95,207.86,229.59,245.35,227,227.97,213.55,224.74,250.02,262.5,226.03,199.11,225.71,227.65,249.35,225.06,182.24,234.48,225.06,215.45,218.96,226.03,218.64,230.24,245.35,,26.2,965,34,26.97,
28.07.20 11:12:05,18.2,206.29,229.27,245.02,226.68,227.65,213.87,224.74,249.02,261.82,225.71,197.56,226.03,227.65,249.35,225.39,180.12,233.5,225.39,216.09,218.64,226.35,217.05,230.24,245.35,,26.2,965,34,26.97,
28.07.20 11:12:20,18.45,205.04,229.27,244.36,227,226.68,214.18,224.74,248.35,261.48,226.03,196.32,225.71,227,250.02,225.06,178.61,232.52,225.06,215.45,218.32,227.32,214.18,230.24,244.03,,26.2,965,34,26.97,
28.07.20 11:12:35,18.7,204.1,229.92,244.03,227,227.32,214.82,224.74,248.02,261.48,226.35,196.63,225.39,227.65,250.02,225.06,178.61,231.22,225.39,216.41,218.32,227,213.87,230.89,244.69,,26.2,965,34,26.96,
28.07.20 11:12:50,18.95,202.85,229.27,244.03,227,227,213.23,224.1,247.68,261.82,225.39,196.32,225.39,227,249.02,224.74,176.51,229.92,225.06,215.77,218,227,212.28,229.92,245.02,,26.2,965,34,26.94,
28.07.20 11:13:05,19.2,202.85,229.59,244.03,227,227,214.5,224.42,248.02,260.12,226.03,194.78,225.71,227.32,249.69,225.39,175.61,228.62,225.71,216.73,218.32,226.35,211.02,230.24,245.02,,26.2,965,34,26.93,
28.07.20 11:13:20,19.45,202.54,229.59,243.36,227.32,227.65,214.5,224.42,247.68,261.14,226.35,193.54,226.35,228.62,248.68,225.39,174.71,226.35,225.06,216.09,218,226.35,211.33,230.57,244.69,,26.2,965,34,26.93,
28.07.20 11:13:35,19.7,200.98,229.27,243.03,227,227.32,213.87,224.42,246.35,260.8,226.03,191.39,225.39,227.32,247.68,225.06,174.11,225.06,225.06,215.45,218.32,226.68,210.07,229.92,244.03,,26.2,965,34,26.9,
28.07.20 11:13:50,19.95,199.73,229.59,242.7,226.68,227,213.87,224.42,246.68,260.12,226.03,189.25,226.03,227.65,247.35,225.39,173.81,226.68,225.39,215.45,217.37,226.68,208.49,230.24,244.36,,26.2,965,34,26.89,
28.07.20 11:14:05,20.2,198.18,229.27,242.04,227,226.68,213.55,224.1,245.69,259.45,225.71,187.11,225.71,227.32,245.35,225.06,173.81,224.42,225.39,215.77,218,225.71,206.92,229.59,243.36,,26.2,965,34,26.89,
28.07.20 11:14:20,20.45,197.87,229.27,241.71,227,226.68,214.18,224.74,246.02,259.78,225.71,185.58,225.71,227,244.36,225.39,171.72,223.45,225.06,215.45,217.68,226.35,205.35,230.57,243.7,,26.2,965,34,26.88,
28.07.20 11:14:36,20.72,196.32,229.59,242.04,226.68,227.65,214.5,224.74,245.35,259.11,225.71,183.76,225.39,227.65,242.7,225.71,172.02,222.17,225.71,216.41,218.64,226.35,204.41,231.22,243.36,,26.2,965,34,26.86,
28.07.20 11:14:51,20.97,195.7,229.59,241.38,227.32,227,214.5,224.42,244.69,258.09,225.71,181.03,225.39,227.65,241.71,225.06,170.23,220.88,224.74,216.09,218.32,226.68,203.47,230.24,243.03,,26.2,965,34,26.86,
28.07.20 11:15:06,21.22,195.4,228.62,240.72,226.35,226.35,213.87,223.77,244.03,257.75,225.39,179.82,225.71,227.32,241.71,225.06,167.55,218.96,224.74,215.14,217.37,225.71,201.29,229.92,242.04,,26.2,965,34,26.83,
28.07.20 11:15:21,21.47,195.7,229.27,240.72,226.35,226.68,213.87,224.1,244.36,257.75,225.39,176.81,225.71,227,241.05,224.42,166.96,218.64,224.74,215.77,217.68,226.35,200.67,229.92,242.04,,26.2,965,34,26.83,
28.07.20 11:15:36,21.72,194.47,229.27,240.72,226.35,227,213.87,224.42,243.7,255.73,225.71,175.61,226.03,227.65,241.05,225.06,166.37,218.32,225.39,216.09,218.32,225.71,199.42,230.24,241.05,,26.2,965,34,26.82,
28.07.20 11:15:51,21.97,193.85,228.94,239.4,226.35,226.68,213.87,223.77,243.36,254.38,225.71,172.91,225.71,227.97,240.39,224.42,166.07,217.05,225.39,215.77,217.68,225.71,199.11,229.92,240.39,,26.2,965,34,26.82,
28.07.20 11:16:07,22.23,193.24,228.94,238.74,226.03,226.35,213.87,224.1,242.7,254.38,225.39,173.21,225.71,227.32,239.4,225.06,164.3,216.09,225.39,215.45,218.32,226.35,198.49,229.59,239.73,,26.2,965,34,26.79,
28.07.20 11:16:22,22.48,193.24,229.27,239.4,226.35,226.68,213.23,223.77,242.7,254.72,226.03,171.72,225.71,227.32,239.4,225.39,163.42,215.45,225.71,215.45,218.32,226.35,198.18,230.24,240.06,,26.2,965,34,26.78,
28.07.20 11:16:37,22.73,192.93,228.94,238.74,226.03,226.03,214.18,223.77,242.04,254.04,225.39,172.02,225.06,227.97,240.06,225.39,162.53,214.82,224.74,215.77,218.32,226.35,196.63,229.92,239.4,,26.2,965,34,26.76,
28.07.20 11:16:52,22.98,192.01,228.62,238.09,226.03,226.03,213.55,223.77,241.71,253.04,225.39,168.74,224.74,227.65,239.73,225.39,161.94,213.55,225.06,216.09,218,225.71,196.01,229.59,238.41,,26.2,965,34,26.76,
28.07.20 11:17:07,23.23,191.39,228.62,237.76,226.03,225.71,213.55,223.13,241.71,251.36,225.06,165.48,224.42,227.32,239.07,225.39,160.77,213.55,224.74,216.09,218.32,225.71,196.01,229.92,237.76,,26.2,965,34,26.76,
28.07.20 11:17:22,23.48,190.78,228.62,237.43,225.71,226.68,213.23,223.45,241.05,250.69,224.74,164.89,224.42,227.65,238.74,225.06,159.6,213.23,224.74,215.14,217.37,226.35,195.09,229.59,237.1,,26.2,965,34,26.75,
28.07.20 11:17:38,23.75,189.25,228.3,236.44,226.03,226.35,212.28,222.81,240.06,251.69,224.42,164.6,225.06,226.68,238.09,225.06,159.6,212.6,224.74,215.14,217.37,225.39,194.78,229.92,236.44,,26.2,965,34,26.72,
28.07.20 11:17:53,24,189.25,228.3,237.1,225.39,225.71,213.23,222.81,239.4,251.36,225.39,165.19,225.39,227,237.76,225.39,159.89,211.02,224.74,215.14,217.68,225.71,193.85,229.59,236.12,,26.2,965,34,26.72,
28.07.20 11:18:08,24.25,188.02,228.3,236.12,225.39,226.35,213.23,223.45,238.74,250.69,224.74,162.24,225.06,227.65,236.77,225.39,156.96,210.07,224.1,215.14,217.05,225.39,192.62,229.59,235.79,,26.2,965,34,26.71,
28.07.20 11:18:23,24.5,187.41,229.27,235.13,225.71,226.03,213.23,224.1,239.07,250.35,225.06,161.06,225.71,227.32,237.43,225.06,157.55,208.81,224.42,215.14,217.37,225.39,190.47,229.59,235.13,,26.2,965,34,26.69,
28.07.20 11:18:38,24.75,187.11,228.62,234.81,225.06,225.71,212.6,223.45,238.09,250.02,225.06,157.84,224.74,227.32,236.44,224.74,155.8,207.23,225.06,214.5,217.37,226.03,187.72,229.27,235.13,,26.2,965,34,26.69,
28.07.20 11:18:53,25,186.19,227.97,234.48,225.71,225.71,212.91,223.13,237.1,250.02,224.74,156.96,224.42,227,234.48,224.42,154.05,206.92,224.74,215.14,217.37,225.39,187.11,228.94,233.83,,26.2,965,34,26.68,
