Measurement Name :,0728_Run4,,Generated On :,"28/07/2020, 12:23:13",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.07.20 11:47:53,3.55,214.43,219.19,222.38,231.73,203.13,234,206.25,201.89,191.72,185.32,214.74,226.88,193.25,215.06,211.59,208.44,202.51,184.72,197.56,210.96,193.86,201.58,225.59,187.75,,26.4,965,34,27.21,
28.07.20 11:48:08,3.8,212.85,234.65,222.7,261.22,251.14,228.17,249.14,237.59,209.07,210.96,237.59,242.52,220.46,192.94,237.59,228.81,215.69,222.38,223.02,222.7,221.74,215.06,243.84,226.55,,26.4,965,34,27.19,
28.07.20 11:48:23,4.05,220.78,233.02,223.34,229.78,223.98,224.63,223.66,227.2,204.38,220.46,222.38,241.86,209.7,184.72,216.65,209.7,196.94,214.43,207.19,238.25,226.55,234.98,229.46,213.48,,26.4,965,34,27.21,
28.07.20 11:48:38,4.3,236.61,237.26,221.1,251.14,207.82,228.81,225.59,225.91,223.98,226.55,229.14,228.17,207.5,194.17,221.1,210.01,176.29,225.59,210.33,230.11,202.82,193.86,237.26,219.19,,26.4,965,34,27.22,
28.07.20 11:48:54,4.57,212.53,231.08,227.2,237.92,235.3,233.02,231.4,233.35,214.11,223.98,225.59,235.3,217.92,200.03,213.16,230.11,192.33,216.33,216.96,234.33,219.83,207.5,228.81,223.98,,26.4,965,34,27.22,
28.07.20 11:49:09,4.82,220.78,232.05,241.86,248.47,220.78,223.98,225.91,230.75,220.78,220.78,232.05,244.83,229.14,211.9,241.2,215.69,193.25,216.96,228.49,216.01,219.51,224.63,229.78,216.01,,26.4,965,34,27.24,
28.07.20 11:49:24,5.07,239.56,251.47,235.63,241.53,226.23,227.2,234.98,237.26,221.42,238.57,242.85,232.7,223.34,212.53,244.83,220.78,203.44,213.79,212.53,235.3,216.33,207.5,226.23,231.73,,26.4,965,34,27.25,
28.07.20 11:49:39,5.32,209.07,226.55,223.66,238.25,230.75,218.55,237.26,225.27,199.72,217.28,230.75,248.14,213.16,184.41,220.15,211.27,198.17,206.56,230.75,224.3,206.88,212.85,225.27,217.28,,26.4,965,34,27.26,
28.07.20 11:49:54,5.57,234.98,223.66,218.87,228.81,218.87,217.92,223.02,228.81,202.2,221.1,223.66,228.17,211.59,205.31,215.06,214.74,202.51,213.79,206.56,220.78,200.96,220.15,227.52,214.11,,26.4,965,34,27.28,
28.07.20 11:50:09,5.82,217.28,234.33,222.06,236.94,205.63,230.11,235.3,217.6,207.82,216.01,231.4,234,225.59,200.03,225.59,207.19,212.85,211.27,223.02,226.88,226.55,216.33,232.05,216.96,,26.4,965,34,27.28,
28.07.20 11:50:24,6.07,252.47,234,224.95,251.47,236.94,227.84,253.14,226.55,212.53,229.46,253.14,242.19,206.25,175.99,243.51,227.52,203.13,226.23,218.87,241.86,217.28,227.84,243.51,226.55,,26.4,965,34,27.29,
28.07.20 11:50:39,6.32,224.63,221.42,228.81,260.54,221.1,237.26,225.59,227.2,200.96,236.28,213.79,234.65,210.64,185.93,219.51,225.91,209.38,202.51,213.48,244.5,209.38,216.65,227.52,222.38,,26.4,965,34,27.3,
28.07.20 11:50:54,6.57,234.65,224.95,223.66,259.53,236.28,233.68,250.47,229.14,234.33,231.4,259.87,237.59,213.16,194.78,256.16,224.3,192.64,217.92,223.98,232.7,213.79,221.74,232.05,215.06,,26.4,965,34,27.3,
28.07.20 11:51:09,6.82,232.38,245.49,230.11,248.47,221.1,245.82,237.59,218.55,214.74,219.51,255.15,233.02,238.25,185.63,235.63,229.78,199.72,215.06,228.81,234,225.27,236.28,249.8,235.96,,26.4,965,34,27.33,
28.07.20 11:51:24,7.07,238.9,227.84,227.52,231.08,217.92,239.23,235.63,227.84,221.74,219.19,241.86,243.18,216.96,206.25,270.42,209.7,196.63,218.55,216.01,234.65,215.06,219.51,242.85,219.83,,26.4,965,34,27.33,
28.07.20 11:51:39,7.32,222.7,221.42,222.7,235.3,207.19,220.78,231.08,220.15,212.53,201.89,237.92,226.23,218.23,177.79,220.15,201.89,182.9,209.07,194.17,232.7,199.1,234.65,223.02,209.7,,26.4,965,34,27.33,
28.07.20 11:51:54,7.57,231.73,224.3,231.4,246.81,224.3,240.21,233.02,235.96,208.44,236.28,237.92,233.35,209.38,182.3,231.73,251.14,220.78,243.84,194.17,234,223.34,208.13,238.25,224.3,,26.4,965,34,27.38,
28.07.20 11:52:09,7.82,228.49,238.57,229.46,250.47,234.65,255.15,242.85,237.26,258.52,250.14,251.14,243.51,227.52,202.51,244.83,252.81,202.51,232.38,229.78,237.92,231.73,242.52,245.82,238.57,,26.4,965,34,27.36,
28.07.20 11:52:24,8.07,235.63,234.33,225.91,253.81,219.83,257.51,239.56,224.95,221.1,235.96,260.21,240.21,225.91,179.59,222.7,244.83,181.39,233.68,228.17,232.05,221.74,229.78,246.81,228.17,,26.4,965,34,27.39,
28.07.20 11:52:39,8.32,244.5,223.02,218.55,216.33,214.43,245.16,225.27,236.61,214.11,220.15,234.98,236.94,210.96,196.01,222.38,232.7,201.27,229.78,210.33,228.17,221.1,202.51,235.3,219.83,,26.4,965,34,27.4,
28.07.20 11:52:55,8.58,215.69,231.4,219.83,245.82,218.23,230.75,248.14,246.48,215.69,217.92,247.81,231.08,219.51,174.2,235.3,242.85,203.13,216.33,227.2,218.87,207.82,229.14,235.63,221.1,,26.4,965,34,27.41,
28.07.20 11:53:10,8.83,230.75,239.23,234.33,244.17,207.5,259.53,243.51,223.34,230.43,222.7,260.54,237.92,232.05,190.19,238.57,237.59,191.11,223.66,220.46,252.47,215.69,207.19,241.53,242.19,,26.4,965,34,27.43,
28.07.20 11:53:25,9.08,246.48,229.78,237.26,238.9,241.53,249.47,236.61,236.28,227.52,223.02,247.48,251.47,228.81,186.54,254.48,217.92,193.86,217.28,223.34,236.94,208.13,232.05,228.81,236.94,,26.4,965,34,27.43,
28.07.20 11:53:40,9.33,258.18,249.8,234,242.19,234.65,246.48,237.59,247.15,236.94,240.87,267,247.15,239.88,207.5,235.96,240.87,203.13,232.38,228.17,243.18,235.63,225.59,267,249.8,,26.4,965,34,27.46,
28.07.20 11:53:55,9.58,212.85,231.73,233.02,247.48,220.15,246.15,240.87,212.85,230.11,217.6,243.51,243.51,229.78,185.63,215.69,235.96,197.86,223.98,218.23,228.17,195.71,228.17,232.38,223.66,,26.4,965,34,27.46,
28.07.20 11:54:10,9.83,231.73,233.02,233.02,231.08,210.33,250.47,238.25,236.61,214.74,236.28,254.15,228.81,208.76,166.2,229.14,239.23,218.23,211.27,199.72,215.06,237.26,226.23,239.23,217.6,,26.4,965,34,27.47,
28.07.20 11:54:25,10.08,224.3,231.08,235.63,249.8,207.19,243.18,240.21,245.82,236.61,227.84,236.28,240.54,230.75,184.11,239.88,236.28,208.76,216.01,233.02,236.94,210.96,237.26,243.51,242.52,,26.4,965,34,27.49,
28.07.20 11:54:40,10.33,215.69,234,222.7,236.28,210.64,237.92,217.6,231.73,236.94,196.01,247.15,233.35,236.28,155.67,232.05,231.08,200.96,227.52,187.75,237.26,192.94,234.33,224.3,227.52,,26.4,965,34,27.51,
28.07.20 11:54:56,10.6,252.14,248.81,225.27,255.83,222.38,260.54,244.17,223.34,238.57,229.14,258.52,239.56,235.63,196.94,251.81,252.14,181.09,229.78,211.27,245.16,239.23,252.47,250.8,237.92,,26.4,965,34,27.51,
28.07.20 11:55:11,10.85,234.65,222.7,229.46,235.3,216.01,266.66,244.5,223.98,205,226.55,239.88,252.14,227.52,163.55,241.86,223.66,216.01,210.64,206.88,241.53,214.74,238.25,244.83,233.02,,26.4,965,34,27.51,
28.07.20 11:55:26,11.1,223.98,232.38,219.51,223.34,218.55,242.52,236.61,225.59,227.2,205.94,266.32,227.52,213.16,163.55,229.46,230.43,198.17,220.78,206.25,235.63,222.06,239.23,230.75,217.28,,26.4,965,34,27.53,
28.07.20 11:55:41,11.35,239.23,235.3,220.15,234.33,234.65,243.18,249.14,235.3,210.01,209.07,259.87,244.83,220.46,172.71,229.46,227.52,207.82,215.69,207.5,228.17,199.72,213.79,222.06,228.49,,26.4,965,34,27.54,
28.07.20 11:55:56,11.6,218.87,213.48,219.83,217.28,201.27,249.14,215.38,219.83,197.86,210.01,243.51,212.53,195.4,152.2,231.08,213.48,177.79,194.48,213.48,228.81,194.17,208.13,209.38,209.07,,26.4,965,34,27.54,
28.07.20 11:56:11,11.85,227.2,244.17,231.08,260.88,242.52,257.51,237.92,229.14,219.51,216.01,272.49,242.85,234.33,192.94,240.87,213.16,191.72,215.06,210.64,238.25,220.15,243.84,256.83,216.65,,26.4,965,34,27.55,
28.07.20 11:56:26,12.1,202.82,225.27,202.51,210.64,215.38,238.25,226.55,198.48,231.4,204.07,223.66,206.56,202.2,147.6,232.38,214.74,167.67,213.48,193.56,214.11,212.22,229.14,229.46,221.42,,26.4,965,34,27.58,
28.07.20 11:56:41,12.35,223.98,212.85,216.96,238.57,216.01,240.54,230.75,217.28,202.2,209.38,261.56,236.61,219.19,158.58,224.3,232.7,173.6,221.42,187.75,225.91,229.78,200.03,243.51,221.1,,26.4,965,34,27.58,
28.07.20 11:56:56,12.6,238.9,244.83,222.38,231.4,214.43,247.81,231.4,213.79,216.33,221.74,258.18,249.14,210.96,164.14,225.27,234.65,227.84,210.96,198.79,219.51,214.43,246.81,245.49,218.55,,26.4,965,34,27.61,
28.07.20 11:57:11,12.85,257.84,235.96,237.26,253.48,234.98,258.52,242.52,228.17,233.68,235.96,271.11,241.53,207.19,182.9,247.48,239.88,232.38,214.43,215.06,228.81,216.01,270.77,256.16,232.05,,26.4,965,34,27.61,
28.07.20 11:57:27,13.12,225.91,235.3,231.08,237.59,216.65,225.59,233.02,200.03,230.75,215.69,258.18,210.64,227.84,157.42,219.51,211.27,197.25,209.7,221.74,215.06,198.48,216.96,225.59,204.38,,26.4,965,34,27.61,
28.07.20 11:57:42,13.37,260.88,241.53,246.15,240.54,235.3,244.83,248.14,216.96,250.8,231.4,282.89,248.81,237.92,173.6,246.48,240.21,210.33,220.15,228.49,226.23,224.63,205,240.54,227.2,,26.4,965,34,27.63,
28.07.20 11:57:57,13.62,243.51,240.87,219.83,256.5,231.08,254.15,241.86,222.38,243.84,234.98,270.77,246.81,220.15,165.9,240.87,264.28,208.13,217.28,205,217.28,224.63,223.02,220.46,246.81,,26.4,965,34,27.65,
28.07.20 11:58:12,13.87,238.9,199.72,208.13,218.55,202.82,225.27,216.01,193.86,235.96,170.04,238.9,240.21,219.83,155.38,221.74,194.78,193.25,216.65,174.2,227.84,193.25,191.41,235.96,200.65,,26.4,965,34,27.65,
28.07.20 11:58:27,14.12,228.49,250.8,234.65,247.48,231.73,247.81,236.28,238.25,234,218.23,274.9,234.33,234.98,162.67,222.7,234,198.79,227.2,223.02,234,214.11,241.86,231.08,218.23,,26.4,965,34,27.68,
28.07.20 11:58:42,14.37,254.48,232.05,232.38,249.47,196.32,264.28,240.21,234.98,246.81,251.47,284.98,251.47,221.74,167.38,228.49,258.18,200.96,232.7,216.33,241.2,244.17,242.52,252.81,236.61,,26.4,965,34,27.68,
28.07.20 11:58:57,14.62,245.82,236.61,240.87,242.19,229.78,268.71,237.92,235.3,241.53,246.48,291.67,236.94,247.15,167.08,249.14,231.4,201.27,228.81,197.25,249.47,237.92,260.88,235.3,240.54,,26.4,965,34,27.68,
28.07.20 11:59:12,14.87,236.94,259.19,224.3,262.58,211.27,252.14,232.05,239.56,235.96,226.55,277.32,241.86,230.11,161.21,228.17,238.9,215.06,217.92,200.96,233.35,219.83,256.16,227.52,220.46,,26.4,965,34,27.69,
28.07.20 11:59:28,15.13,225.91,235.63,223.98,256.5,251.14,262.92,234,245.82,221.74,216.65,265.3,230.11,223.02,155.38,242.19,245.16,198.17,209.07,215.69,238.25,224.95,223.66,226.55,227.2,,26.4,965,34,27.72,
28.07.20 11:59:43,15.38,234.98,233.02,216.65,238.9,207.5,256.5,223.02,214.74,216.65,216.01,263.94,246.48,213.48,122.02,242.85,241.86,199.1,203.44,194.48,220.15,213.48,217.92,229.46,219.51,,26.4,965,34,27.72,
28.07.20 11:59:58,15.63,246.48,257.84,216.33,250.47,211.9,257.17,239.88,221.1,230.43,223.02,290.26,238.57,230.11,155.67,240.87,237.26,213.16,233.35,216.96,231.08,227.84,246.15,239.23,228.81,,26.4,965,34,27.75,
28.07.20 12:00:13,15.88,240.87,250.8,233.02,250.8,228.17,254.82,234.98,225.91,217.6,222.7,298.78,255.83,244.17,169.74,270.08,231.08,209.7,222.38,221.42,242.19,221.1,279.75,248.14,238.9,,26.4,965,34,27.76,
28.07.20 12:00:28,16.13,257.84,261.9,266.66,262.92,236.94,254.48,239.56,235.3,257.51,230.43,286.39,259.87,232.38,179.89,253.14,254.15,197.25,210.96,203.76,253.81,216.96,245.49,261.22,256.5,,26.4,965,34,27.76,
28.07.20 12:00:43,16.38,228.17,242.52,235.3,245.16,219.51,264.96,234.33,245.16,247.48,230.75,282.19,249.47,231.08,158.29,225.91,243.84,193.56,229.46,204.07,203.76,242.19,234.65,227.84,219.83,,26.4,965,34,27.78,
28.07.20 12:00:58,16.63,224.95,233.68,248.14,240.54,209.38,256.5,234.33,244.17,242.19,222.06,275.24,227.52,211.27,165.9,211.27,247.81,211.9,228.49,188.97,220.78,231.4,230.43,253.48,199.1,,26.4,965,34,27.79,
28.07.20 12:01:13,16.88,243.51,224.95,243.84,228.81,246.48,256.83,225.91,228.81,210.64,210.01,269.05,233.02,222.06,158.58,234.65,245.82,216.96,208.76,215.38,241.2,215.38,192.64,238.25,220.78,,26.4,965,34,27.79,
28.07.20 12:01:28,17.13,241.2,211.59,234,235.3,223.34,243.51,228.49,217.28,234.33,233.68,266.66,233.02,213.16,160.92,255.83,247.15,192.02,209.38,185.93,229.46,244.5,255.15,228.17,214.74,,26.4,965,34,27.79,
28.07.20 12:01:44,17.4,242.19,241.2,229.14,241.53,227.2,268.37,234.98,220.46,259.53,226.55,261.9,232.38,231.08,156.26,237.92,251.81,194.17,226.23,195.4,235.96,210.01,270.42,250.47,233.02,,26.4,965,34,27.83,
28.07.20 12:01:59,17.65,240.87,242.52,239.56,244.5,210.33,265.64,244.17,227.52,232.7,214.43,288.5,230.11,203.76,154.23,236.94,242.85,213.79,218.55,200.34,234,225.59,225.91,236.94,240.21,,26.4,965,34,27.83,
28.07.20 12:02:14,17.9,248.81,243.18,244.5,253.81,239.88,263.6,248.81,249.14,238.9,255.83,282.19,268.03,245.16,178.39,256.5,248.81,215.38,220.46,212.53,234.65,228.17,245.49,235.3,236.61,,26.4,965,34,27.83,
28.07.20 12:02:29,18.15,270.08,234.98,239.88,260.88,239.23,279.75,237.92,228.49,245.49,221.74,280.79,267.34,202.2,151.34,243.84,247.81,233.35,225.27,217.92,227.52,210.64,271.11,237.92,231.73,,26.4,965,34,27.85,
28.07.20 12:02:44,18.4,252.47,230.43,238.25,247.48,248.14,254.82,241.86,221.42,269.4,233.02,263.94,234.33,239.88,165.9,259.87,214.43,219.19,223.98,219.19,230.11,209.7,249.8,225.27,231.08,,26.4,965,34,27.86,
28.07.20 12:02:59,18.65,261.9,249.14,257.51,256.16,242.52,275.59,241.86,236.94,235.3,256.5,265.3,259.53,223.98,167.67,248.81,263.6,234,221.1,197.25,225.59,192.33,265.3,247.15,240.87,,26.4,965,34,27.88,
28.07.20 12:03:14,18.9,259.87,228.49,220.15,246.48,214.43,260.88,214.74,231.08,225.27,200.65,249.8,241.2,208.44,133.71,239.56,228.17,217.28,218.23,188.66,232.7,205.94,216.01,240.21,226.23,,26.4,965,34,27.89,
28.07.20 12:03:29,19.15,257.51,226.88,230.43,237.59,216.33,271.11,233.35,216.96,250.8,224.3,286.74,238.9,203.44,147.32,245.16,237.92,211.59,219.51,213.48,209.7,223.66,276.97,255.15,229.14,,26.4,965,34,27.89,
28.07.20 12:03:44,19.4,235.96,231.08,234,233.68,222.06,258.52,224.95,223.02,264.96,227.84,274.9,233.35,200.34,164.14,248.47,257.51,224.63,225.59,207.19,253.48,210.64,229.78,247.48,228.17,,26.4,965,34,27.91,
28.07.20 12:04:00,19.67,270.77,245.49,233.35,260.88,238.57,285.69,246.48,252.81,236.61,236.28,290.61,251.14,234.65,148.18,246.48,260.88,222.7,222.06,205,258.86,234.33,275.59,243.84,254.82,,26.4,965,34,27.91,
28.07.20 12:04:15,19.92,251.47,235.96,224.63,232.05,232.38,267.68,228.17,219.51,253.14,234.33,271.11,230.75,234,167.08,233.35,238.9,219.83,231.73,199.1,222.38,231.08,256.5,236.61,225.91,,26.4,965,34,27.93,
28.07.20 12:04:30,20.17,251.47,236.28,224.3,231.73,231.73,267.68,228.17,220.46,251.47,233.35,271.45,230.11,233.68,166.2,233.35,238.57,219.51,231.73,199.1,222.7,231.08,255.49,236.28,224.95,,26.4,965,34,27.93,
28.07.20 12:04:45,20.42,252.14,236.61,224.3,231.73,231.4,267.68,227.84,219.83,250.47,234,271.11,230.11,233.68,165.61,233.68,238.25,219.19,231.73,197.86,222.38,230.43,255.49,236.28,224.63,,26.4,965,34,27.9,
28.07.20 12:05:00,20.67,253.48,235.96,223.02,231.4,232.05,267.34,227.52,219.83,247.81,234,271.11,229.78,234,164.73,233.35,237.92,219.83,231.08,197.25,222.7,230.75,255.49,235.96,223.34,,26.4,965,34,27.86,
28.07.20 12:05:15,20.92,253.48,237.26,222.06,231.4,231.73,267.34,228.49,220.78,244.83,233.68,270.42,230.11,234,164.73,233.68,237.92,220.15,231.4,195.09,222.38,231.4,256.5,236.28,222.7,,26.4,965,34,27.83,
28.07.20 12:05:30,21.17,253.14,235.63,219.83,231.4,232.05,264.96,227.84,219.83,242.85,233.02,269.74,229.78,233.02,162.67,232.7,237.26,219.83,231.08,194.48,222.06,230.75,256.83,235.96,220.46,,26.4,965,34,27.8,
28.07.20 12:05:45,21.42,253.81,236.28,220.78,231.73,231.73,266.32,227.84,220.15,241.86,233.68,270.42,229.78,233.68,161.79,233.68,236.94,220.46,231.4,193.25,222.38,230.43,257.17,236.28,219.83,,26.4,965,34,27.79,
28.07.20 12:06:00,21.67,253.48,235.3,218.55,230.75,232.05,264.28,227.84,220.15,238.9,233.35,268.37,229.14,233.35,159.46,232.7,235.96,220.15,231.08,189.58,221.74,229.78,256.5,235.63,217.92,,26.4,965,34,27.76,
28.07.20 12:06:16,21.93,254.15,235.63,216.65,231.4,231.73,264.28,227.84,219.83,236.94,233.68,267.68,230.11,233.35,156.55,232.7,235.3,219.83,230.75,190.19,222.06,230.11,256.5,235.96,216.96,,26.4,965,34,27.74,
28.07.20 12:06:31,22.18,253.48,235.3,215.69,231.08,232.05,263.6,227.84,220.46,234.98,233.02,268.03,230.11,233.35,153.07,233.02,234,220.15,230.11,188.66,221.74,230.11,256.5,235.63,215.38,,26.4,965,34,27.72,
28.07.20 12:06:46,22.43,253.14,234.98,214.11,231.08,231.4,262.92,227.52,220.46,233.35,232.38,266.32,229.14,233.02,151.34,232.05,234.33,220.15,230.11,187.14,222.06,229.78,256.16,235.3,213.79,,26.4,965,34,27.69,
28.07.20 12:07:01,22.68,253.48,235.63,212.85,230.75,231.73,262.58,227.84,220.15,232.7,233.68,266.32,229.78,233.02,149.61,232.7,233.68,220.15,231.08,185.93,222.38,230.43,256.16,235.3,214.43,,26.4,965,34,27.68,
28.07.20 12:07:16,22.93,253.48,235.3,210.96,231.73,231.4,262.92,228.17,220.46,231.73,233.02,265.98,230.11,233.35,148.46,233.02,233.35,220.15,231.4,185.93,222.06,230.43,255.83,235.96,213.48,,26.4,965,34,27.65,
28.07.20 12:07:31,23.18,253.48,234.98,210.33,231.4,231.08,261.9,227.2,220.15,229.46,233.02,263.94,230.11,233.02,145.03,233.02,233.02,219.83,230.75,184.41,221.74,230.11,255.83,235.63,211.9,,26.4,965,34,27.64,
28.07.20 12:07:46,23.43,253.14,234.65,208.13,231.73,231.73,261.9,227.2,220.78,228.49,233.35,263.26,230.11,233.35,144.17,233.02,232.38,220.46,231.4,182,221.74,229.78,255.49,235.3,210.96,,26.4,965,34,27.63,
28.07.20 12:08:01,23.68,253.14,235.3,207.19,231.08,232.05,261.9,227.52,220.46,225.91,233.35,263.6,229.46,232.7,141.33,233.02,231.73,220.15,230.43,180.49,221.1,230.43,254.48,235.63,210.01,,26.4,965,34,27.61,
28.07.20 12:08:16,23.93,253.14,234.98,206.88,231.4,231.73,261.22,228.17,220.15,225.27,233.35,263.26,229.78,233.02,138.49,233.02,232.05,220.46,230.75,178.69,222.06,230.43,253.81,235.96,209.07,,26.4,965,34,27.6,
28.07.20 12:08:31,24.18,252.14,234.33,205,230.75,231.08,259.19,226.88,220.46,222.7,233.02,261.22,229.78,232.7,136.52,232.7,231.08,219.51,230.11,177.49,221.1,229.46,252.14,234.98,206.88,,26.4,965,34,27.57,
28.07.20 12:08:46,24.43,252.47,234.65,206.25,230.75,230.75,259.87,227.52,220.46,222.38,233.02,260.54,229.14,232.05,132.02,232.38,230.75,220.15,230.75,175.99,221.42,229.78,251.81,235.3,206.88,,26.4,965,34,27.55,
28.07.20 12:09:01,24.68,251.81,234.65,205.94,231.4,230.75,259.53,227.2,219.83,220.15,232.7,259.87,229.14,232.38,130.9,232.38,230.11,219.51,230.11,175.1,221.1,229.78,250.14,234.65,205.63,,26.4,965,34,27.54,
