sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
WSH056,195,0.22977312336220776,-0.2649319930845693,-0.0159785211758024,0.05726786311485322,0.17075778977881137,-0.05687202340904214,0.11214701169965652,0.0754805850755143,-0.022854710963654892,0.03189841235495899,0.007833081084283123,0.04608003259723717,-0.03636955327723655,-0.020803435123464442,0.07979377802143396,-0.017513630603220046,0.007524124275978523,-0.04521458627815298,0.025232132048805422,0.008584436791787088,0.01036791919556539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH057,196,0.3314511271619142,0.19011640875609606,-0.010433861525999049,-0.059940414855568766,-0.053222615583277816,0.13013182622650038,-0.08532188128149036,-0.07644040227153827,-0.07692877952017699,-0.055920720696611935,0.004952819981380679,0.016403473494729946,0.047683887240808145,0.08852548617162698,-0.02721264043030199,-0.08925016210238321,-0.057917693386641045,0.005786726036895247,0.014923510155153471,-0.005037922484439013,-0.004666894042821045,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH058,197,0.24712779228949974,-0.1031979071208365,-0.13260211535905322,0.17021176116458475,-0.08405386126416876,-0.05180154596245225,-0.010231317815894895,0.0954052520461638,0.00497917413687923,0.10182574669710183,0.1166081149145356,-0.012530308528114386,-0.02727278060450122,0.0022259850183306232,-0.02040813737522074,-0.06782475616330283,0.0003708544440063025,-0.04630785937748401,-0.047027167395852575,-0.013421126154134454,-0.007853369170114515,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH059,198,0.2095588090202936,0.21738939014066258,-0.07546788467190055,0.07068091035987217,-0.021582406178136025,0.15661118268634333,0.08796162181573508,-0.05999668074626693,0.07262927550833691,0.05967329571955623,0.013447724433011865,-0.08379415454971531,-0.0017484090156341125,-0.04144066849578135,-0.022027811208704375,-0.07379570098057975,0.06748828441096305,-0.03413819287034995,-0.0002981587268337326,0.0015263153467070338,-0.00020237271773856897,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH060,199,0.30181041017408067,0.023688723266345565,0.07702705281127425,0.1659065663366435,0.14856211499036637,0.11793827582216242,-0.005289621606684673,-0.08522156067787787,0.08566048850447944,0.025964582563622926,-0.07486350192262624,0.10873313414336441,-0.05478090648084501,0.04960472570511652,0.09461135963373077,-0.01234186486474328,0.019112979153041613,0.011900954269309703,-0.009164113229940278,-0.01811469547143622,-0.0050592996689349575,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH061,200,-0.24127324050598287,0.09366163725636,0.18860223995126885,-0.12743507565131634,-0.11216724134656908,0.03686784751260893,-0.034671495369547604,-0.022475505636322703,0.010200927715195977,0.02303874641615191,-0.10653281820814146,0.03425030298796373,-0.08168026269563193,0.024785279109997036,-0.018609765410937645,-0.031836302856591794,0.07738418783196817,0.030333919257024868,0.011660355788574158,-0.0012604085551869964,0.0024171050537365843,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH062,201,-0.10702385442856654,0.09498837365421117,0.400703804369798,0.054959555826539525,-0.0474280854645993,-0.034025783978890944,-0.12024887944359408,0.03964318269300073,0.002219706434701205,0.03304152267044526,0.0073771406342026695,-0.09654900944685783,0.03025535586037094,0.014110073297839525,0.013947991800111853,0.02758772021644159,0.010578163542350603,-0.023217200452229185,0.03792508398961768,0.020100393882150135,-0.009074222526544065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH063,202,0.5315737154700639,-0.330911770098301,0.35743162137518103,-0.02713513240498333,-0.02030806939672699,0.08174245560603652,-0.010128845652993646,-0.04093852338496172,-0.11410244242565608,0.047628194260659826,-0.04284486647628628,0.05228428791613876,0.027930465776522223,0.03558610403438688,0.030875885236684913,-0.007417107497384667,0.0021380246133702627,-0.042097519137703515,-0.007226360131168856,0.01535588115701465,0.00011829700137446938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH064,203,-0.43000050913190924,-0.048009458196155576,-0.03481901858275203,-0.1231857534964516,-0.06097750883167544,-0.24793737614071404,0.016866605605908237,0.021299885522498507,0.03139801633803295,-0.06795047735770551,-0.009491786332418753,0.13644235677006744,0.053126977347590656,-0.08675096609239465,0.0029019072230938767,0.0008382678286431016,0.0015182724019494715,-0.002610226984790018,-0.009412039758533405,0.008868514082822432,-0.0038292917625304557,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH065,204,-0.3024958202523835,-0.06708683163336111,0.12018424368922118,-0.06884518497945866,-0.13014963980080066,-0.1505882053476676,0.047525062827036876,-0.08451685824285875,-0.033521961830252175,-0.00927446855177539,-0.03323898079532539,0.01768156832849556,-0.12283913757748914,0.08194352655623985,-0.06579579492673646,-0.0020643179416351743,-0.05728439157947179,-0.051234425834073755,0.00034377468164484444,0.009345633854923936,0.00041140099888440393,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH066,205,-0.15779355700237765,0.27250017314260966,0.26706767107207185,-0.0638912718369272,-0.1200246297316676,0.07345712448724745,0.00716221642155858,-0.04761586387250979,-0.0062906007143940885,0.012463096315554659,0.022906913359531482,0.06883741560166909,0.05731532377613309,-0.06059718412368342,0.07469439825167386,0.004394814614836487,-0.060858718581437224,-0.0013365654264624795,-0.014905636907254535,-0.016393804131324543,-0.0027675810201214426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH067,206,-0.17324076314263456,0.2108775731349407,0.22407769602983102,0.013263531269477567,-0.004317004917681002,-0.08528882904593701,-0.12807637194527505,0.014646491966534914,0.024235384711766998,-0.13248458296948434,-0.018425124350124146,-0.09719767971139337,-0.0522710945346888,-0.027844880899724173,0.026902066204924423,-0.04163214670849859,0.010089808094799483,0.008236925002736586,0.01034402338020183,-0.03531329686433111,0.008297493551907849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH068,207,-0.15385944016229952,0.17641199905314475,0.34237115694990466,0.090339671073301,-0.0009824448949843296,0.06849937336732467,-0.14375548612077557,-0.013218715162410907,-0.03684451079809561,-0.04920461105295076,0.03273021454159082,0.02296524832547607,0.014065256590786281,-0.00651021745397626,-0.08128557249734354,0.05227930707147877,0.0057117245614220465,0.014274978693579105,-0.03698825198550468,0.016321151937842712,0.0015832475418406026,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH069,208,-0.13017244307438006,0.30773652991546296,0.12740046545306008,-0.15747872791045192,0.1791198120330998,-0.18109352716735558,0.10730817585457937,-0.04356028032435066,-0.006772328592250791,0.11172000140566785,-0.004411983418369333,-0.07327889905642658,-0.05315268052882138,-0.03705383406315222,-0.03907754139274754,0.011190822119303341,-0.01811162777726739,-0.020355538106658876,-0.0010142800858418506,-0.0030589887262567226,-0.005080614915306276,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH070,209,0.4167873494806839,0.26906714477902277,-0.06071425631535208,-0.07645385376825427,0.20462971613388056,0.020942064753542638,0.07275767634326423,0.08870064883839604,-0.03474699717682959,-0.09391222170576301,0.12939097307118863,-0.038124815399480566,0.05273620118052785,0.03124105435797647,0.01791873656710612,0.0445262476257251,0.02380190906571216,-0.004164318400840663,0.005788564332237083,0.00913774381284186,-0.0035616478690823944,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH071,210,0.20175994779243547,-0.01669272152948361,-0.08989092805212386,0.11950572827956625,-0.051374124708397605,0.06621611926943227,-0.08975249064369387,0.09949691502869173,0.08885715767786431,0.09996595949907977,0.030633357120743044,-0.047175436787484405,-0.03251580108142634,0.0314060124713876,-0.02282518379965759,0.04239542912851075,-0.033890505617331215,0.017804084087920558,0.0449949913938913,-0.008384031253036701,-0.011565347097081347,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH072,211,0.3203717351052792,0.08225108650855523,-0.16059988591910085,-0.3093621682922654,-0.06614307098098304,0.04536697643546023,-0.1534685415081414,0.15044873746251247,-0.02046584816270964,0.07632771415476977,-0.04246213229640995,0.06969648539673415,0.012948946319636764,-0.088253999717604,-0.014507138449035135,0.009039581467497539,0.026061732968953928,-0.0028635200627021807,0.0010507231164557848,-0.013278490280255548,-0.004862695094190975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH073,212,0.11896334814544113,-0.025070355067834893,-0.09990645085851459,0.10374025180143337,-0.07246942750696111,0.1161957584404688,-0.11959090353185467,0.10201582629011552,0.080338650459557,0.08180825104073046,0.0035215254193530702,0.01623039574120922,-0.06643223650608493,-0.05772371856225285,-0.0007569531983155269,0.051853433063859825,-0.018864340559237684,0.00514508929886959,-0.0038222109983352564,0.02953777477242548,0.018114869030407946,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH074,213,0.41039777857805704,-0.23306139155086503,-0.011594558933035752,-0.03715993306480246,0.1877152389994663,-0.04137575430504058,0.005865975241166674,0.06308315806734645,-0.05509416363680832,0.07171803717108144,-0.08719742651637497,0.04655193720630586,0.03739269834378778,0.04994342750757611,-0.07511204649117463,0.019107380906393603,0.03786987958505448,0.04863387035703584,-0.006684045872136711,-0.014301402552249444,-0.005705694128995679,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH075,214,0.13181577733865257,-0.19375011792770316,-0.1110113402305128,-0.08622703973978363,-0.19624162505351295,0.024871879026368733,0.07325201277851048,0.03568474218689577,-0.07337266619083907,-0.04567251383865264,0.02712480865076855,0.08908298683106948,0.009140366842415908,0.08206091028478386,0.01759709955150924,0.0016600535429837167,0.0013668332075730647,0.0014492845608890877,0.029642712335603647,-0.0034303098734356054,0.007557266771039666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH076,215,0.5533106676562672,-0.504093637785144,-0.20213748104513848,0.029246155503021197,-0.03314599370746317,-0.13242110360175774,-0.1686280657978394,-0.2069574296841026,0.07612045325908531,-0.0554661335583872,0.06985550168866517,-0.047049551929490736,0.06727543254435181,0.055318228654127395,-0.004585595160822287,0.029812629585619747,0.030660405559129553,-0.0005690493055293792,-0.002273722658154398,0.0023972566047712036,0.003235263877753184,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH077,216,0.42219805067490135,0.11294240241067188,-0.11339713897720115,-0.02957339412524924,-0.05445133091166391,-0.05169680423521389,0.06940312944588609,-0.05236240657555236,-0.0943050083835699,0.15589370242571143,-0.04108584459185029,-0.11835603912126097,0.05529577980516304,0.02257941989414264,0.041674184400317976,-0.008371770044327227,-0.034797925799484986,0.033012670627622254,-0.025267844775289493,0.004240838282546022,0.008550179097238464,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH078,217,0.6208603144046411,0.21284972903917915,-0.14255265064687478,-0.2731380870926423,0.05997573014943261,-0.0345551824770962,-0.1461891806247031,-0.18250611069566824,0.10884844894379461,-0.0028703678244439714,0.006495994385281171,-0.005090707335819239,-0.004301499140432152,-0.061555197100523686,0.032011453272120995,0.011475713015598259,-0.016333611819617476,-0.01900971546048663,0.0017138727931236635,0.0047230610841601135,0.001940285372581342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH079,218,0.019169368829809956,0.41293791534819846,0.15797084670009237,-0.008523663477080074,-0.008093645241549697,-0.19992741157519892,0.09911596022298948,0.030386692700703648,0.12817533760093483,-0.04306045393646526,0.07971136590545036,0.027211480497162384,0.042836595211631766,0.11089032017385562,0.015860090824253416,0.012901885088814796,0.03904551200561685,0.015198983431059312,-0.01669505468080887,0.004302642321720982,0.003950111039100199,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH080,219,0.3792703147141624,0.5578344313365575,-0.2061302154799225,0.2669221701254806,0.00980809842547515,-0.18731553413192079,-0.02330195924690744,0.17468624566954505,-0.08859584216212518,-0.07132879595775961,-0.05715788866844319,0.03487928657515917,0.04726765385432972,-0.025830511101060757,-0.01135395584017435,-0.02772617149764654,-0.02567132247033387,-0.0058495011152093854,0.017647855920578836,0.0028348977162550404,0.003165425781551951,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH081,220,0.12242646953641752,0.022517532357011337,-0.16503711000078902,-0.023592884863387325,-0.17209891041246184,0.020309815244557338,0.1747109988498097,0.06888444225014381,0.2410728462374631,-0.009706105619724487,-0.06678618705988637,0.0332091065376512,-0.005297006556870104,0.03652203827053115,-0.03776230801170052,-0.010434197974372634,-0.014496847146428049,0.012505815173711392,-0.004494524335563386,0.010994498596828333,-0.002532664519192224,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH082,221,-0.4444428288567564,0.21767710317941674,-0.34083850586790637,0.29963318334279065,-0.01444602013329965,-0.09220952336769192,-0.0029127800757988613,-0.26754617534892783,-0.09003457426584559,0.018571879485724363,-0.11419556167302115,0.031046819805118177,0.012599349007719161,-0.04353122003838147,-0.022538657624043064,0.029177187912549613,0.020907005131098506,-0.0015848137027877044,0.011617851691463359,-2.9381912510648154e-05,-0.00139868735125927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH083,222,0.4319203647165914,-0.4727450948744791,-0.032243112104901946,-0.060242687775365865,0.1755393526748074,-0.10821835053777525,-0.006648336958008632,0.015385378073141153,-0.052317984138718784,-0.09010189952025544,0.051247617495434945,-0.01692221570576705,-0.10635389925145752,-0.050436029777391554,-0.036960348299683414,-0.057376235092214185,-0.041140873221394224,0.05126523145932571,-0.0015082766120034438,0.0037720653067674255,0.0017977086657236855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH084,223,0.16691298352102157,0.312957071341165,-0.11163970734728515,0.029655369897170596,-0.04226607355166611,0.2019073269537736,0.034655152230738125,0.014502881560867008,-0.17185607288629015,-0.04183661778731097,0.06251935559317351,0.02157792367721158,-0.08508484031077236,0.01990026647270831,-0.005707262211045616,0.06198365946897353,0.018438472424627803,0.009439209285203112,-0.0175578667537614,-0.005484867714940886,0.002980735818154069,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.4698595842518439,0.17451332079161366,0.09284260901569881,0.047079566917538784,0.03832176329507533,0.03733806961464102,0.026070905186237472,0.02435515968736111,0.017550750783410618,0.014985447463674166,0.013641423469722521,0.01088576350117834,0.00834379171775075,0.007875461375356088,0.004987554004098032,0.004366604373237854,0.0031416868615379893,0.0021840840214613793,0.000942119588364499,0.0005867592858729604,0.00012757479432458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
