sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
199	WSH060	WSH060_S44_L001_R1_001.fastq.gz	06a49cc53ad2e022ef3f9f27057aa2d2a326a067143ce9117a56191473749904	WSH060_S44_L001_R2_001.fastq.gz	fadc4c5d5e5b7bc2d493a733a2b5ea0a545e044c64d2679941c269bd6b0d604d	2.194796587703497	1.1338238792781157	0.023111171532474595	1.129473541107297	0.0228052883798389	0.003160792577235496	0.00016993508479760732	0.001189545593583251	0.00013594806783808586	1.0	0.0008156884070285151	0	0	0.0657818713251538	0.03242361417938347	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
212	WSH073	WSH073_S10_L001_R1_001.fastq.gz	4b047f2e05faf06b95583e2e1462dc5837575da5c391aa5486f7d8951173d4d9	WSH073_S10_L001_R2_001.fastq.gz	6f97eb3a65e91933e6e91e9368376e2743155588ee07b17b4c6e55022897daca	2.3117714871269373	1.1232227488151658	0.02510567439477392	1.1014047222578027	0.02459331369283976	0.021391059305751248	0.0004269672516118014	0.0004269672516118014	8.539345032236028e-05	1.0	0.002134836258059007	0	0	0.06434396481789847	0.02826523205670125	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
188	WSH049	WSH049_S7_L001_R1_001.fastq.gz	ce87e97efb97feef2c42f64ef982af5597144d2d1aa676e30c4b4fc2c916f790	WSH049_S7_L001_R2_001.fastq.gz	4d8cee490f5702cbe4377e7c1055c9c7cc5a03373d76b52a65f94a99bb5e990a	2.178529609606617	1.1060813672488103	0.022795784648346994	1.0958419492264382	0.022422083260669176	0.009641495802087745	0.0002491342584518797	0.0005979222202845113	0.00012456712922593986	1.0	0.0010463638854978949	0	0	0.06370362988614565	0.03071825406711677	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
213	WSH074	WSH074_S22_L001_R1_001.fastq.gz	f02b3f2daaa2101d6bff490af106d95b38d44d76c12ef52dc19606fae90073a0	WSH074_S22_L001_R2_001.fastq.gz	196ea2d00d453743e840e4ed672546a4d7958a2c7e3eae29e4c6a4f07969188e	2.5813258016281773	1.133410865592291	0.027994683502242896	1.1148031234424323	0.02728858614387772	0.017777039375311512	0.0005399568034557236	0.000830702774547267	0.0001661405549094534	1.0	0.0018690812427313507	0	0	0.06786841668051172	0.03318657584316332	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
197	WSH058	WSH058_S20_L001_R1_001.fastq.gz	760f727b331bc797a723bcece4aa21b7a27aa495ce824a4fec78b5a80bc6679a	WSH058_S20_L001_R2_001.fastq.gz	5c327478af7514bfe3ae4066ed10c141908575bc6eb816fef27c632257a25666	2.226422417138865	1.119071644803229	0.025459908406427076	1.1031980128851975	0.02499417837460219	0.013700225102848716	0.00038810835985407126	0.002173406815182799	7.762167197081425e-05	1.0	0.0018629201272995421	0	0	0.06295117596833036	0.02934099200496779	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
223	WSH084	WSH084_S47_L001_R1_001.fastq.gz	af1f9d1ed9091f5385ebe2e6140e6077cf52fba83bfca849b4238771bff92aaf	WSH084_S47_L001_R2_001.fastq.gz	0094cc17ab9fb9cde8e9e14ab0f2c017f6b98b1eebfd0ce3f5f6e17eba0a3c46	2.277708725451898	1.127561348059235	0.02564011506090415	1.112148868922902	0.02514293831457083	0.014844277140523457	0.0003906388721190383	0.0005682019958095103	0.00010653787421428317	1.0	0.0015980681132142477	0	0	0.060762100926879496	0.029688554281046907	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
219	WSH080	WSH080_S94_L001_R1_001.fastq.gz	bcc3d189a10fa8295699f3ee06ffd4a8643be4914956d1dcb768efab893c8aaa	WSH080_S94_L001_R2_001.fastq.gz	714c09f33cd77c8ebcdad443e2a92aafeae2f7f2435b3a555b45ab5a78f5c752	3.0553502037721545	1.082361861434935	0.024073547531039713	1.0676713107762297	0.02369443654629893	0.014690550658705335	0.0003791109847407829	0.0	0.0	1.0	0.004359776324519003	0	0	0.07601175244052695	0.02720121315515117	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
185	WSH046	WSH046_S66_L001_R1_001.fastq.gz	21b1e5c9b71c90179e59c2c1b779bed8ca9db1ceab94ec04a49fe76957e05ea4	WSH046_S66_L001_R2_001.fastq.gz	5097cb313223b7cd8d7d2d4bf7142af47ca75376d2ef0056cc2cb1304e318321	2.4014245738997713	1.110489273297719	0.025947596031544135	1.0947172051216822	0.02531162554057492	0.014627321292292038	0.0005087763927753752	0.0011447468837445943	0.0001271940981938438	1.0	0.0017807173747138134	0	0	0.05961163402018147	0.027261935046213857	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
221	WSH082	WSH082_S23_L001_R1_001.fastq.gz	0fe3ee77a6c921f3d5da247473586338fca32f024ce69cd9618d6ab570918150	WSH082_S23_L001_R2_001.fastq.gz	4d2e4cd9b9390545affd5e3ceb6b3172b1e2175270fe27b66300e6469b651eda	2.225768396888152	1.088317816605025	0.021011350593036604	1.0806338477235047	0.020724397398291034	0.0072375972452493305	0.00019130212983037878	0.00044637163627088384	9.565106491518939e-05	1.0	0.0014028822854227777	0	0	0.06816732559622497	0.0270692513709986	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
209	WSH070	WSH070_S69_L001_R1_001.fastq.gz	e84745f1f97d727cf272a0888c2b8a3268c8e84423b1da8c774a3ac3f9273ba7	WSH070_S69_L001_R2_001.fastq.gz	59e86eb08912b91d00ae00ed24d5a7eef40b1205b16b6b83c1114a2252e35a32	2.3404888141730247	1.1078494762705289	0.02422518211991896	1.0926764084658822	0.023794129057286954	0.014526488210698737	0.000301737143842407	0.000646579593948015	0.000129315918789603	1.0	0.002069054700633648	0	0	0.08263287210655632	0.02767360662097504	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
203	WSH064	WSH064_S92_L001_R1_001.fastq.gz	923a39f106bfd63aa0b66236072c0e97080d21dc46a6e6a45cbdde430d5876cc	WSH064_S92_L001_R2_001.fastq.gz	7dad6135f379b781b665786c9592a3a1bea5a6775206b9ef98f478006d6d66d7	2.1795622953644664	1.1034809581251077	0.024685507496122694	1.0914613131139066	0.024168533517146304	0.01158883336205411	0.00043081164914699296	0.00043081164914699296	8.616232982939858e-05	1.0	0.0019386524211614682	0	0	0.06466482853696363	0.028778218163019127	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
198	WSH059	WSH059_S32_L001_R1_001.fastq.gz	ea2ed05e57837110d73aeebc7cadbf8b828dbfd7dc07913b2e582e9ff8be1b5c	WSH059_S32_L001_R2_001.fastq.gz	6b9f33936b3ff67cbe84d6c920c5d5209518d23b8a9cf67b90fcfec36958a511	2.243587391288393	1.1250229349381673	0.025577043044291953	1.105207148361528	0.02506330042934204	0.018054383325382554	0.0004036549117463579	0.0017614032512568347	0.00011008770320355217	1.0	0.001724707350188984	0	0	0.07739165535209719	0.0303842060841804	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
189	WSH050	WSH050_S19_L001_R1_001.fastq.gz	6c178aed85914bf9fe4cf7ddf973bf6ef9bdc70d300f7c0f54da62ab97b32fe6	WSH050_S19_L001_R2_001.fastq.gz	c473e2355be0f6c4035573efcb929095960487b3eff876de650ddf5df26391a6	2.19184802463337	1.11739992693492	0.023145973592192476	1.1057095141172173	0.02283283753457544	0.010385679244298314	0.00023485204321277596	0.0013047335734043108	7.828401440425865e-05	1.0	0.0011742602160638798	0	0	0.06886383800427953	0.02799958248525651	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
186	WSH047	WSH047_S78_L001_R1_001.fastq.gz	2c79208e2ca09f0b949fc84f5b9b2abe1d9da1a105ee0540f0a65f1d4a182fa9	WSH047_S78_L001_R2_001.fastq.gz	1e22c12d95ea8f660d8df9fb9ef399fd7ed9555791e864b4765f85a89818cfc4	2.2354668674698797	1.111972891566265	0.024359939759036144	1.1004894578313253	0.023870481927710845	0.010918674698795181	0.0004141566265060241	0.0005647590361445783	7.530120481927712e-05	1.0	0.0015813253012048193	0	0	0.06336596385542169	0.02571536144578313	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
206	WSH067	WSH067_S33_L001_R1_001.fastq.gz	a3e35dd3160e21e8c96fc08d59628d503201534b33b71554f589557dd318df9b	WSH067_S33_L001_R2_001.fastq.gz	2a4f19f76115d4de90c520b1c47f830e5018427887abda85c74a34631aa087f6	2.1769948916681345	1.1336621454993834	0.026034877576184605	1.1188303681521932	0.02554165932710939	0.014021490223709706	0.00035229874933943986	0.0008102871234807117	0.00014091949973577594	1.0	0.0015853443720274794	0	0	0.07370089836181082	0.027232693323938698	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
211	WSH072	WSH072_S93_L001_R1_001.fastq.gz	2b918dfb71c25636b84d1cd78f3f5161414fc17c3b1639a1f0007faa56a13750	WSH072_S93_L001_R2_001.fastq.gz	45f4df0a20fe170ee0be2bbad6616958d225521a9f2b38a92856cef0b39c18ed	2.191745823779889	1.122109400589584	0.024369472649852605	1.1020307893874877	0.023845397969210612	0.01942351785129381	0.00045856534556174255	0.0006550933508024893	6.550933508024893e-05	1.0	0.0016704880445463479	0	0	0.08571896495250572	0.03475270226007206	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
190	WSH051	WSH051_S31_L001_R1_001.fastq.gz	1befb5b7624aadb2dad741a07e2c4db7fb7f3eb92c0759c396c6c143c5dc99c7	WSH051_S31_L001_R2_001.fastq.gz	f538d9f949d5fa1c8a3faca20f429ca2c5258bf10f0e631bed1cf81b27be3f58	2.19058791433638	1.1133269676715318	0.0230255081162188	1.103887600600191	0.022534442777247306	0.00894830173236939	0.0003819397080889374	0.0004910653389714909	0.00010912563088255354	1.0	0.0012276633474287274	0	0	0.07472377574682852	0.03074614650115946	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
204	WSH065	WSH065_S9_L001_R1_001.fastq.gz	442550f520d732f8f16abc06bd81114b90a22201f40782d5f0abc5eda506b181	WSH065_S9_L001_R2_001.fastq.gz	bc1cbf432258c2eae9ae00658b107de5dbdb03e2174aa30459048f1678ac13bd	2.183065380493033	1.1160771704180064	0.028510182207931403	1.097695605573419	0.027867095391211148	0.01795284030010718	0.0005359056806002144	0.00042872454448017146	0.00010718113612004287	1.0	0.002572347266881029	0	0	0.08172561629153269	0.02727759914255091	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
187	WSH048	WSH048_S90_L001_R1_001.fastq.gz	14214538d96c5b30c7a94ecc02a8754def00ab2124f089cd1b57cb361ce3ea16	WSH048_S90_L001_R2_001.fastq.gz	d42fbdeb74fcf141b79b11b1cf469d69709232707155684a5bfea02a0955772a	2.2973980675941146	1.1101711903139158	0.02597923265044301	1.099867698352243	0.02553822715792006	0.00990257787756084	0.00032073126728941986	0.00040091408411177483	0.00012027422523353245	1.0	0.0018442047869141644	0	0	0.0662310066952652	0.0286653570139919	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
200	WSH061	WSH061_S56_L001_R1_001.fastq.gz	40307322fddf72c6075e2f4c8e47caac839374ee39374ee431b97204c86ffdff	WSH061_S56_L001_R2_001.fastq.gz	036e509fd81a88b70ffba99350f2d2e90232d2091ecf97202bbf5d4ecba8aed9	2.1191217864514917	1.1140551698254832	0.026871833364608744	1.0951773315819102	0.026308875961718898	0.017864514918371176	0.00041283542878588854	0.0010133233252017264	0.00015012197410395946	1.0	0.0017639331957215237	0	0	0.08444361043347719	0.029011071495590166	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
202	WSH063	WSH063_S80_L001_R1_001.fastq.gz	69ae7ee310d40be94679cf60d90dbefaa4c1f4e99b5daa1917a58e6006b85e21	WSH063_S80_L001_R2_001.fastq.gz	02e8787835af53e1c52ae9777f215349284f9976a0726d11b2f8b22c5b0cd489	2.1080061144549536	1.118563103085889	0.029378045285182	1.0994076621763638	0.02875704595395051	0.017913442247062195	0.0003821534346039935	0.0012419986624629788	0.00023884589662749594	1.0	0.0024839973249259576	0	0	0.09357982229865291	0.028804815133276006	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
205	WSH066	WSH066_S21_L001_R1_001.fastq.gz	156b3841f0490fbd7589bb33a7e28edd052204d1be52bd16ba9bb244ccb79712	WSH066_S21_L001_R2_001.fastq.gz	d98f7031170d18f398a5cf673e4c3b6f96e0a383c42a1ea453fd060a09fe5d03	2.1952819721163586	1.1177094891215207	0.02976506343769598	1.0993294418447586	0.029089681123064304	0.017849389743837138	0.0005306575329248878	0.0005306575329248878	0.0001447247817067876	1.0	0.0022191133195040764	0	0	0.08543586280090693	0.02624342708283082	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
195	WSH056	WSH056_S91_L001_R1_001.fastq.gz	a0dd7bacb21ef9b06d9453e022b50960a4394c2ea349d3ba6188e0901e7bff57	WSH056_S91_L001_R2_001.fastq.gz	abcf0bdd34d6a4523fc28275f09545e66333b8a6973e914e5699981326514a79	2.0784966071546216	1.1237565056986627	0.02529810922985704	1.1076816654588577	0.024573423809210092	0.014592529152118058	0.0004941036958956453	0.0014823110876869359	0.00023058172475130115	1.0	0.001581131826866065	0	0	0.07306146649976941	0.0365966137426708	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
192	WSH053	WSH053_S55_L001_R1_001.fastq.gz	9ca3c24069e86a1c306827b3622ce4b558b60b0544adb4bd5f370685501bb3ac	WSH053_S55_L001_R2_001.fastq.gz	cf8be9883cf0b37b1b8332ac61894ac3c683ce82f397e6b52ff134bb904b9496	2.149296070603068	1.1371786789941865	0.027806962246970653	1.1198781256566506	0.027141556349373118	0.015759613364152134	0.0004202563563773902	0.001540939973383764	0.0002451495412201443	1.0	0.0016109826994466624	0	0	0.08096939132871052	0.02700147089724732	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
193	WSH054	WSH054_S67_L001_R1_001.fastq.gz	04eb53584dfbd2d688c01c8b72b1319e4ba06e7c411b988890956c42c0893eb4	WSH054_S67_L001_R2_001.fastq.gz	63fd5f0a4793625d6bbefbaeb70c59024b1bdb58a1233cb43dbf9f0eea3e427a	2.180097432254136	1.1381305186237693	0.025372982847863594	1.1213843499441793	0.024738658276667005	0.015477519537196793	0.00048208667410940833	0.0012686491423931797	0.00015223789708718156	1.0	0.001192530193849589	0	0	0.07913833350248656	0.03085354714300213	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
196	WSH057	WSH057_S8_L001_R1_001.fastq.gz	79a583ae6ec69beed68548f5370c2c1ab1acc3d7c1de2b932afae37d09c72746	WSH057_S8_L001_R2_001.fastq.gz	21f5d4b1a24bd4c5ff6033f3d244c1d303f624b19a3ea4af853dd2d9658f0b42	2.141914796152084	1.1135593220338984	0.02743930371049015	1.1093449381584974	0.026981218506642236	0.003389830508474576	0.000320659642693541	0.0008245533669262483	0.00013742556115437472	1.0	0.0022904260192395786	0	0	0.07851580393953275	0.030462666055886396	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
201	WSH062	WSH062_S68_L001_R1_001.fastq.gz	4fdd97ad712868ccf6574ba362e59e06eeb1c1e00cd98714dd78862c88d0311c	WSH062_S68_L001_R2_001.fastq.gz	27a6519c84c2d5bc2d16dea1b18d9f19dca5e38dbc4069789623a6350b4295da	2.2121956048307267	1.121560087111463	0.02831122549990101	1.1000593941793704	0.027677687586616512	0.020669174420906752	0.0005543456741239359	0.0008315185111859038	7.919223916056227e-05	1.0	0.0018610176202732132	0	0	0.08992278756681847	0.024074440704810927	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
194	WSH055	WSH055_S79_L001_R1_001.fastq.gz	ff976679f745fe941eb18545220bd20695f65953b76fb25e04bb2647c60c17c5	WSH055_S79_L001_R2_001.fastq.gz	2916255718afb3db3e55d3b986dccdc11b4e0a899ea9a28d3aaec2ee7af48f50	2.005670297948383	1.1432695281624798	0.027561084573353035	1.128458022612461	0.02683941028901337	0.014364754802570535	0.0006185779580054297	0.00044675074744836594	0.0001030963263342383	1.0	0.0016839066634592255	0	0	0.09010618921612426	0.02725179559435032	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
207	WSH068	WSH068_S45_L001_R1_001.fastq.gz	15d3615a64f74d1a1dc3db3132f4ad3c2d101646649219be43b8b4803448f5d3	WSH068_S45_L001_R2_001.fastq.gz	d132730f828eb432ccd937676379d6972862065a14debbaa4dc8161d63846a33	2.0548298134842877	1.1282386239930329	0.02681616953334785	1.1056317584730386	0.025872704840699614	0.020901371652514697	0.0006531678641410843	0.0017054938674794977	0.0002902968285071486	1.0	0.0017417809710428913	0	0	0.08973800711227231	0.023804339937586183	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData
